"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40720",4.87519732320115,4.63472898822964,4.11087386417331,4.65396035015752,4.07753744390572,4.27666611901606,4.66343909411207,5.55295958492162,4.97673374242057,4.44265125649032,4.91998092582813,4.77912349311153,-0.120410885159532,6.66465806459771,-3.41819689158662,0.00391185360672189,0.679266640053359,-1.81975678942671
"2","GB40838",3.66356164612965,4.12713438504509,2.94443897916644,3.29583686600433,3.55534806148941,3.43398720448515,3.93182563272433,5.11198778835654,3.89182029811063,3.89182029811063,4.33073334028633,4.43081679884331,-0.257648892649879,6.42144963462553,-4.09715467392432,0.00099019968323832,0.679266640053359,-1.37077041282525
"3","GB41450",3.55534806148941,3.85014760171006,2.99573227355399,4.02535169073515,3.63758615972639,3.43398720448515,3.58351893845611,4.69134788222914,4.02535169073515,3.78418963391826,4.34380542185368,4.36944785246702,-0.178605162118965,6.41641694048128,-3.37446051208489,0.00427566503068868,0.679266640053359,-2.22254601166242
"4","GB42015",4.93447393313069,5.03043792139244,4.46590811865458,5.36129216570943,4.56434819146784,5.35658627467201,4.64439089914137,4.95582705760126,4.27666611901606,4.51085950651685,4.83628190695148,4.58496747867057,0.104260542666353,6.70183452151279,3.37100733933552,0.00430579007903065,0.679266640053359,-1.8716484854202
"5","GB42025",1.6094379124341,0.693147180559945,1.38629436111989,1.09861228866811,0.693147180559945,1.09861228866811,0,1.38629436111989,0,0,0,0,1.33071503717585,4.28133216614395,3.82857088148355,0.00170092195985643,0.679266640053359,-4.40913417642262
"6","GB42321",4.75359019110636,4.78749174278205,4.27666611901606,4.89783979995091,4.44265125649032,4.81218435537242,5.03695260241363,5.50938833662798,4.96284463025991,4.54329478227,5.24174701505964,5.21493575760899,-0.107322734768143,6.72335446048953,-3.88678758738393,0.0015121461605002,0.679266640053359,-1.03442323644663
"7","GB42781",3.40119738166216,3.76120011569356,2.83321334405622,3.25809653802148,3.29583686600433,3.17805383034795,3.17805383034795,4.77068462446567,3.95124371858143,3.25809653802148,4.31748811353631,4.20469261939097,-0.241498448603676,6.32948431984984,-3.28270362175229,0.00515238404679246,0.679266640053359,-2.51112850332485
"8","GB42831",3.49650756146648,4.11087386417331,2.39789527279837,3.76120011569356,3.61091791264422,3.36729582998647,3.55534806148941,4.98360662170834,4.11087386417331,3.93182563272433,4.60517018598809,4.92725368515721,-0.285887180348959,6.42047816867855,-3.62815354944614,0.0025531646775708,0.679266640053359,-1.94555794979304
"9","GB43278",2.19722457733622,2.83321334405622,1.09861228866811,2.484906649788,1.79175946922805,1.79175946922805,2.19722457733622,3.93182563272433,3.25809653802148,2.83321334405622,3.40119738166216,3.25809653802148,-0.523082033341891,5.87673763829561,-3.59130299085122,0.00275155155080281,0.679266640053359,-3.4186526702493
"10","GB43662",1.6094379124341,1.79175946922805,0.693147180559945,1.38629436111989,1.79175946922805,1.79175946922805,2.07944154167984,3.04452243772342,2.19722457733622,2.07944154167984,2.39789527279837,2.89037175789616,-0.560994152598546,5.56075160227151,-3.63402596214144,0.00252290769636309,0.679266640053359,-3.87252315573406
"11","GB44299",5.04985600724954,4.88280192258637,3.73766961828337,4.8283137373023,4.56434819146784,4.96284463025991,4.59511985013459,5.91350300563827,5.02388052084628,4.77068462446567,5.59098698051086,5.27811465923052,-0.125381181469744,6.73531635858226,-3.39628978675294,0.00409004157325501,0.679266640053359,-1.81976893916781
"12","GB44350",4.49980967033027,5.05624580534831,4.00733318523247,4.76217393479776,4.34380542185368,4.57471097850338,4.63472898822964,6.06610809010375,5.10594547390058,4.4188406077966,5.19849703126583,5.11799381241676,-0.14462490003967,6.70412132157314,-3.57214567406242,0.00286073968661573,0.679266640053359,-1.55274424132255
"13","GB44565",1.09861228866811,1.09861228866811,1.09861228866811,1.38629436111989,2.07944154167984,1.79175946922805,0,1.94591014905531,0,0,0.693147180559945,0,1.29815775571168,4.55495886652797,3.47106615819017,0.00351316269822478,0.679266640053359,-4.41480745159831
"14","GB44753",3.36729582998647,4.24849524204936,2.484906649788,3.80666248977032,3.36729582998647,3.46573590279973,3.55534806148941,4.96284463025991,4.14313472639153,3.58351893845611,4.35670882668959,4.4188406077966,-0.233638093984724,6.39329052916529,-3.34625016235233,0.00452806446558118,0.679266640053359,-2.3181484022806
"15","GB45595",0,1.09861228866811,1.09861228866811,1.38629436111989,0.693147180559945,1.6094379124341,1.94591014905531,2.39789527279837,2.63905732961526,1.79175946922805,2.77258872223978,2.484906649788,-1.06095762815393,5.26382842851829,-3.96877533651652,0.00128169211611818,0.679266640053359,-4.1119714045914
"16","GB46209",4.12713438504509,4.40671924726425,3.66356164612965,4.0943445622221,4.02535169073515,3.61091791264422,4.35670882668959,5.52146091786225,4.68213122712422,3.91202300542815,4.87519732320115,4.39444915467244,-0.205391219827831,6.55728513202836,-3.87711035050809,0.00154198787069188,0.679266640053359,-1.28818281363954
"17","GB47153",3.73766961828337,4.23410650459726,2.94443897916644,3.85014760171006,3.78418963391826,4.15888308335967,3.8286413964891,4.81218435537242,4.44265125649032,3.98898404656427,4.78749174278205,4.58496747867057,-0.185538729266741,6.49160435514485,-3.62618950934909,0.00256336550508722,0.679266640053359,-1.75970249932354
