"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40147",1.6094379124341,0.693147180559945,0,0,0,0,1.38629436111989,1.09861228866811,1.6094379124341,1.38629436111989,1.09861228866811,1.79175946922805,-1.40375008843313,4.53287735297731,-4.02839835348412,0.00112116669412726,0.705220962045005,-4.38304142090482
"2","GB40706",5.27299955856375,5.47646355193151,4.94875989037817,4.99721227376411,5.17048399503815,4.70953020131233,5.15905529921453,4.90527477843843,4.86753445045558,5.52146091786225,5.50533153593236,5.21493575760899,-0.0902283536628232,6.7960819503468,-3.7192611155023,0.00209811257377222,0.705220962045005,-1.25594209205092
"3","GB40745",4.62497281328427,5.05624580534831,4.57471097850338,4.76217393479776,4.83628190695148,4.79579054559674,4.92725368515721,4.86753445045558,4.72738781871234,5.11799381241676,5.19295685089021,5.14749447681345,-0.127933122408404,6.72863083879868,-3.47185610327018,0.00347369396379769,0.705220962045005,-1.69133425162859
"4","GB40872",4.36944785246702,4.68213122712422,4.29045944114839,4.02535169073515,4.30406509320417,3.80666248977032,4.30406509320417,3.95124371858143,4.11087386417331,4.82028156560504,4.94875989037817,4.54329478227,-0.126799994068662,6.5738715517641,-4.28778619516488,0.000665898433994632,0.705220962045005,-0.673378599425708
"5","GB40892",5.88610403145016,6.05678401322862,5.93224518744801,5.63478960316925,6.15060276844628,5.67332326717149,6.07534603108868,5.7037824746562,5.77455154554441,6.28785856016178,6.71659477352098,5.93224518744801,-0.107821883093739,6.99616258875515,-3.67711818486181,0.00228601533405455,0.705220962045005,-1.30847712090244
"6","GB41730",4.14313472639153,5.04342511691925,4.59511985013459,4.31748811353631,4.64439089914137,3.46573590279973,4.07753744390572,3.46573590279973,3.3322045101752,3.71357206670431,3.2188758248682,3.36729582998647,0.238942133281911,6.44168889286651,3.64645324005169,0.00243332301192871,0.705220962045005,-1.8864259197828
"7","GB42038",5.02388052084628,4.86753445045558,4.70953020131233,4.34380542185368,4.87519732320115,4.61512051684126,4.82028156560504,4.39444915467244,4.95582705760126,5.28826703069454,5.17614973257383,5.18738580584075,-0.131036272796793,6.71911767632167,-3.72931335105006,0.00205564264844211,0.705220962045005,-1.28102116752938
"8","GB42492",4.57471097850338,4.51085950651685,4.83628190695148,3.8286413964891,4.14313472639153,4.67282883446191,4.55387689160054,4.31748811353631,4.47733681447821,5.72358510195238,4.75359019110636,5.30826769740121,-0.20384643519507,6.65660184704996,-3.37137820252563,0.00426395717264102,0.705220962045005,-1.90008185578973
"9","GB42654",5.19849703126583,5.52146091786225,5.27299955856375,4.98360662170834,5.27299955856375,4.88280192258637,5.29330482472449,4.58496747867057,4.72738781871234,5.76519110278484,5.67332326717149,5.37063802812766,-0.0816721120958421,6.81177430418431,-3.35669155024343,0.0043936300291336,0.705220962045005,-1.85871903879448
"10","GB42801",4.07753744390572,4.51085950651685,3.58351893845611,3.49650756146648,3.71357206670431,2.99573227355399,2.56494935746154,3.78418963391826,1.94591014905531,3.09104245335832,2.30258509299405,2.70805020110221,0.37647138995064,6.17098075867361,3.5848764699808,0.00275862607104857,0.705220962045005,-2.6937914727028
"11","GB43120",0,1.38629436111989,0,0,0,0,1.09861228866811,0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,1.6094379124341,-1.4211249705719,4.29660827627868,-4.30868470290536,0.000638678622454364,0.705220962045005,-4.38226505163335
"12","GB43140",3.04452243772342,3.04452243772342,3.76120011569356,2.484906649788,2.89037175789616,2.39789527279837,3.49650756146648,3.17805383034795,2.77258872223978,4.14313472639153,3.85014760171006,3.25809653802148,-0.279563295671685,6.17130757699149,-3.45240811364694,0.00361428028938894,0.705220962045005,-2.72297258267715
"13","GB43500",6.88448665204278,7.38025578842646,5.78996017089725,7.25981961036319,6.61740297797448,5.33753807970132,5.02388052084628,5.29330482472449,5.12396397940326,5.96870755998537,5.74620319054015,4.96284463025991,0.199773434903329,6.9775936668978,3.57515336194156,0.0028138495863721,0.705220962045005,-1.48988206403657
"14","GB44300",5.84354441703136,5.8636311755981,5.58724865840025,5.5683445037611,5.86929691313377,5.41610040220442,6.22851100359118,5.80814248998044,5.46383180502561,5.91350300563827,6.28226674689601,5.89715386763674,-0.122875454090136,6.95724160092142,-3.52831266924337,0.00309585209529047,0.705220962045005,-1.5601904121153
"15","GB44494",5.41164605185504,5.88610403145016,5.7268477475872,5.44673737166631,5.92157841964382,4.89034912822175,4.49980967033027,5.08759633523238,4.29045944114839,5.40717177146012,5.03695260241363,4.43081679884331,0.138448584873532,6.79707399039315,3.39775072748671,0.00404062121515448,0.705220962045005,-1.79935466491959
"16","GB45426",4.24849524204936,4.57471097850338,4.18965474202643,4.04305126783455,4.29045944114839,3.87120101090789,4.26267987704132,3.66356164612965,3.85014760171006,4.80402104473326,4.91998092582813,4.48863636973214,-0.115443601766833,6.54930354393526,-3.38617501147406,0.00413717457486247,0.705220962045005,-1.98569895221058
"17","GB45491",5.33271879326537,5.52545293913178,5.15329159449778,5.01063529409626,5.36597601502185,4.969813299576,5.12396397940326,4.86753445045558,4.969813299576,5.63835466933375,5.76519110278484,5.36597601502185,-0.0825167972943861,6.82418036909012,-3.46023693979437,0.00355701465022215,0.705220962045005,-1.68279226865513
"18","GB45658",3.04452243772342,2.83321334405622,2.83321334405622,2.07944154167984,3.04452243772342,2.56494935746154,2.30258509299405,2.07944154167984,1.38629436111989,2.07944154167984,1.6094379124341,1.38629436111989,0.445344876350094,5.73680077522885,3.33947890732016,0.00455062080110025,0.705220962045005,-3.74331748686955
"19","GB45906",6.71659477352098,6.93439720992856,6.42486902390539,5.90263333340137,6.68336094576627,6.82979373751242,8.69567404882425,8.99230873254815,7.40610338123702,7.54380286750151,6.59987049921284,7.16317239084664,-0.290517901566355,7.22862872331764,-3.39684203592856,0.00404811853504025,0.705220962045005,-1.81082281627416
"20","GB45907",4.84418708645859,4.60517018598809,4.20469261939097,3.97029191355212,4.7361984483945,4.35670882668959,4.60517018598809,4.27666611901606,5.52545293913178,5.07517381523383,5.37527840768417,4.61512051684126,-0.187547545642082,6.66876719812836,-3.33966688158005,0.00454887649923205,0.705220962045005,-1.94197802796281
"21","GB46008",4.75359019110636,4.89034912822175,4.39444915467244,4.33073334028633,4.82028156560504,3.95124371858143,4.77912349311153,4.38202663467388,4.20469261939097,4.94875989037817,4.87519732320115,4.85203026391962,-0.101019948430433,6.64765222159273,-3.37686567919264,0.00421649288999606,0.705220962045005,-1.89233803358724
"22","GB46637",1.38629436111989,1.6094379124341,1.09861228866811,1.09861228866811,1.38629436111989,1.38629436111989,0,0,0.693147180559945,0.693147180559945,1.09861228866811,0,1.07841772540598,4.58069674234295,3.49942538870686,0.00328373365536591,0.705220962045005,-4.4079777693218
"23","GB46924",3.25809653802148,2.56494935746154,3.17805383034795,2.30258509299405,1.94591014905531,2.94443897916644,3.68887945411394,3.36729582998647,2.63905732961526,3.52636052461616,3.76120011569356,3.76120011569356,-0.407375597068127,6.11927140912742,-3.72311617314989,0.00208172157315014,0.705220962045005,-2.68118105897965
"24","GB48053",1.6094379124341,2.07944154167984,1.79175946922805,1.6094379124341,1.79175946922805,1.38629436111989,0.693147180559945,1.09861228866811,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.694527582400979,5.067233653646,3.87825666806669,0.00151906642813445,0.705220962045005,-4.20309300184499
"25","GB48274",1.6094379124341,0.693147180559945,0.693147180559945,0,1.79175946922805,0.693147180559945,2.39789527279837,1.79175946922805,1.6094379124341,1.94591014905531,1.94591014905531,2.07944154167984,-0.995024874990229,5.1165487583241,-3.72480781301463,0.00207456987391106,0.705220962045005,-4.21396623248545
"26","GB48835",5.65948221575962,5.50533153593236,5.4553211153577,5.08140436498446,5.93753620508243,5.25227342804663,5.52545293913178,5.29330482472449,5.31320597904179,5.92958914338989,6.29156913955832,5.57215403217776,-0.107025096600648,6.89956708514949,-3.34556935684912,0.0044944424508528,0.705220962045005,-1.87232367627015
"27","GB49522",5.53733426701854,5.54907608489522,5.38449506278909,4.97673374242057,5.59842195899838,5.08140436498446,5.42934562895444,5.0998664278242,5.02388052084628,5.72031177660741,5.98141421125448,5.53338948872752,-0.0932822421439612,6.86166418202508,-3.54885970823441,0.00296881424833813,0.705220962045005,-1.52857680924092
"28","GB49611",2.94443897916644,0,1.6094379124341,0.693147180559945,0,0.693147180559945,2.19722457733622,1.09861228866811,2.63905732961526,2.30258509299405,2.70805020110221,2.56494935746154,-1.32173460231961,5.1265375355961,-3.39238375643627,0.0040851041840057,0.705220962045005,-4.27412179501173
"29","GB49875",6.72982407048948,7.89207842124812,5.85507192220243,7.38150189450671,6.77422388635761,6.11368217983223,5.14749447681345,4.98360662170834,4.81218435537242,6.82546003625531,6.20859002609663,4.85203026391962,0.225990550090403,7.01362539578571,3.53328011556846,0.00306464808006475,0.705220962045005,-1.56283921207918
"30","GB49944",5.29831736654804,5.29330482472449,4.8283137373023,4.77068462446567,5.33271879326537,4.92725368515721,5.16478597392351,4.81218435537242,4.75359019110636,5.4380793089232,5.7268477475872,5.23644196282995,-0.0983578283091155,6.79201662743985,-3.31997720256561,0.00473525648757821,0.705220962045005,-1.92305796310854
"31","GB49987",5.5834963087817,5.41164605185504,5.4510384535657,5.03695260241363,5.4380793089232,5.23110861685459,5.77455154554441,5.75574221358691,5.21493575760899,5.74620319054015,6.18208490671663,5.3890717298165,-0.143801211330337,6.88792392301279,-3.50976345089318,0.00321521642160122,0.705220962045005,-1.59361912701515
"32","GB51269",2.07944154167984,2.77258872223978,1.94591014905531,2.19722457733622,1.79175946922805,1.79175946922805,1.09861228866811,1.09861228866811,0.693147180559945,1.38629436111989,0,1.38629436111989,0.928504451947218,5.18638372768482,3.36537658747552,0.0043164792901564,0.705220962045005,-4.23117417528768
"33","GB51494",6.24804287450843,6.31354804627709,5.73979291217923,6.01126717440416,6.18620862390049,5.01063529409626,5.2257466737132,4.55387689160054,4.39444915467244,5.61312810638807,5.81413053182507,4.80402104473326,0.13643797567785,6.87492788808073,3.7588929944464,0.00193563646187012,0.705220962045005,-1.18377182787024
"34","GB51746",5.90263333340137,5.76519110278484,5.63478960316925,5.43372200355424,5.96870755998537,5.26785815906333,6.0913098820777,5.74939298590825,5.50533153593236,5.99645208861902,6.32256523992728,5.62762111369064,-0.117129489628735,6.94784503062813,-3.50039908697753,0.00327721834590818,0.705220962045005,-1.60768792756432
"35","GB51904",5.31320597904179,5.40717177146012,4.80402104473326,4.82028156560504,5.32300997913841,4.43081679884331,4.87519732320115,3.98898404656427,4.11087386417331,4.56434819146784,3.89182029811063,4.12713438504509,0.170275350521784,6.65432312057562,3.3761646346124,0.00422252711131774,0.705220962045005,-1.90719060723745
"36","GB52019",0.693147180559945,1.38629436111989,1.09861228866811,1.09861228866811,1.6094379124341,1.09861228866811,0.693147180559945,0,0,0,0,1.09861228866811,1.15996391983313,4.40117261107231,3.39153721038425,0.00409216512195954,0.705220962045005,-4.43261236259498
"37","GB52841",1.94591014905531,1.38629436111989,1.6094379124341,1.09861228866811,2.484906649788,1.09861228866811,0.693147180559945,0,0,1.38629436111989,0,0,1.45171717813399,4.5824392663848,4.02806462935338,0.00112192208350928,0.705220962045005,-4.37690780065378
"38","GB53228",5.47646355193151,5.73979291217923,5.28826703069454,5.11799381241676,5.52545293913178,5.11198778835654,5.605802066296,5.06259503302697,5.11198778835654,5.8171111599632,6.04025471127741,5.8171111599632,-0.115581086437269,6.87755994135607,-4.71800484564971,0.000284430507835355,0.705220962045005,0.397809007063691
"39","GB53524",3.25809653802148,3.8286413964891,3.29583686600433,3.04452243772342,3.13549421592915,3.17805383034795,2.83321334405622,2.07944154167984,2.56494935746154,2.63905732961526,2.70805020110221,2.07944154167984,0.285830689432827,6.0448979800827,3.53136900297576,0.00307661559390077,0.705220962045005,-3.01292809523825
"40","GB53565",7.41818082272679,7.44833386089748,6.24416690066374,7.31588350450979,7.46393660446893,5.95583736946483,5.93753620508243,5.31811999384422,5.55682806169954,6.16331480403464,6.52941883826223,4.91265488573605,0.196230055691776,7.06636634949872,3.64163535990536,0.00245732089831506,0.705220962045005,-1.38298099946698
"41","GB53827",5.50533153593236,5.77765232322266,5.66296048013595,5.08759633523238,5.66988092298052,5.24702407216049,5.98896141688986,5.32787616878958,5.2040066870768,5.99146454710798,6.23244801655052,5.89164421182577,-0.133295073082189,6.91450061530838,-4.70421236755279,0.000292206561437652,0.705220962045005,0.383696614737648
