"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB52631",208,174,296,232,131,120,455,177,294,443,504,269,-0.879419553498987,5.26706464665419,-6.90400758490406,8.41529228227804e-06,0.0846999168211285,-3.09024994023374
"2","GB40635",588,186,660,376,411,315,341,142,188,216,243,244,0.812079627633028,5.50675211707804,3.23237934118573,0.00620676046537241,0.998261764415872,-3.86329992842028
"3","GB41070",11,12,36,18,6,11,26,15,18,51,41,20,-0.926525211655977,1.56496806451782,-3.31892326635959,0.00523582990224579,0.998261764415872,-4.3261898767966
"4","GB41214",31,23,57,33,23,15,23,7,16,15,25,14,0.79792732290067,1.71841386072688,3.55353058860273,0.00330337856974147,0.998261764415872,-4.28530667554444
"5","GB41297",688,490,285,173,433,291,48,182,94,138,108,149,1.81671702296249,4.94668842862773,3.79857172076821,0.00204655082585411,0.998261764415872,-3.77104808922621
"6","GB41643",847,520,262,240,740,385,9,205,110,113,82,136,2.68760472234425,4.87521191814763,3.73292049485989,0.00232591588701247,0.998261764415872,-3.86843519372011
"7","GB42140",210,162,352,214,114,123,354,139,399,357,301,263,-0.678142212040742,5.14411676404975,-4.52438754011111,0.000509202717116633,0.998261764415872,-3.49435991696962
"8","GB42311",244,79,209,100,122,58,43,47,34,51,146,33,1.20488582591819,3.59686345522247,3.36903726417111,0.00474477078229506,0.998261764415872,-4.0592524258197
"9","GB42401",478,344,568,447,270,266,309,199,215,347,405,277,0.416254322377966,5.66579874736327,3.26207160300529,0.00585486798828566,0.998261764415872,-3.85106637726499
"10","GB42596",484,241,161,184,597,223,26,113,27,127,65,58,2.31112573910375,4.30318768903024,3.92458988479829,0.00160214013012034,0.998261764415872,-3.87668297891517
"11","GB42909",153,73,23,32,43,36,5,9,1,14,29,11,2.3725145962163,1.65885470657813,3.17643929878207,0.00692810998440487,0.998261764415872,-4.35620947393977
"12","GB42956",18,22,13,23,5,6,6,5,2,4,5,6,1.41392795174609,0.305042238201028,3.52999550042064,0.00345934626106708,0.998261764415872,-4.40991856503624
"13","GB43087",287,178,176,112,320,197,22,109,62,65,55,73,1.79307344928158,4.06771549610807,3.55121448104916,0.00331840716950224,0.998261764415872,-3.96333717851401
