"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"19","GB44942",21,28,21,11,16,19,35,33,23,39,36,15,-0.65102927943074,1.86960512773988,-2.7213550042,0.0169417490624449,0.999792401137062,-4.40712651295609
"20","GB45377",2414,2188,1326,1276,1105,2101,1223,1566,613,1659,1754,1172,0.391078976583797,7.80419687619667,2.35191235309303,0.0343802027258879,0.999792401137062,-4.35633609489682
"21","GB45935",722,1065,432,496,347,519,336,617,245,418,528,367,0.448553397354814,6.19060517306165,2.51911723642634,0.0250151594161484,0.999792401137062,-4.20182114821768
"22","GB46394",21,26,11,30,24,42,27,4,6,13,20,5,1.14335623888695,1.29453648146773,2.36320801304916,0.0336543605554656,0.999792401137062,-4.4775695995902
"23","GB46645",384,608,374,207,215,449,236,296,168,403,413,232,0.291985884767988,5.58559714278597,2.54666445275514,0.0237288328345843,0.999792401137062,-4.16104668547709
"24","GB46663",12,17,10,6,14,11,3,4,5,15,4,9,0.861527490174007,0.394538050181823,2.32113560038125,0.0364340410979164,0.999792401137062,-4.51097918645902
"25","GB46883",45,133,54,26,36,65,24,32,20,57,55,21,0.691096676486772,2.66890834844583,2.86618157076418,0.0127846763139619,0.999792401137062,-4.32750014376165
"26","GB47111",74,138,93,39,45,82,54,49,30,93,70,46,0.392922077763079,3.27415354923185,2.20503928629052,0.0452736500589098,0.999792401137062,-4.39001524453247
"27","GB47131",17,8,7,5,6,22,12,18,14,30,23,10,-0.84737092357662,1.00354599878418,-2.51843606144943,0.0250478026168122,0.999792401137062,-4.4740046567123
"28","GB47398",11,10,13,5,10,16,15,16,13,19,21,11,-0.619979520690592,1.01948948660431,-2.27157298358447,0.0399875568394863,0.999792401137062,-4.49419196335855
"29","GB48475",15,15,2,2,10,11,11,25,7,19,27,7,-0.962880334205263,0.685242962247039,-2.22907642303007,0.043292380467002,0.999792401137062,-4.50921241719815
"30","GB48476",19,23,6,7,4,10,22,14,10,21,22,12,-0.692618438516331,0.999328858291736,-2.32963901935263,0.0358552353655467,0.999792401137062,-4.49014249065437
"31","GB49387",17,17,12,22,12,20,32,24,12,37,27,36,-0.786811710496243,1.71290643834615,-2.68653750148781,0.0181232316980074,0.999792401137062,-4.42105797249465
"32","GB49412",228,216,129,123,101,221,213,203,120,311,227,175,-0.347551025075867,4.79851747660628,-2.35896894680518,0.0339250325237698,0.999792401137062,-4.23113196627949
"33","GB49734",15,22,14,7,14,21,30,47,6,27,42,16,-0.754154448235309,1.55080009302382,-2.30104375972512,0.0378369964018093,0.999792401137062,-4.47056766873435
"34","GB50141",188,316,187,206,121,187,125,148,87,188,175,147,0.403798726858459,4.6762030207369,2.3994467114378,0.0314228592518281,0.999792401137062,-4.22847860062131
"35","GB50478",15,21,9,29,24,6,6,0,5,14,4,7,1.66230800925024,0.383258837921271,2.21686529190666,0.0442884894384687,0.999792401137062,-4.52007485545271
"36","GB50526",579,3691,677,1643,1171,955,254,1254,293,550,676,498,1.24142353450321,6.90311910631914,2.97098135249544,0.0104191170406327,0.999792401137062,-4.15586020767582
"37","GB50892",341,419,222,84,147,297,169,152,87,290,224,78,0.529455654966323,4.81858236780953,2.25221997541873,0.0414619780352708,0.999792401137062,-4.26597108724872
"38","GB51055",350,677,389,221,234,377,648,561,271,670,452,347,-0.457833157372979,5.96472284129056,-2.63081720171441,0.0201826224335619,0.999792401137062,-4.15414913159094
"39","GB51189",408,453,200,366,296,284,274,146,163,290,233,166,0.655557472410482,5.31536053126452,2.42851105433145,0.0297358143451593,0.999792401137062,-4.19895254010657
"40","GB51688",9,2,2,3,3,9,21,5,7,7,16,11,-1.27810649724199,0.0583426363913972,-2.45077327535181,0.0285025087733834,0.999792401137062,-4.51143108369875
"41","GB51758",36,35,23,27,28,23,35,38,32,43,49,46,-0.565454844307542,2.39930137047013,-2.34710609381344,0.0346935347900538,0.999792401137062,-4.42202884351874
"42","GB51783",3767,1640,1403,2330,736,1447,661,812,1066,1743,452,256,1.22233318915724,7.38246202922434,2.44551033857941,0.0287895743215384,0.999792401137062,-4.31298295359214
"43","GB52429",841,1280,490,330,895,643,370,797,303,267,317,462,0.762571846023102,6.31717252069785,2.35367088342963,0.034266232813389,0.999792401137062,-4.26039155929849
"44","GB52833",10,17,9,4,5,11,14,1,1,7,0,0,2.16376962314554,-0.622041661880825,3.12156319312653,0.00775885568278416,0.999792401137062,-4.48481665592471
"45","GB52882",584,813,320,338,595,811,536,1086,528,923,930,707,-0.505096402618284,6.62708296240326,-2.3236225568472,0.0362638506616134,0.999792401137062,-4.28791433886086
"46","GB53329",10,10,5,2,0,9,19,10,8,12,8,10,-1.23373566207276,0.115083162097392,-2.38455709167858,0.0323221193190652,0.999792401137062,-4.51426042261074
"47","GB53948",638,951,411,281,422,798,488,848,369,863,973,661,-0.337743986134539,6.52647154093269,-2.21977683044818,0.0440490491682189,0.999792401137062,-4.30811877184149
"48","GB54146",398,627,373,293,209,518,246,307,178,415,387,310,0.325443807974984,5.69551879691452,2.54259416014957,0.0239148010254064,0.999792401137062,-4.16600520200745
"49","GB55245",7,12,3,9,5,6,18,6,8,21,11,20,-0.962008826222503,0.562407677834013,-2.31992940403568,0.0365168572483629,0.999792401137062,-4.5060609487823
"50","GB55707",678,619,464,384,374,587,314,464,228,604,438,291,0.443070379143943,6.06241241008143,3.12445509481696,0.00771500373182854,0.999792401137062,-4.02046615231182
