"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40018",261,295,208,164,273,244,274,218,441,177,220,435,-0.44689398970852,5.30767781849997,-2.97740007229682,0.0103389805684466,0.999999629513344,-4.00403765325221
"2","GB40142",7,12,4,3,9,2,12,26,27,7,5,9,-1.32027658034531,0.378627111559488,-3.23283933779691,0.00627518417200049,0.999999629513344,-4.45097368301757
"3","GB40274",54,89,72,45,91,67,45,48,49,28,25,55,0.506785888718423,3.02060596070744,2.79704274319584,0.0146870152356041,0.999999629513344,-4.29716449664812
"4","GB41769",152,171,119,62,123,105,146,114,211,78,87,210,-0.407813446566322,4.25925728557792,-2.89842990827267,0.0120595848710871,0.999999629513344,-4.1118752596677
"5","GB42523",54,90,81,19,58,31,28,14,46,12,15,40,0.881676651656934,2.38299954061926,3.24799539386593,0.00609183592015102,0.999999629513344,-4.2993980564497
"6","GB42796",7,9,13,1,22,6,18,15,13,17,23,18,-1.25075496610238,0.848090022898842,-2.8854331707884,0.0123686263783637,0.999999629513344,-4.45142101005247
"7","GB42980",24,1,5,1,4,5,7,26,54,11,21,7,-2.16674511939809,0.400949391794872,-3.02037146159783,0.00950710474249575,0.999999629513344,-4.46576587702192
"8","GB43054",275,773,499,120,438,305,180,263,245,114,182,207,0.619624644282863,5.31776100776596,2.7852881525988,0.0150257996518706,0.999999629513344,-4.07729747250276
"9","GB43505",124,112,102,73,109,64,117,119,201,61,94,163,-0.579088507253587,4.0339275297276,-3.4616297223038,0.00401176191879453,0.999999629513344,-4.0126693287893
"10","GB43516",93,97,23,41,139,134,84,175,770,53,114,346,-1.50890717916904,4.11841114889435,-2.86601327353833,0.0128449790521078,0.999999629513344,-4.15804058822948
"11","GB43591",33,94,55,11,47,48,18,23,24,10,13,29,0.947125924648699,2.10024457160647,3.32373846231295,0.00525284981582719,0.999999629513344,-4.31931087197275
"12","GB44344",146,276,143,81,155,278,63,132,82,50,58,77,0.966715222088548,4.09247040725501,3.6625867670868,0.002711569990903,0.999999629513344,-3.98184852962504
"13","GB44550",110,143,130,38,89,112,36,33,68,29,88,59,0.814427721379991,3.40186401023434,3.01058980541648,0.00969043896572336,0.999999629513344,-4.21620815059952
"14","GB45609",479,2702,396,802,1016,864,542,247,381,187,181,296,1.37285356190759,6.24042818682058,3.80498727806664,0.0020569228963081,0.999999629513344,-3.88492011289176
"15","GB45748",43,146,73,74,76,74,11,16,33,3,5,50,2.10167816782645,2.31419981699933,4.81352301449126,0.000305924316823231,0.999999629513344,-4.18463866160587
"16","GB46038",20,14,15,11,63,18,55,24,68,24,75,50,-1.41189843838913,2.21568084284636,-3.35067716733537,0.00498325575869952,0.999999629513344,-4.30519042367358
"17","GB46190",284,281,234,159,270,206,234,286,466,162,208,375,-0.429773657510753,5.28585913857166,-3.3140899383212,0.00535292880430046,0.999999629513344,-3.90230698641662
"18","GB46218",546,985,712,347,635,506,309,466,544,279,282,479,0.423396917208438,6.19444537266387,3.41279923136757,0.00441334209828966,0.999999629513344,-3.94160681816969
"19","GB46668",12,5,7,1,9,5,21,7,22,19,12,20,-1.62383505714172,0.591047986055474,-3.92468905767368,0.00163228983193121,0.999999629513344,-4.40069365455938
"20","GB47508",56,203,89,36,70,56,43,53,32,17,13,33,1.14796391256015,2.82981079486933,3.67947138495931,0.00262400637602916,0.999999629513344,-4.19177812608446
"21","GB47719",211,353,234,131,232,161,258,267,407,181,183,254,-0.467304436938251,5.14501943283422,-3.74457895071422,0.00231238101442772,0.999999629513344,-3.78549004335134
"22","GB47928",112,28,31,32,119,69,144,156,240,58,81,209,-1.60390154816019,3.72076005660661,-4.13453586510419,0.00109132723318999,0.999999629513344,-3.96967230961282
"23","GB48482",82,130,70,48,108,67,82,91,138,65,62,134,-0.409190963934106,3.72639583651499,-3.14841533548597,0.00740209731885292,0.999999629513344,-4.13443073536736
"24","GB48555",38,180,65,35,72,55,26,57,28,17,16,42,0.9669200384489,2.7156468477542,3.01155189926444,0.00967225257561275,0.999999629513344,-4.29738755230975
"25","GB48577",153,518,236,74,229,284,91,134,190,65,62,153,0.759859644619523,4.54001362996307,2.97881136473967,0.0103105489306898,0.999999629513344,-4.07287550033904
"26","GB48924",367,454,296,214,241,290,438,448,672,228,284,421,-0.594320690000552,5.73079178393885,-3.59126920120148,0.00311534064473954,0.999999629513344,-3.84246140405498
"27","GB49033",106,127,76,61,82,71,106,87,147,64,72,116,-0.403714658769487,3.79826918820737,-2.78386951360797,0.0150672008625355,0.999999629513344,-4.20450455423111
"28","GB49730",29,99,84,20,65,62,6,22,27,21,16,49,1.16651285001656,2.33573594625739,2.95695509294298,0.010759661465324,0.999999629513344,-4.34391316569375
"29","GB49813",137,207,126,71,127,142,128,171,322,106,123,206,-0.574671928454169,4.49203901807375,-3.80310918688098,0.00206441547365665,0.999999629513344,-3.84790105125311
"30","GB50026",2163,2847,2068,721,1467,1040,440,589,2822,211,248,613,1.37265130424681,7.13966323652749,3.41591155371047,0.00438657931377373,0.999999629513344,-4.07625502110505
"31","GB50778",10,21,10,6,17,12,21,13,27,10,9,30,-0.715849192106329,1.15801914210364,-2.8554537415875,0.0131115208943157,0.999999629513344,-4.43419086771128
