"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"17","GB45194",41,23,19,20,29,32,47,67,44,44,76,40,-0.904917722152872,2.5292688514779,-3.61927140029389,0.00291812197241484,0.998918812017999,-4.2377518555537
"18","GB45406",122,47,55,51,98,51,135,153,75,79,112,134,-0.709776712635482,3.72958286321345,-3.13962507704848,0.00747283836598585,0.998918812017999,-4.14902627054752
"19","GB45565",851,2322,377,2631,3039,1368,524,1103,247,831,386,698,1.28411543359884,7.11162925232155,3.0830836511723,0.0083492645758808,0.998918812017999,-4.14360905014414
"20","GB45950",1262,1381,599,1385,1546,1316,595,1836,414,623,1131,953,0.57781778196315,7.25955993631822,3.34233955802614,0.00501994367920133,0.998918812017999,-4.10072060037853
"21","GB46177",916,689,390,1194,1438,363,290,966,190,242,677,683,0.811051716516138,6.43254739569081,2.95648199015748,0.0106988054829099,0.998918812017999,-4.0989129283122
"22","GB46286",9057,23503,6395,25849,42461,6706,5965,17109,2533,4310,7165,5513,1.32098006775162,10.4958951407884,3.38376888404644,0.00462804014822015,0.998918812017999,-4.34561481241837
"23","GB46394",21,4,6,11,13,5,27,26,30,24,20,42,-1.52381511780833,1.29453648146773,-3.72103929115339,0.00239255246373553,0.998918812017999,-4.36335268526101
"24","GB46749",570,1440,397,2031,2047,329,239,958,67,178,551,517,1.52926482077027,6.31678012539982,3.2124958890803,0.00647708568054627,0.998918812017999,-4.04120743660418
"25","GB47165",659,227,358,292,865,284,305,101,138,29,159,177,1.72288356603083,5.09723691880859,3.83763921742178,0.00190709108189678,0.998918812017999,-3.85536482781202
"26","GB47691",1470,2408,590,2025,1584,761,257,760,223,517,1512,982,1.23417050048035,7.06070393007794,3.33277384578636,0.00511506609562972,0.998918812017999,-4.08393489185512
"27","GB47723",9700,28427,6290,33461,30532,13502,5529,23716,2646,5721,13801,9396,1.13554125424246,10.8128583443648,2.88458663293049,0.0123125748416711,0.998918812017999,-4.40812276136284
"28","GB47840",113,135,51,217,367,273,33,69,26,71,154,142,1.27762886752315,4.01286893637562,3.01495876393429,0.00954174070961122,0.998918812017999,-4.14284576035898
"29","GB47933",716,2481,450,2202,2446,860,318,1853,124,334,1100,721,1.33437687375794,6.95681420231411,2.9243194842037,0.0113931822361878,0.998918812017999,-4.16415533831729
"30","GB47975",273,125,57,167,263,223,93,83,46,170,83,97,1.02388333841628,4.22490959337656,3.01480674528147,0.00954458198750265,0.998918812017999,-4.10521408292923
"31","GB48079",14614,32119,7106,36498,35469,10410,4330,12370,2264,3693,12384,10342,1.64062045248685,10.708189738581,4.40748699257473,0.000639572866933088,0.998918812017999,-4.27362354360901
"32","GB48738",19,138,13,30,62,45,18,25,2,7,10,13,1.8738959911025,1.62454228404041,3.50377008906588,0.00365793803244002,0.998918812017999,-4.35587897195414
"33","GB49240",1722,1515,918,2571,1857,1278,1070,1904,474,659,1457,1445,0.619961370852587,7.6305357059368,3.06396037602937,0.00866822065157286,0.998918812017999,-4.19386741867047
"34","GB49331",2079,3035,697,4566,4539,1604,850,2524,425,884,1485,1562,1.06321390553413,7.94743342125544,3.28030956707401,0.00566983959652695,0.998918812017999,-4.1834345549314
"35","GB49653",745,992,495,1671,1557,597,340,1513,252,286,725,663,0.888115301575506,6.72143536012646,3.29766364838545,0.00547996163293176,0.998918812017999,-4.04801938593975
"36","GB49796",126,345,106,369,664,399,43,79,72,374,141,93,1.57542821422937,4.7126849849944,3.01667991160127,0.00950963025712855,0.998918812017999,-4.07158467852421
"37","GB49848",6033,8918,2518,14077,25636,4935,2182,4952,1496,3714,3792,4258,1.29544873304283,9.58925547299249,3.49166852077063,0.00374568107052018,0.998918812017999,-4.28250285850069
"38","GB50114",191,566,207,712,405,482,161,22,26,22,71,695,2.53141518013234,4.65048680612307,3.53210507396507,0.00346051812733888,0.998918812017999,-4.02100544978026
"39","GB51107",1795,4015,1145,4736,7096,1182,653,1695,455,894,1882,2159,1.26393179247065,8.04186448219361,3.37551015201365,0.00470363248264956,0.998918812017999,-4.17672223355159
"40","GB52115",2262,2187,1195,3018,3825,2313,1292,3112,844,1061,1824,1913,0.629925848260194,8.18552228193639,3.57706947197461,0.00316906922455176,0.998918812017999,-4.15656076469217
"41","GB52186",11196,1299,1613,27322,23163,7153,957,1109,523,731,6610,5137,2.17103586815256,8.97945948877889,2.91942976273463,0.0115025709162702,0.998918812017999,-4.32313347372084
"42","GB52857",2204,11548,2262,8823,5829,5641,1537,3199,689,1827,3974,3797,1.29037643133527,8.98701860584361,3.22749769467734,0.00628914236535257,0.998918812017999,-4.275226432774
"43","GB52995",240,386,148,408,390,141,122,344,74,84,186,207,0.797417062827035,4.92082236737531,3.33553789815476,0.00508739582607476,0.998918812017999,-3.94238524312992
"44","GB53104",1615,1344,705,2305,1879,978,662,2157,460,759,664,850,0.761247507858802,7.34533177322519,3.08203025646489,0.0083665268233641,0.998918812017999,-4.16353826084959
"45","GB53125",3504,6027,1761,10210,5031,3240,1815,7216,1145,1838,1821,1473,1.07798032036436,8.83958122711526,2.98332590573589,0.0101513746108428,0.998918812017999,-4.29980669967367
"46","GB54272",16,16,1,3,4,10,23,16,14,11,32,21,-1.44703486866292,0.762563625967978,-3.05775002164642,0.00877438164997635,0.998918812017999,-4.44561409625724
"47","GB54486",514,1179,631,1236,595,848,354,1191,136,212,432,674,1.11086136505663,6.42309750687604,3.35865323219563,0.00486179531454115,0.998918812017999,-4.00100376333086
"48","GB55070",337,360,174,590,968,257,187,567,82,90,258,234,0.969750430324775,5.38371878876069,3.26438451610943,0.00584987173897667,0.998918812017999,-3.95381148633689
"49","GB55277",9,5,3,4,7,4,8,19,10,6,9,15,-0.949631272067629,0.258954801120191,-3.38833121192726,0.00458680570099058,0.998918812017999,-4.4474927810876
"50","GB55813",77,28,16,148,24,29,207,162,123,81,254,80,-1.74828173049747,3.51701125276493,-3.61231266399865,0.00295807249449745,0.998918812017999,-4.11732032615512
