"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40337",56,34,31,26,65,50,53,335,228,130,118,143,-1.33692138893361,3.58775314060806,-4.21791304149147,0.000897406110941579,0.297315022981202,-0.563932232483204
"2","GB40845",75,75,42,64,91,76,152,299,144,158,143,136,-0.803973762978557,4.04739822438419,-3.97402865087833,0.00143730406676287,0.297315022981202,-0.89071105319582
"3","GB41428",76410,22541,84298,35100,38478,47565,12132,50246,11100,3338,23490,17790,2.19627451328063,11.9630923009172,4.34995649949269,0.000697017491105378,0.297315022981202,-1.12013322923754
"4","GB41695",60,25,18,25,67,19,60,118,115,107,131,107,-1.2059901055691,3.14235852123063,-5.08623511156714,0.000176596938351691,0.297315022981202,0.580802469436394
"5","GB41751",163,69,67,61,175,104,113,403,182,197,301,256,-0.694004164870478,4.51596877865438,-3.82928906845378,0.00190518587317666,0.297315022981202,-1.11084393187841
"6","GB42303",14,10,6,10,14,16,19,75,46,34,22,40,-1.17694679740369,1.66057341121232,-3.83925484460416,0.00186848640308146,0.297315022981202,-1.50043059939
"7","GB42350",92,44,34,41,69,26,81,253,98,109,125,126,-0.931679192346582,3.55847861181494,-3.97010566381258,0.00144829468651712,0.297315022981202,-0.94291844540803
"8","GB42798",371,191,269,348,332,152,575,2134,1022,1080,736,1200,-1.47402547548902,6.33361605360048,-5.23515735439175,0.000134886600902957,0.297315022981202,1.10271935309676
"9","GB43064",35,6,15,7,21,9,8,1,1,0,3,15,2.76446905577875,-0.0764448314273545,4.1343200979516,0.00105401153022327,0.297315022981202,-1.7106456960488
"10","GB43248",3590,4745,877,1404,6737,2782,3725,22499,19179,17853,15461,14522,-1.853046293278,9.87568713024216,-3.83389495784188,0.00188813416888664,0.297315022981202,-1.39595379451631
"11","GB43739",3886,2007,886,1474,4266,1867,3043,10124,15410,14144,15112,4245,-1.60704157939105,9.36077046463081,-3.99737757732145,0.00137362838663333,0.297315022981202,-1.10012213906527
"12","GB44189",340,198,146,180,252,219,411,823,618,630,564,329,-0.859877336079751,5.71832599506836,-4.35720326489792,0.00068745285439782,0.297315022981202,-0.217708675772411
"13","GB45387",156,63,59,53,173,100,127,449,269,184,297,221,-0.880074973966966,4.50826222675461,-4.62409814649274,0.000414920985139688,0.297315022981202,0.186859128225358
"14","GB45388",219,82,57,70,193,92,152,389,327,247,334,234,-0.836477825648783,4.69661301456611,-4.19233847861226,0.000942607311423316,0.297315022981202,-0.500973188839036
"15","GB45905",477,300,277,351,519,412,492,1366,942,756,981,670,-0.623603755303118,6.43529357054498,-4.30724973330324,0.000756232382241014,0.297315022981202,-0.321407904888633
"16","GB46458",21,16,16,11,29,16,8,19,13,11,14,13,0.911110987022816,1.24234100581402,4.27808037195022,0.000799628448072665,0.297315022981202,-1.06148977880108
"17","GB46579",360,263,204,204,537,302,412,2110,635,1057,1039,752,-1.07568162007475,6.29530244832972,-4.70965967338898,0.000353522886023681,0.297315022981202,0.322014819231564
"18","GB46700",308,185,127,239,500,218,312,1474,950,616,690,649,-1.04694189047718,5.98904297583484,-4.44339865573205,0.000583516113936723,0.297315022981202,-0.0873098808123185
"19","GB46701",146,54,34,67,138,58,105,408,295,205,234,179,-1.06550883108106,4.28810246347159,-4.21116215857814,0.000909117363598634,0.297315022981202,-0.495984668054646
"20","GB47411",182,118,86,92,258,131,212,377,313,301,313,244,-0.61624288601212,4.92864183033896,-3.9387207529035,0.00153936878236068,0.297315022981202,-0.919435299510275
"21","GB48443",34,25,13,7,40,13,54,280,121,88,50,78,-1.80883633769676,2.70508449235295,-4.09086272640025,0.00114622813339025,0.297315022981202,-0.931458520886745
"22","GB48698",274,40,79,72,144,85,62,43,50,38,110,67,1.29431605678454,3.53356529007694,3.94811649909875,0.00151150699728099,0.297315022981202,-0.973545209676395
"23","GB48936",77,69,9,9,98,33,100,724,675,529,545,211,-2.89935472552985,4.13945500785369,-4.85959035931278,0.000267593318038347,0.297315022981202,0.356050362711418
"24","GB49001",200,128,134,135,275,202,91,169,144,98,201,208,0.716116784408953,4.61074969393336,4.68911043291542,0.00036735527915096,0.297315022981202,0.320500773382556
"25","GB49129",47,22,38,31,41,34,45,164,98,69,87,81,-0.843271275789291,3.07318888042546,-4.08200704071684,0.00116601119717605,0.297315022981202,-0.839857505637778
"26","GB50222",14,7,6,6,38,15,35,49,59,35,33,42,-1.25103685768698,1.78034496358668,-4.10244986136349,0.00112086080823049,0.297315022981202,-1.14143957320367
"27","GB50469",15,2,1,12,25,4,19,52,24,53,55,34,-1.89637076352465,1.27369293877539,-3.97775635645414,0.00142693943221001,0.297315022981202,-1.48757272476352
"28","GB50878",113,31,43,84,59,52,43,66,35,18,35,34,1.15507690603135,2.83755579605083,4.0800878172648,0.00117034449383848,0.297315022981202,-0.877812359405119
"29","GB50880",494,158,375,287,330,578,235,377,259,132,218,306,0.986270011040363,5.47848146880271,4.0210164957516,0.0013120935968408,0.297315022981202,-0.775448277253732
"30","GB51337",200,63,66,72,212,93,148,482,330,209,257,295,-0.845137399980376,4.68760542966792,-4.25842409991335,0.000830307315184175,0.297315022981202,-0.392560150251262
"31","GB51768",132,82,45,52,165,56,151,431,269,185,231,177,-1.00882285787541,4.36997378303407,-4.45523047872404,0.000570568592537419,0.297315022981202,-0.0963444402113414
"32","GB51962",192,94,92,90,271,151,188,510,377,231,293,281,-0.624876065089675,4.95766838345311,-3.8694247406103,0.00176170990288752,0.297315022981202,-1.03747988719139
"33","GB52074",2282,1253,1166,1224,2647,1442,2137,7187,3312,4708,4327,2973,-0.786577124590803,8.56851038691999,-3.91167632100731,0.00162252515422409,0.297315022981202,-1.1201040692333
"34","GB52239",430,196,218,210,571,284,398,1559,965,609,903,705,-0.923293622798078,6.21169783025738,-5.14649011767635,0.000158301420615852,0.297315022981202,1.00585787655956
"35","GB52269",38,58,5,21,26,33,7,5,14,2,5,8,2.44339825216019,0.965686664894568,4.36679680097054,0.000674998109067945,0.297315022981202,-1.13069719620222
"36","GB52469",100,33,58,67,108,111,87,460,203,262,323,170,-1.09840954331881,4.30496717936196,-3.87445377234421,0.00174452491112578,0.297315022981202,-1.04574962114216
"37","GB52604",10,7,8,6,17,13,25,94,57,31,34,27,-1.54017166347947,1.63307166198122,-4.83585976513599,0.000279600162920159,0.297315022981202,-0.340740580483795
"38","GB52748",42,20,30,22,54,37,27,27,20,14,34,33,0.869912486074555,2.15147161665832,3.94649217566368,0.00151628666434351,0.297315022981202,-1.20692071279325
"39","GB52928",16,3,7,5,11,8,3,5,2,2,5,8,1.39770204852882,-0.169592485060479,4.10653250201667,0.00111206034957778,0.297315022981202,-1.79292080627071
"40","GB53014",168,104,65,77,165,77,151,526,372,384,305,233,-1.09507160074786,4.77269062378684,-4.55653802019341,0.000471133787321386,0.297315022981202,0.0902577192553986
"41","GB53032",773,476,377,443,948,495,452,324,425,233,509,651,0.891196219353001,6.20582646470979,3.80485104423594,0.00199831521213287,0.297315022981202,-1.14881069247087
"42","GB53412",585,287,274,300,610,518,628,5450,1041,1750,792,1162,-1.22537414433993,6.83019616853506,-4.00313002272731,0.00135838779738335,0.297315022981202,-0.842942697039319
"43","GB54404",103,32,36,50,66,86,110,1523,391,595,164,321,-2.11881391939827,4.46788163762846,-4.10078201478878,0.00112447646687583,0.297315022981202,-0.697935722123663
"44","GB54496",450,174,188,116,450,161,403,902,827,633,1033,581,-1.15781141254235,5.93209052643231,-4.82886918450859,0.000283242605449646,0.297315022981202,0.528177617181742
"45","GB54537",33,14,27,16,51,29,41,86,110,57,93,69,-0.966793342516373,2.75884336107432,-4.13696312165093,0.00104865435418407,0.297315022981202,-0.825622065627519
"46","GB55170",205,37,119,47,65,52,43,51,18,11,60,29,1.7035120252652,2.87270223141625,3.89505051101301,0.00167590546136795,0.297315022981202,-1.1511967726852
"47","GB55293",129,50,83,89,143,98,129,458,262,195,206,211,-0.783457889304022,4.49392099732819,-4.29199750263521,0.000778613079026736,0.297315022981202,-0.344179891203142
"48","GB55453",130,71,85,74,140,116,125,419,227,224,198,203,-0.662614270523856,4.51065940626219,-3.94511402589142,0.00152035404054936,0.297315022981202,-0.915694041487062
"49","GB55491",361,184,199,180,403,258,347,814,401,528,657,499,-0.567343049084033,5.80341457688916,-4.36792242899556,0.000673552065644026,0.297315022981202,-0.197662165864212
"50","GB55751",284,145,160,194,298,298,259,718,704,625,950,526,-0.923398347445064,5.79826973156381,-4.53377332756644,0.000491799699407774,0.297315022981202,0.0683099706795289
