"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40010",1905,2179,3077,1027,2777,1236,3284,5093,5200,1979,1261,2881,-0.699138107077774,8.50440494227379,-2.91504322612952,0.0116319298310855,0.963938528068104,-4.26925165472609
"2","GB40110",35,9,19,9,28,12,27,36,43,18,16,50,-0.852332904776474,1.78434952009449,-2.94837135411879,0.0108991469846675,0.963938528068104,-4.3859765529138
"3","GB40263",278,180,233,100,388,114,596,461,510,261,155,578,-1.04880943322973,5.40074115493934,-3.82319876019196,0.00197129719204382,0.963938528068104,-3.78086380737577
"4","GB40310",240,145,216,82,439,128,377,303,684,236,181,590,-1.02177006498648,5.29191852736619,-3.43431320443775,0.00420782384041121,0.963938528068104,-3.88492841226385
"5","GB40356",71,40,58,53,75,44,29,47,29,17,35,50,0.692500368090945,2.73136095651191,3.1108094390477,0.00793183776290843,0.963938528068104,-4.27737205312261
"6","GB41193",188,114,137,56,121,108,179,212,201,165,92,207,-0.607242907041828,4.4298786192604,-3.05940775280727,0.00877180861652906,0.963938528068104,-4.05051010738376
"7","GB41201",5,7,6,2,5,2,7,19,11,3,8,8,-1.00242882645443,-0.0377964956806036,-3.11536057014999,0.00786143704729063,0.963938528068104,-4.47626620131129
"8","GB41220",129,119,139,108,178,174,46,190,99,51,84,71,0.694045141501913,4.03376249879302,2.95916193680492,0.0106718044258794,0.963938528068104,-4.13174653665517
"9","GB41222",90,136,125,66,90,172,16,86,79,21,54,65,1.13071384987833,3.43731348128729,3.36353283147649,0.00483352788971694,0.963938528068104,-4.14627388435934
"10","GB41390",3013,592,1063,682,1405,493,6715,875,2796,4563,1234,4706,-1.66121234084726,7.99016169163364,-2.95977808297753,0.0106589653649726,0.963938528068104,-4.22774676664368
"11","GB41798",1314,1218,1394,509,1573,873,2189,2229,1603,1157,769,1939,-0.60961935503661,7.63919031015949,-2.95951468166678,0.0106644521709411,0.963938528068104,-4.19807078879883
"12","GB41981",554,129,297,147,313,147,2569,188,433,1005,344,2172,-1.85717016938006,5.98842479060824,-3.05641237889041,0.00882339369836243,0.963938528068104,-4.04007547643649
"13","GB42252",846,316,384,250,326,219,1221,488,552,756,376,1315,-1.13708914676615,6.26431576583996,-3.0769436853897,0.00847576231630262,0.963938528068104,-4.03581201464606
