"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40493",159,32,61,127,91,115,56,27,71,9,18,13,1.71498999454842,2.85800271488279,4.40828401036452,0.000637032364337881,0.806453215187394,-4.0975727408614
"2","GB40548",28,9,15,17,26,39,13,9,18,2,2,7,1.50479455891695,0.886439180020623,4.07369125803545,0.00120609624660453,0.806453215187394,-4.36769000789644
"3","GB40617",48,29,22,33,57,36,24,32,46,6,13,14,0.898110941322637,2.02030120064937,3.23415632478029,0.00619998867836274,0.806453215187394,-4.32893824915144
"4","GB41679",5,0,1,10,11,2,30,10,10,10,12,17,-2.04358776851889,0.0701072784706842,-3.50966740900887,0.00361060682698131,0.806453215187394,-4.44967237328597
"5","GB41806",98,52,47,69,132,118,201,128,117,103,102,176,-0.660374845448039,4.00126764225303,-3.14769564258108,0.00734714759260841,0.806453215187394,-4.08822534010855
"6","GB42074",193,153,91,402,484,196,659,381,340,293,341,574,-0.9246601375932,5.53126877788054,-3.05806278525195,0.00875981188255946,0.806453215187394,-3.9883901091569
"7","GB42241",42,37,30,91,94,53,222,76,89,71,67,154,-0.918858734356675,3.5094690213829,-3.06148189025514,0.00870127757308969,0.806453215187394,-4.18333740825455
"8","GB42300",123,110,89,116,217,103,346,219,137,206,181,285,-0.839672093639415,4.65751119349504,-3.04372368134712,0.00900957710047146,0.806453215187394,-4.03005570247581
"9","GB42552",78,64,19,30,60,37,29,11,28,10,21,9,1.43022270257561,2.05446092791386,4.26942670470449,0.000829129646932244,0.806453215187394,-4.22793891257821
"10","GB43611",7,6,8,6,23,15,89,38,17,10,11,29,-1.35802517467877,1.27172356118792,-3.11461838043993,0.00783994790774712,0.806453215187394,-4.40568695687758
"11","GB43847",46,48,18,48,55,29,42,18,27,17,11,10,1.01980409469801,2.06242667698692,3.66523129420388,0.00266327732274259,0.806453215187394,-4.2787570139892
"12","GB44090",87,75,66,79,149,69,249,221,166,123,94,111,-0.843552294933506,4.12699397845849,-4.16662362147079,0.00100904430044053,0.806453215187394,-3.84998379466244
"13","GB45417",776,470,393,513,1034,867,2095,997,780,655,643,1386,-0.649221633629957,6.94033458340959,-3.17897412971627,0.00690956010049929,0.806453215187394,-4.0806281485668
"14","GB45455",9,9,8,13,46,26,54,34,25,31,33,42,-1.12097898812017,1.85711964546183,-3.02420414506472,0.00936095758064423,0.806453215187394,-4.37031115184046
"15","GB45709",54,40,19,34,57,49,93,64,78,37,34,51,-0.460605295538792,2.87763756241113,-3.03396725414643,0.00918354218314082,0.806453215187394,-4.2640541136482
"16","GB46140",133,103,66,189,230,171,452,291,225,92,164,241,-0.64511959061755,4.74664819141024,-3.10656099489544,0.00796488798744856,0.806453215187394,-3.99653932952142
"17","GB46320",27,16,7,20,25,20,67,30,33,20,18,30,-0.717748533764097,1.86415129571071,-3.31898344903306,0.00524863053338066,0.806453215187394,-4.33327727857925
"18","GB46516",456,154,128,202,232,254,193,222,181,100,105,119,0.601001311895716,4.78957476006117,2.99903864602463,0.00983406683090178,0.806453215187394,-4.02012070486954
"19","GB47011",299,289,210,179,224,306,265,179,243,119,125,154,0.519195163618996,4.99749828821605,3.01125281688933,0.00960155723808543,0.806453215187394,-4.00131435002226
"20","GB47029",682,382,520,763,676,651,670,761,544,196,149,230,0.818588404228544,6.14697136716422,3.01660327687677,0.00950142719795869,0.806453215187394,-4.03775185470563
"21","GB47455",293,200,97,515,519,316,820,449,570,333,616,808,-1.04515096901993,5.95202970994508,-3.44637257709354,0.00408759049902626,0.806453215187394,-3.90509518708728
"22","GB47482",119,98,56,206,199,212,366,177,314,139,165,254,-0.685989391410482,4.73795898654868,-3.24804968645193,0.00603311414660862,0.806453215187394,-3.95933016678032
"23","GB47536",63,35,19,45,77,120,0,11,3,18,5,26,3.48058169444255,1.46055180497782,4.26456736921696,0.000836842408184199,0.806453215187394,-4.33208984866745
"24","GB47579",180,120,108,150,162,317,29,214,43,59,35,104,1.51684406913275,3.96328544128734,3.31318190411441,0.00530876331369218,0.806453215187394,-4.0697036807641
"25","GB47581",65,37,15,51,68,50,115,71,71,51,56,116,-0.724273611289962,3.15664969837409,-2.99654732973315,0.00988217123738175,0.806453215187394,-4.23966619526975
"26","GB47905",462,713,636,455,405,666,581,379,401,185,297,285,0.760096481716464,6.04249125270182,2.99915304294867,0.00983186353108248,0.806453215187394,-4.03218476420819
"27","GB48129",24,28,24,19,52,35,113,60,36,45,47,51,-0.887114897720717,2.63244571279453,-3.05641946689132,0.00878808393737873,0.806453215187394,-4.29006747890788
"28","GB48245",597,511,428,495,557,783,588,517,589,256,288,345,0.459808545239637,6.19663320451551,3.3753741352201,0.00469858149630356,0.806453215187394,-3.93758991235657
"29","GB48255",700,552,547,606,614,884,853,597,667,256,291,377,0.52524058275277,6.39388012906836,3.35350353153467,0.00490469094179024,0.806453215187394,-3.96857674015738
"30","GB48311",170,100,88,168,214,235,422,246,249,154,170,196,-0.53521369678624,4.84718231721666,-3.74947040393619,0.00225976682639455,0.806453215187394,-3.80657553314018
"31","GB48450",279,174,127,267,377,356,621,393,423,207,240,263,-0.415183750327157,5.4685377151115,-3.07757492620333,0.00843093891499685,0.806453215187394,-3.9698365915436
"32","GB48581",53,41,25,22,38,48,21,26,40,18,11,19,0.800757343726288,2.11151616063143,2.9911110700939,0.00998794856316565,0.806453215187394,-4.3482207855548
"33","GB48773",20,20,10,22,28,26,19,13,15,11,10,12,0.658072301341594,1.36604696108695,3.18573233987099,0.00681847996014825,0.806453215187394,-4.38747628661308
