"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB54988",118,72,157,62,38,109,56,33,8,22,36,27,1.4561664820376,2.87418696175534,5.22231210197989,0.000148658185101477,0.505970633506917,-1.65365536620776
"2","GB55218",135,87,224,140,81,96,66,66,24,55,59,46,1.04312010034452,3.58762228262324,5.05310648401434,0.000201081225437423,0.505970633506917,-1.2653281952737
"3","GB55369",781,481,657,845,373,737,1070,1530,637,863,1066,1101,-0.891333623792029,6.93615291887795,-5.48401644740592,9.38866945540883e-05,0.505970633506917,-0.633194186733551
"4","GB55788",29,22,36,21,15,25,35,54,29,26,64,34,-0.89556357429292,2.24530922566565,-5.15970275154812,0.000166163384733244,0.505970633506917,-2.02165405570283
"5","GB40134",8920,8746,12290,9655,5590,4538,4283,5576,2618,2934,4131,2775,0.950491783134296,9.67907774883097,3.98455782367172,0.00146877600363729,0.563876509957506,-2.61945234131835
"6","GB40253",3710,2195,3607,3186,1687,3366,1709,2370,656,1128,2102,1058,0.876268941087153,8.25525889468978,4.64879826498678,0.00042011483077102,0.563876509957506,-1.75890637068102
"7","GB40888",255,127,361,176,89,205,238,356,154,153,301,239,-0.508835022133734,4.98725283818939,-3.82322559979972,0.00200316773805125,0.563876509957506,-1.78169917713657
"8","GB42489",577,514,769,592,386,500,322,529,210,204,582,269,0.579196445525334,6.02120770371876,3.72513925504917,0.00242129032726628,0.563876509957506,-1.93998768027442
"9","GB42717",136,83,179,128,62,198,122,253,144,110,220,182,-0.613301543085866,4.45238817094888,-3.72527379778133,0.00242065977946668,0.563876509957506,-1.98914994617702
"10","GB43143",493,330,1068,636,280,389,349,331,136,163,277,167,0.892037097007051,5.65655608046934,4.51369236512984,0.000539823676225458,0.563876509957506,-1.08821426090178
"11","GB43516",93,84,97,23,41,139,175,770,53,114,346,134,-1.69360617206162,4.11841114889435,-3.50976006181355,0.00367840742414094,0.563876509957506,-2.3608917329003
"12","GB44154",929,492,1064,759,407,793,1079,1446,513,595,920,1008,-0.510419482512014,6.91925854468469,-3.49082378257479,0.00381654781645505,0.563876509957506,-2.35989001022111
"13","GB44173",263,159,297,182,126,321,269,379,196,175,370,247,-0.500524754395927,5.18982670194489,-3.93924787953051,0.0016021901924538,0.563876509957506,-1.63726356463692
"14","GB44202",2595,2244,3465,3170,1080,2567,1358,1815,1119,1049,1573,1145,0.626769924548704,8.09373375064201,3.94779500074891,0.00157610761012458,0.563876509957506,-2.23207889094878
"15","GB44502",1571,2379,1873,2190,1229,1352,1004,1055,295,525,1690,343,1.22039021272234,7.37953287231675,3.61958677321108,0.00297115975152371,0.563876509957506,-2.34359063792458
"16","GB44536",202,187,237,244,69,242,115,99,103,59,101,87,0.842615233988512,4.329188633238,4.06599270204081,0.00125684668789286,0.563876509957506,-1.70923255207121
"17","GB44641",139,89,273,140,72,192,230,308,89,115,257,186,-0.599206100618158,4.6074513311864,-3.61372076566447,0.00300519735101283,0.563876509957506,-2.0750411726001
"18","GB44709",436,346,653,768,246,358,194,192,115,150,420,223,0.925394099491258,5.50431892103859,4.09433509574416,0.00119066395066586,0.563876509957506,-1.51199671481161
"19","GB45141",2265,1863,2445,2824,1094,1541,947,1607,658,866,1643,606,0.787047816584314,7.72342825533688,3.69304221409977,0.00257658789942392,0.563876509957506,-2.35525581464958
"20","GB45153",61,113,144,94,53,79,51,53,34,22,63,37,0.819866742569349,3.20705720174545,3.55494948733363,0.00336880480177953,0.563876509957506,-2.5960318398197
"21","GB45937",2476,2184,2669,3822,1617,1799,1327,1781,677,960,2168,724,0.847337889783926,7.98911930807461,3.52068460066302,0.0036010207574847,0.563876509957506,-2.56943037659667
"22","GB46030",18,14,29,25,8,23,34,62,15,31,30,51,-1.08140379799587,1.9638195184199,-4.1453854858477,0.0010803252622947,0.563876509957506,-2.6977966677076
"23","GB46250",48,40,90,43,24,45,90,110,33,48,67,72,-0.734703088238855,3.07448240120422,-3.82040630223219,0.00201409432296324,0.563876509957506,-2.41777229296159
"24","GB46306",127,99,248,112,102,208,182,256,142,156,216,283,-0.717920440441057,4.69402788867565,-3.94760678846243,0.00157667726532227,0.563876509957506,-1.69731979292488
"25","GB46388",69,51,86,45,30,73,62,109,50,58,95,87,-0.599612098926189,3.32119321437964,-3.93127742915034,0.00162691035953293,0.563876509957506,-2.21862922649607
"26","GB47009",784,995,1545,1390,566,748,587,966,341,398,691,367,0.686354626716754,6.75888626879488,3.48822835242056,0.00383588532283773,0.563876509957506,-2.3336457169472
"27","GB48247",368,323,560,506,186,380,208,289,119,148,429,154,0.636995321337157,5.39880496013824,3.67064133837451,0.00269093131145182,0.563876509957506,-1.95826816376578
"28","GB48539",559,799,859,695,343,577,353,473,182,216,573,189,0.858866638950924,6.04906467020876,4.06987952860495,0.00124755193679362,0.563876509957506,-1.58862611297378
"29","GB49242",502,317,653,457,249,520,444,757,350,377,602,639,-0.450632126867765,6.17237786305743,-3.73303502769531,0.00238456706460824,0.563876509957506,-1.94569009689905
"30","GB49268",449,373,655,588,254,427,236,425,165,168,350,138,0.754373609638725,5.6064223657029,4.2959161715756,0.000812192788569231,0.563876509957506,-1.29138781759244
"31","GB49548",826,857,978,982,509,662,462,673,298,360,687,302,0.672605967613582,6.49857257678414,3.78272455529884,0.00216610156759757,0.563876509957506,-1.97032372457318
"32","GB49657",936,825,1790,1151,592,618,525,537,424,385,457,408,0.799744132214559,6.6364132538503,3.91418306746887,0.0016812504274907,0.563876509957506,-1.8734229730782
"33","GB49813",137,128,207,126,71,127,171,322,106,123,206,142,-0.60674837188769,4.49203901807375,-4.35546000232907,0.0007259882136187,0.563876509957506,-1.32775075624778
"34","GB50198",255,177,307,194,132,257,251,374,170,171,296,350,-0.480558703234805,5.1747954891691,-3.64138399536849,0.00284806779842891,0.563876509957506,-1.97410172756007
"35","GB50388",47,38,60,55,25,44,33,36,8,9,33,16,0.884256332607887,2.17317703128201,3.65706414480327,0.00276272821007428,0.563876509957506,-2.91326951158475
"36","GB50586",69,42,75,48,38,50,19,35,20,29,34,21,0.814153136623034,2.51500317946625,3.99875114795823,0.00142936427993711,0.563876509957506,-2.54383257252452
"37","GB50772",1252,1006,2975,1895,838,1126,807,1083,636,616,740,574,0.695521273228459,7.26998797335836,3.52748497731456,0.00355368124448503,0.563876509957506,-2.40346696855689
"38","GB50831",124,74,137,98,91,93,113,186,93,115,189,138,-0.652437353741107,4.17444844396568,-4.06430043266533,0.00126091563387953,0.563876509957506,-1.72843540560964
"39","GB50958",1594,1949,2431,1944,1041,1836,1091,1232,709,830,1585,968,0.562506473395783,7.69702770308575,3.7031048968026,0.00252684146108898,0.563876509957506,-2.33918090784721
"40","GB51581",280,181,258,215,141,315,241,389,228,219,417,381,-0.633672540344643,5.32852638478813,-4.12478159155616,0.00112353774316834,0.563876509957506,-1.43443880207477
"41","GB52144",243,86,236,191,56,137,52,127,53,66,53,48,1.01215070239825,3.8564795880645,3.813228252272,0.00204218878573896,0.563876509957506,-2.13134325995628
"42","GB52514",60,22,49,52,36,78,72,105,35,51,107,67,-0.80433222725452,3.12327375725998,-3.52545556102989,0.0035677424346431,0.563876509957506,-2.63932033229053
"43","GB53141",1351,640,1144,1222,376,1269,2139,3384,580,1770,2198,3655,-1.31937163643417,7.69844699405087,-4.30888026519837,0.000792566490287622,0.563876509957506,-1.82766544484506
