"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB41174",80,177,88,77,106,121,51,24,70,65,55,62,0.733770525104929,3.50987383199085,3.39302596332938,0.00459717457650284,0.572392456096716,-4.1058857072393
"2","GB41998",28,40,26,10,30,32,4,4,15,14,13,16,1.14085502577676,1.32297074257095,3.69431510862615,0.00255615535740201,0.572392456096716,-4.35000385503407
"3","GB42264",469,1081,761,427,546,403,1349,518,873,1705,592,694,-0.832038169064212,6.77238285161258,-3.55531111202465,0.00334957919052256,0.572392456096716,-3.95391318552595
"4","GB42556",713,783,455,202,455,156,1107,564,567,748,598,778,-1.14868534269138,6.34710366338995,-3.91613578217149,0.00166445626887043,0.572392456096716,-3.80682211970821
"5","GB42571",646,1007,824,468,844,436,1263,630,681,1285,684,1682,-0.756002442761837,6.96016198069736,-4.0825728226253,0.00120931172797382,0.572392456096716,-3.87370726905253
"6","GB42659",408,584,423,204,449,302,223,140,306,312,189,338,0.393689032264193,5.53781094124717,3.56170232452047,0.00330813708955732,0.572392456096716,-3.80702023368322
"7","GB42983",8,25,11,11,21,8,3,1,11,2,3,4,1.63649421270983,0.101173668704926,3.84309678870533,0.00191627531734563,0.572392456096716,-4.4283878324145
"8","GB43505",124,112,102,61,109,64,117,73,119,201,94,163,-0.662683973511621,4.0339275297276,-4.73979218575136,0.000351927357779848,0.572392456096716,-3.72977158280611
"9","GB43543",143,233,215,86,151,79,105,35,73,75,68,83,0.785750145346825,3.93694429963534,3.52004666114038,0.00358786284581142,0.572392456096716,-4.00351757757685
"10","GB43815",322,329,247,191,304,193,301,229,268,489,185,569,-0.52210172366201,5.46047130695342,-3.36160437953911,0.00488821511030327,0.572392456096716,-3.85470033858102
"11","GB43909",219,468,296,192,326,301,183,82,190,210,162,129,0.686319874807308,5.02118182333068,3.36290808949957,0.00487577914080526,0.572392456096716,-3.8839773502082
"12","GB45210",216,107,109,83,89,104,137,118,139,220,125,226,-0.755327829894362,4.35250310586486,-3.34553701820493,0.00504412189169709,0.572392456096716,-3.95514237873831
"13","GB45291",11,12,14,8,11,10,11,13,14,29,14,27,-0.893896382647167,1.11378437569628,-3.63831952617991,0.00284990610803226,0.572392456096716,-4.36638840052922
"14","GB45696",148,366,142,189,388,624,27,32,63,36,210,72,2.08977692766208,4.24160570228399,3.79996547002821,0.00208289735677492,0.572392456096716,-3.96145692125904
