"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40204",6,9,3,8,12,6,60,25,17,26,25,38,-1.50808362630173,0.987592500156702,-5.1244427944084,0.000165864726042882,0.0413471734601301,0.779282837546801
"2","GB40312",199,163,93,214,129,107,724,449,320,308,303,705,-1.03470747558494,5.07836897931062,-5.29425397215558,0.000122177885643227,0.0413471734601301,1.39917616406593
"3","GB40407",16,15,8,34,24,27,4,14,6,9,6,6,1.9851354905303,0.686977092958482,5.06397028937216,0.000185111457475325,0.0413471734601301,0.640686989533756
"4","GB40600",108,79,37,64,97,101,40,43,23,66,67,58,1.26355845042003,3.01690971939838,4.9785585677507,0.000216335933031422,0.0413471734601301,0.862586634037394
"5","GB40647",22,24,11,14,22,9,82,55,38,47,43,77,-1.20865766552828,2.0183549831499,-5.03299683693122,0.000195854989326718,0.0413471734601301,0.85459627299416
"6","GB40905",182,142,79,223,132,96,562,256,406,442,322,654,-1.08143253739431,4.99869914272249,-5.40333125551911,0.000100600914511305,0.0413471734601301,1.58444827657717
"7","GB41156",372,279,81,141,159,229,39,94,33,124,117,104,1.88665266667417,4.00607216513797,5.04911956610059,0.000190184049444389,0.0413471734601301,0.990191891764892
"8","GB41333",96,55,48,68,54,49,223,119,107,115,148,244,-0.794164465781819,3.68426945293302,-4.99022547119139,0.000211766649308652,0.0413471734601301,0.891775989745042
"9","GB41757",180,122,32,123,240,180,29,66,16,39,101,46,2.1410161416191,3.29795803062527,5.02762863006259,0.000197781941385257,0.0413471734601301,0.949934762179095
"10","GB42467",263,213,222,288,291,163,102,62,37,166,260,172,1.60416192001827,4.43960983881547,5.00924810197546,0.000204530272206259,0.0413471734601301,0.912840452779482
"11","GB42738",116,130,103,192,141,75,794,350,427,239,408,523,-1.27220695934195,4.93919636467159,-5.52398047894733,8.12976346816359e-05,0.0413471734601301,1.78704286446894
"12","GB42969",130,82,67,114,139,85,351,220,179,175,242,317,-0.713852684558997,4.37881527381847,-5.1538815882166,0.00015726020276843,0.0413471734601301,1.1642707619428
"13","GB43270",44,29,17,47,38,23,174,95,83,64,82,139,-1.11426595918138,2.92205856598714,-5.20135921556697,0.000144348565273356,0.0413471734601301,1.21636057717897
"14","GB44143",288,193,114,468,267,138,1328,525,761,610,647,1554,-1.35470913363437,5.84278643044812,-5.27236709787794,0.000127060371314571,0.0413471734601301,1.36452617725387
"15","GB45208",290,304,301,258,276,236,114,184,92,134,280,228,1.33227617394135,4.82440971463737,5.35850430334707,0.000108942861758374,0.0413471734601301,1.50507859296895
"16","GB45390",17,12,4,12,17,10,67,33,25,31,39,44,-1.18135050590069,1.49638085295294,-5.022609911763,0.00019960126138801,0.0413471734601301,0.754694654961259
"17","GB45506",131,102,88,104,90,121,84,92,59,78,85,106,0.87881094370912,3.65568407261765,5.51707008503506,8.22913159124947e-05,0.0413471734601301,1.76938796490981
"18","GB45734",76,92,50,72,131,85,60,33,15,38,70,63,1.44881168682709,2.97447982198253,5.34679804811603,0.000111237961854548,0.0413471734601301,1.45936062908967
"19","GB46054",74,57,88,78,68,64,550,357,289,132,206,438,-1.54435891913733,4.2910138875792,-5.00881566699571,0.000204691888672144,0.0413471734601301,0.92127043418604
