"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40158",84,66,48,98,85,93,35,60,11,28,40,22,1.63594366133254,2.68129700833892,5.70075175434646,6.28221858581272e-05,0.207271331874581,-0.864519533838734
"2","GB43091",1627,673,375,1196,692,814,194,388,219,381,383,545,1.50252244136277,6.12134564343932,5.89113689604615,4.5418843560586e-05,0.207271331874581,0.339645015868448
"3","GB47690",105,133,44,111,169,137,22,61,35,63,55,72,1.43488433632423,3.282492271066,5.87729617550084,4.64947381170196e-05,0.207271331874581,-0.327064433878923
"4","GB49796",126,345,106,369,534,238,43,79,40,76,135,97,2.00636418831378,4.16316967172048,5.36387295680151,0.000112909695943043,0.279395042611061,-0.309389708425105
"5","GB47691",1470,2408,590,2025,1937,1938,257,760,372,990,843,870,1.57872498940037,7.05173202191516,4.78721626529231,0.00031915386819281,0.526497497895406,-0.870874242127583
"6","GB48814",19,3,1,3,6,14,20,36,37,33,45,27,-2.19973518047148,0.87090493673281,-4.8582117943534,0.000280174449816658,0.526497497895406,-2.42914397968384
"7","GB46557",143,218,132,536,589,900,11,0,0,4,196,92,5.52431124682921,2.76589907176625,4.59802175987452,0.000452973448218446,0.556747768453819,-2.13919193033487
"8","GB47975",273,125,57,167,193,170,93,83,39,75,73,130,1.22268873781168,3.85721277876024,4.53843331328096,0.000506236604979226,0.556747768453819,-1.08741427894022
"9","GB48664",63,45,23,63,42,56,17,39,9,3,11,48,1.76131387839473,1.84642241070769,4.56564543955529,0.000481152751448109,0.556747768453819,-2.05805578258134
"10","GB40137",17053,24793,6678,23032,18552,15350,7070,13058,3297,9171,9894,10393,1.21879184462992,10.5949664659537,4.16416676357748,0.0010267940526562,0.768564964295352,-2.16167988156052
"11","GB40163",10715,19494,4611,15312,10512,9208,4261,8092,2376,5634,9093,6275,1.18114219228177,9.99970600620303,4.03297193158684,0.00132002469115185,0.768564964295352,-2.15446003162629
"12","GB43310",681,785,310,1092,1617,697,175,474,139,345,696,624,1.37664930186971,6.11801840980899,4.07336921836604,0.00122156566420133,0.768564964295352,-1.41338156756195
"13","GB48079",14614,32119,7106,36498,21291,8577,4330,12370,2488,6140,10805,8189,1.61461822152247,10.4513481156981,4.12661509970004,0.00110316567601672,0.768564964295352,-2.16492862330622
"14","GB48289",3314,5348,1603,7270,5120,4652,1917,2817,1000,2168,2817,2558,1.18921684813109,8.62763388303844,4.23165236665704,0.000902893552380358,0.768564964295352,-1.72673995446661
"15","GB49545",204,86,79,85,125,134,159,251,297,373,414,324,-1.14595660033046,4.60425768891311,-4.07032002837815,0.00122872784065028,0.768564964295352,-1.4202213369194
"16","GB50283",85,162,44,135,168,215,155,356,359,197,474,510,-1.12088076202577,4.70868518075179,-4.15056623612503,0.00105380762103306,0.768564964295352,-1.31418708596123
"17","GB50686",442,504,149,345,278,279,242,260,66,179,145,147,1.22988447641048,4.90237502419436,4.06134200600779,0.0012500668762573,0.768564964295352,-1.36376455806931
"18","GB40409",76,111,30,140,165,95,34,51,20,71,94,45,1.23530733401038,3.14416484922239,3.45797658736286,0.00402886621336847,0.779615322886525,-2.41983049877565
"19","GB41700",124,140,31,70,74,120,57,87,25,26,55,78,1.0090334400014,3.11711051042369,3.87602327779536,0.0017862145566649,0.779615322886525,-2.01239591404098
"20","GB43690",5186,25807,3938,28344,6627,5918,1328,8906,1118,2755,2915,3937,1.99185903412211,9.39464294703067,3.97579022414995,0.00147345976054243,0.779615322886525,-2.09950058909164
"21","GB44960",567,568,273,655,622,611,352,654,311,353,547,550,0.477608375001994,6.02759195752806,3.62090207428428,0.00293121269738464,0.779615322886525,-1.91046752347873
"22","GB45490",129,130,70,156,136,147,77,169,71,65,146,132,0.491008549483545,3.93055862875062,3.49151288024137,0.00377323776337471,0.779615322886525,-2.16562002844883
"23","GB45565",851,2322,377,2631,3343,1225,524,1103,271,327,1011,461,1.60948037269316,6.87457068787025,3.89869096347313,0.00170966530521291,0.779615322886525,-1.73165630407223
"24","GB45830",10,13,7,20,14,11,2,9,3,6,12,9,1.15707835197943,0.253212466146059,3.53347783332936,0.00347627195857757,0.779615322886525,-3.24755976391316
"25","GB45855",921,1876,490,3200,1842,999,510,1250,359,501,1011,928,1.15385507222667,6.99811214374875,3.5856035681307,0.00314003835680867,0.779615322886525,-2.09486607060433
"26","GB46177",916,689,390,1194,887,1131,290,966,382,381,630,1141,0.798821378781806,6.50210501645275,3.71507722255879,0.00244029252389642,0.779615322886525,-1.86913751247704
"27","GB46286",9057,23503,6395,25849,20587,10125,5965,17109,3311,5637,9532,5517,1.26229496235298,10.3570642746335,3.46911253527623,0.00394210279250382,0.779615322886525,-2.67815359353212
"28","GB46587",28364,71958,10703,72030,146271,61400,13492,27561,13716,13379,34369,27188,1.51016186734742,12.0425097609343,3.62358028741623,0.00291595423885195,0.779615322886525,-2.78376741667969
"29","GB46749",570,1440,397,2031,1163,631,239,958,133,192,525,855,1.51117754830272,6.27254127823511,3.75910456932861,0.00224027140029664,0.779615322886525,-1.79850131411673
"30","GB47723",9700,28427,6290,33461,27225,19907,5529,23716,4124,5381,11359,11693,1.30026771994411,10.6944167406646,3.51283802475051,0.00361926029026606,0.779615322886525,-2.68698131674405
"31","GB48066",362,433,330,596,406,387,148,488,194,132,489,442,0.835948598419502,5.49303390224958,3.67464098806759,0.00263995778017471,0.779615322886525,-1.80856873355204
"32","GB48109",388,1155,188,913,448,632,98,375,75,435,187,243,1.66513224440136,5.43481202394033,3.89050220656841,0.00173692520629677,0.779615322886525,-1.581259255029
"33","GB48240",128,105,46,76,100,144,52,69,58,75,79,65,0.815627696677079,3.40945291142938,3.85586034741549,0.00185723962383732,0.779615322886525,-1.92353319656441
"34","GB48391",13506,15636,2926,37712,24392,14014,3674,18666,3158,3109,6798,7133,1.55027972728383,10.2322334809072,3.5418941682477,0.00341961551331686,0.779615322886525,-2.59983944781524
"35","GB49331",2079,3035,697,4566,3387,1915,850,2524,583,651,1352,2332,1.18680697802532,7.77144429215086,3.60110114119716,0.00304656117805936,0.779615322886525,-2.18985586543861
"36","GB50477",6778,33044,8034,38215,51730,23248,8746,13630,2786,7533,6854,7232,1.77698584612205,10.6739780667389,3.69705846035647,0.00252729989899415,0.779615322886525,-2.53656419280388
"37","GB50778",10,10,6,13,10,10,21,21,32,16,23,32,-0.975118924062065,1.06639751529734,-3.53863732247305,0.00344142821406218,0.779615322886525,-3.00900217968788
"38","GB50893",1096,2841,477,2620,2072,1946,682,1228,205,648,964,1032,1.41168322136002,7.1393955679272,3.66035183816461,0.00271441267822368,0.779615322886525,-2.03244061404666
"39","GB51107",1795,4015,1145,4736,4157,1535,653,1695,445,1139,2407,1391,1.41677603595996,7.81196419891227,3.78890490011738,0.00211441825218889,0.779615322886525,-2.001664739003
"40","GB51558",214,240,85,149,85,181,78,154,57,44,88,173,0.940434789878399,3.94065743252122,3.73917896740518,0.00232864596216745,0.779615322886525,-1.89096208605231
"41","GB52489",124,490,126,378,596,942,139,351,62,34,178,160,1.67832863087168,4.77366060899694,3.43393999787125,0.00422275845136234,0.779615322886525,-2.15963120967966
"42","GB52756",1763,2405,793,3675,2783,2049,856,2610,543,726,1634,2156,0.999414533435779,7.72035906053238,3.46795550154084,0.00395102921015541,0.779615322886525,-2.3241216790966
"43","GB52763",176,241,51,166,143,161,57,168,88,32,137,126,0.903639270143492,3.91998788931053,3.62350150386525,0.00291640193827601,0.779615322886525,-2.0249087993617
"44","GB52857",2204,11548,2262,8823,10315,3130,1537,3199,1427,1426,4214,3424,1.37813676189083,8.83695696852993,3.50784291576383,0.00365474887154723,0.779615322886525,-2.43469220494856
"45","GB52995",240,386,148,408,343,182,122,344,93,137,149,218,0.948612496327655,4.80127039238195,3.75342498679899,0.00226510854800208,0.779615322886525,-1.72550818909455
"46","GB53096",41,128,35,59,53,90,36,55,18,26,38,36,1.12699230883749,2.61005768729053,3.85563567257253,0.00185804706625197,0.779615322886525,-2.21977767491331
"47","GB53125",3504,6027,1761,10210,5138,6298,1815,7216,1023,1280,3089,3870,1.23208560734065,8.8444187093292,3.44608407839563,0.00412365044957712,0.779615322886525,-2.49453653421079
"48","GB53888",1309,6840,1562,4716,5450,1723,1004,2875,523,981,1824,1536,1.45211216588246,8.01654317456424,3.55374578278167,0.00334141178630872,0.779615322886525,-2.27486199273884
"49","GB55029",628,6260,331,6028,11323,865,167,415,443,487,688,708,2.42298863034853,7.00361121455153,3.49729906542988,0.00373081683136458,0.779615322886525,-2.20254574252649
"50","GB55602",344,728,176,963,1079,489,225,487,131,180,408,355,1.20090599474918,5.66908019778751,3.65048210637096,0.00276707978768068,0.779615322886525,-1.85838165194115
