"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40167",8,36,28,8,14,16,1,1,1,3,9,9,2.23885276860311,-0.0471635011007465,4.77262583574014,0.000330735955468689,0.348659798456774,-1.33445840324151
"2","GB40686",356,302,275,235,259,318,398,317,395,500,544,548,-0.748797571181505,5.58722097509452,-4.48690152777541,0.000561840744480839,0.348659798456774,-0.125322876781993
"3","GB40706",194,238,140,147,125,183,173,134,214,226,286,310,-0.483703408115624,4.67723919313043,-4.15567468023191,0.00105045014387451,0.348659798456774,-0.65028519260285
"4","GB40745",101,156,96,116,66,88,137,129,121,188,193,230,-0.777443299979367,4.10491275890187,-4.40806823977976,0.000651378716462868,0.348659798456774,-0.329775638420091
"5","GB40872",78,107,72,55,54,72,73,51,100,97,141,136,-0.525462281541497,3.46859394966576,-4.08759609463039,0.0011962570578964,0.348659798456774,-0.899769385370192
"6","GB40892",359,426,376,279,270,374,434,299,500,699,658,652,-0.72714390169247,5.82779975537728,-4.824525924337,0.000300705960170947,0.348659798456774,0.36982697849506
"7","GB41981",554,188,433,129,213,126,2569,1005,824,559,1358,707,-2.31294715393075,6.03649136081421,-4.67799479200435,0.00039375827128127,0.348659798456774,0.102063226275652
"8","GB43256",957,1468,1335,1513,1050,907,477,413,605,625,842,1007,0.789459861024493,6.86047329652053,4.54640037869234,0.000502742361164978,0.348659798456774,-0.132679439624131
"9","GB44074",903,1223,772,844,418,688,237,331,370,147,351,785,1.12565970806608,6.07343697659387,4.05992674153947,0.00126130421685322,0.348659798456774,-0.812471081824431
"10","GB44300",344,351,266,261,184,363,506,332,517,445,628,558,-0.899700207661279,5.6567601420347,-5.96756896967267,4.04690153616099e-05,0.348659798456774,1.93747555759579
"11","GB45025",897,1088,750,760,490,842,849,672,1020,1071,1487,1723,-0.591860573121751,6.95225921841425,-4.88286255250198,0.000270303539156118,0.348659798456774,0.335388155753946
"12","GB45418",536,620,462,320,372,491,698,471,530,719,792,816,-0.671378435399325,6.20459562788157,-4.10866732305328,0.00114903397157744,0.348659798456774,-0.734215107190153
"13","GB45434",370,240,391,169,248,253,478,370,415,629,561,528,-1.01199140125224,5.60762298964873,-4.02890285776458,0.00133856055176373,0.348659798456774,-0.84181913708756
"14","GB45635",373,386,341,289,263,378,434,273,404,405,669,625,-0.541342967875641,5.70601282133434,-4.41215620362724,0.000646392045753065,0.348659798456774,-0.241453018400292
"15","GB46008",115,132,80,75,64,126,118,79,145,144,229,167,-0.667965377230969,3.96107167186881,-4.20904338027822,0.000948979528537962,0.348659798456774,-0.642237382483054
"16","GB46534",524,383,499,287,357,397,681,583,464,855,912,870,-0.961832200916727,6.16190626257364,-4.2098704733855,0.000947488733511793,0.348659798456774,-0.577130912642829
"17","GB46986",604,652,482,430,419,587,642,440,717,753,950,877,-0.572777323303272,6.35543600798376,-4.37972876771786,0.0006870569270106,0.348659798456774,-0.328290990065399
"18","GB48943",2092,2112,2097,1148,976,1773,4007,2663,2808,3555,3257,3275,-1.14979565518884,8.26846557337741,-4.92587806327509,0.000249942090607375,0.348659798456774,0.211749102800424
"19","GB49116",762,856,537,517,513,818,1318,795,805,940,1388,1190,-0.827863839036268,6.79562595452028,-4.33073303727966,0.000753565488155065,0.348659798456774,-0.43899361684039
"20","GB49786",559,425,565,235,309,376,777,671,593,745,924,776,-1.0681444704205,6.1827238138304,-4.40654223074365,0.000653250358403325,0.348659798456774,-0.279049928754868
"21","GB49987",265,223,232,153,234,205,321,315,369,419,405,448,-0.944955655317205,5.26307463676954,-4.58247177564123,0.000470077597349429,0.348659798456774,0.0194259225436459
