"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40212",707,1044,378,285,606,600,632,917,2366,1219,561,1519,-1.1509122774834,6.68971761794851,-3.79714714252762,0.00208325674186828,0.999656773644171,-3.97361123058222
"2","GB40336",919,1571,551,535,1019,1079,711,3051,2148,1873,1031,1780,-1.063754107553,7.31496357393294,-4.1363326344588,0.00108435076090279,0.999656773644171,-3.97877627067974
"3","GB40389",3680,4801,2281,1186,2819,2537,3993,5788,6324,3631,2843,4090,-0.907157926446681,8.8230475601623,-3.12839718871498,0.00768579655408293,0.999656773644171,-4.25247814423849
"4","GB40409",76,51,30,20,94,45,34,111,140,165,71,95,-1.23401783505432,3.14416484922239,-3.37107684297921,0.00477951666324562,0.999656773644171,-4.1854885118417
"5","GB41097",99,279,122,106,248,149,196,447,654,956,146,211,-1.41139846588875,4.9575813463559,-3.42550645120664,0.00429680861384145,0.999656773644171,-3.96538271675817
"6","GB41719",229,237,105,96,248,301,246,265,297,239,265,282,-0.734643378922969,4.90250386424511,-4.40629032634628,0.000649731646349938,0.999656773644171,-3.72476653672233
"7","GB42319",234,176,52,198,216,214,176,259,243,279,237,227,-0.720745273780399,4.72685794944435,-3.47358532676117,0.00391137889854923,0.999656773644171,-3.94510594153111
"8","GB42468",781,1353,559,646,1021,1511,344,742,648,688,444,554,0.510338743662083,6.57960102414868,3.01275723561818,0.00963601084378348,0.999656773644171,-4.12617244577152
"9","GB42897",14,12,6,5,23,17,25,22,17,18,17,39,-1.14784490440345,1.12979867849598,-3.94191547576682,0.00157478313392119,0.999656773644171,-4.33775014214565
"10","GB43314",67,149,41,69,150,132,45,61,63,46,24,46,0.783655388872845,3.12385103881853,3.6931051706676,0.00254951499053545,0.999656773644171,-4.1390169380509
"11","GB43422",573,553,232,248,550,518,493,521,545,632,464,597,-0.603147923155776,5.99542655754302,-3.99184215993199,0.00143044822624085,0.999656773644171,-3.84878835938019
"12","GB43581",1489,1296,429,644,2139,1899,906,1975,3711,3689,1100,1726,-0.987542998693684,7.6272247115069,-2.96558473270441,0.0105658480976354,0.999656773644171,-4.21312460812759
"13","GB43728",7134,13660,2860,5303,10040,7566,3188,4261,3987,3695,4449,3292,0.626118690917769,9.43008372517593,3.01227739702441,0.00964504867561746,0.999656773644171,-4.30069983926859
"14","GB43780",7,25,13,3,16,9,18,42,48,24,19,17,-1.55355306148215,1.16316311534422,-3.7128800229372,0.0024533761720983,0.999656773644171,-4.35445619954955
"15","GB44168",10,24,1,2,8,7,14,23,16,14,8,15,-1.40502697663341,0.378400048161761,-3.49114683971098,0.00377945137491951,0.999656773644171,-4.4198272393502
"16","GB44498",53,95,18,57,74,74,16,41,25,38,28,29,0.754752803698488,2.43018999454035,3.31431857278999,0.00534103045344048,0.999656773644171,-4.27623700596437
"17","GB45513",2,14,1,2,2,10,12,24,13,11,4,4,-1.56133398956171,-0.253847011338671,-2.97587019203763,0.0103558242007371,0.999656773644171,-4.47446620454982
"18","GB45584",19,73,10,46,64,54,10,19,4,20,3,21,1.57996995215672,1.40922532232484,3.43687318634821,0.00420236520937596,0.999656773644171,-4.3639925638379
"19","GB46191",86,83,39,49,94,83,62,109,114,104,67,92,-0.614184708388974,3.40572275772685,-3.66934058470028,0.00267012516436675,0.999656773644171,-4.09337923045396
"20","GB46558",91,11,99,5,119,86,299,295,349,394,45,379,-2.84488484160859,3.77741213323002,-3.75854842717475,0.00224517582256192,0.999656773644171,-4.08104760753207
"21","GB46601",283,260,121,136,276,304,172,502,554,726,237,379,-1.04322133293022,5.27585901164157,-3.88601108805559,0.00175415979667114,0.999656773644171,-3.83813021440437
"22","GB46765",3,14,4,1,5,10,6,15,10,9,13,12,-1.25727984898095,0.0201268569253787,-3.14868846397402,0.00738657007251799,0.999656773644171,-4.45639122029606
"23","GB46767",427,428,227,211,382,379,285,554,437,418,533,429,-0.626997633633002,5.66840317979134,-3.26699659021364,0.00585945982335226,0.999656773644171,-3.99458701289326
"24","GB47488",70,54,26,25,66,40,50,55,60,71,44,74,-0.669390391117605,2.76711691269425,-3.02099797343906,0.00948209797758065,0.999656773644171,-4.28157708164464
"25","GB47580",72,255,41,49,167,204,138,169,251,300,148,140,-0.950671693884551,4.21622074558677,-3.23560925852319,0.00623081887549621,0.999656773644171,-4.06099818890911
"26","GB47819",14,16,2,6,12,12,17,20,13,18,23,15,-1.11374898495014,0.787361793677937,-3.81181645219481,0.00202488115916078,0.999656773644171,-4.3739306830986
"27","GB48289",3314,2817,1603,1000,2817,2558,1917,5348,7270,5120,2168,4652,-1.06459843008644,8.62763388303844,-3.3700094586331,0.00478950894988391,0.999656773644171,-4.20362599803392
"28","GB49046",10,18,7,1,2,9,16,23,13,11,7,22,-1.4960408403605,0.351298398326203,-2.97131776977147,0.010448268413884,0.999656773644171,-4.45553653981137
"29","GB49093",71,76,42,40,86,82,72,83,57,81,74,92,-0.498242551666028,3.22931310788918,-2.97764584854009,0.0103199862806162,0.999656773644171,-4.238989354014
"30","GB49580",21,26,13,5,12,32,24,48,98,37,24,37,-1.54544739598456,1.76830626911552,-3.97248825235481,0.00148472295837085,0.999656773644171,-4.27826760414455
"31","GB49646",78,135,48,86,189,120,46,52,26,51,80,59,0.794336503871453,3.25497827933874,3.01591824757094,0.00957668198796744,0.999656773644171,-4.23392045494616
"32","GB50444",31,15,12,8,23,15,14,37,76,78,45,39,-1.65645455283138,1.82482410485094,-3.8885520867326,0.00174557107216779,0.999656773644171,-4.28072364191484
"33","GB50477",6778,13630,8034,2786,6854,7232,8746,33044,38215,51730,7533,23248,-1.83835681454115,10.6739780667389,-3.91054242559556,0.00167301126835457,0.999656773644171,-4.25585405504809
"34","GB50537",273,230,102,202,208,240,201,390,378,502,219,327,-0.905872895927766,5.09244768767063,-4.51494705846451,0.000529850662621376,0.999656773644171,-3.70091669837427
"35","GB50893",1096,1228,477,205,964,1032,682,2841,2620,2072,648,1946,-1.33655316876141,7.1393955679272,-3.28996331545805,0.00560184002460044,0.999656773644171,-4.11527735092431
"36","GB51503",306,433,150,155,319,374,246,396,466,437,221,465,-0.637239350210702,5.37897789205226,-3.71393719377188,0.00244834142935429,0.999656773644171,-3.87002985659448
"37","GB51797",24,112,15,44,82,111,16,20,12,15,22,39,1.22344388026089,2.09143337709566,3.24714369914354,0.00609168911453834,0.999656773644171,-4.32174767906953
"38","GB52179",311,499,159,390,648,601,211,206,218,180,114,285,0.777596812522355,5.22514470618244,4.05620579865147,0.00126410877723368,0.999656773644171,-3.80632910388205
"39","GB52389",7,4,2,5,8,14,6,12,12,10,15,21,-1.22423685248723,0.236706241513584,-3.47676819406668,0.00388712826388158,0.999656773644171,-4.42747627585539
"40","GB52836",2521,3623,1302,1187,4916,1315,9857,7635,4719,16084,4608,2557,-1.81824468843227,8.95155546794921,-4.17556669078369,0.00100611121138951,0.999656773644171,-4.11970207629905
"41","GB53096",41,55,35,18,38,36,36,128,59,53,26,90,-0.98408852592313,2.61005768729053,-3.0251498028496,0.00940547915844554,0.999656773644171,-4.29707509382793
