"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"29","GB50943",2688,6010,3659,2376,2908,2315,1658,2515,740,1707,1051,1029,1.28864804442376,8.10544009775316,3.19900683189772,0.00666237275583614,0.999836437558834,-4.19217213980658
"30","GB50973",5748,7883,6201,1912,4318,4712,824,5463,676,838,2354,288,2.12876380676717,8.25649863440748,3.01517527245221,0.0095519140984028,0.999836437558834,-4.23635374942046
"31","GB51089",377,1505,525,674,464,492,223,448,103,315,100,218,1.62090975082114,5.55513673245744,3.50868668651384,0.00363074996737049,0.999836437558834,-3.96012955434535
"32","GB51091",1276,1716,990,815,1278,1097,494,846,335,923,568,454,1.05550847301788,6.77320301085043,3.02912065545755,0.00929469025658832,0.999836437558834,-4.13582574169214
"33","GB51225",111,213,87,104,101,104,46,66,27,61,46,38,1.2879236599698,3.28920361963729,3.61900844946438,0.00292644596443784,0.999836437558834,-4.13489972390067
"34","GB51537",444,418,455,512,674,590,322,296,231,422,302,311,0.736333085451917,5.73865259600367,3.23807972584006,0.00617084631136059,0.999836437558834,-4.00852625169293
"35","GB52036",240,680,383,208,341,299,156,386,61,107,101,71,1.49666901137142,4.74380566355846,3.17359070836845,0.00700288793439202,0.999836437558834,-4.06175858070207
"36","GB52528",82,30,45,27,66,79,235,238,90,62,398,109,-1.60154135956366,3.57388219274368,-3.48034661350455,0.00383784538198472,0.999836437558834,-4.12443129870398
"37","GB52634",414,214,232,313,522,758,1020,640,543,417,565,404,-0.623487430852585,5.94824594807019,-3.20857233740563,0.00653854136440521,0.999836437558834,-4.02934035532842
"38","GB53137",15,13,13,12,24,12,12,8,1,3,5,10,1.31357669694756,0.301475349937474,3.09899415108294,0.00810573111724395,0.999836437558834,-4.45184980402668
"39","GB53477",10,10,11,5,12,9,4,2,4,2,8,3,1.23877529151744,-0.265511562909269,2.92986149187605,0.0112860508387594,0.999836437558834,-4.47792294183936
"40","GB53737",62,51,28,53,44,54,135,58,92,43,63,84,-0.680486472764513,3.00524063118021,-2.93882416526099,0.0110901539530481,0.999836437558834,-4.27352679401816
"41","GB53834",27,39,14,14,56,40,21,12,6,20,17,7,1.16795830780244,1.36677857189146,3.06064138098418,0.00873830814544819,0.999836437558834,-4.39585095062902
"42","GB53876",460,367,344,387,534,536,455,284,209,224,247,395,0.592894958351068,5.57368873973318,3.66956976159757,0.00265153230912634,0.999836437558834,-3.8911046818237
"43","GB54056",198,115,155,215,428,410,605,439,450,217,287,330,-0.692465988539491,5.27960466983726,-3.18310534192876,0.00687342788589246,0.999836437558834,-4.01150734900791
"44","GB54148",155,152,154,111,209,204,51,90,47,151,107,59,1.10939896400835,3.90923953180547,3.11775384761682,0.00781310180665283,0.999836437558834,-4.14162455359556
"45","GB54384",2345,3787,2995,1782,2625,2242,866,1601,762,1710,1210,842,1.23361835028134,7.82292929434456,3.19251513605088,0.00674774234846924,0.999836437558834,-4.17578189511419
"46","GB54838",514,649,474,388,439,419,124,414,94,304,248,95,1.46729078568722,5.30106012535788,3.18408737991777,0.00686020251781834,0.999836437558834,-4.03213797574807
"47","GB54858",15,50,16,9,16,22,6,9,0,2,5,8,2.19028751136585,0.211174299469987,3.3791244652809,0.00467965469363262,0.999836437558834,-4.43318143600759
"48","GB55086",52,53,58,33,59,38,3,31,4,12,17,6,2.37741366447594,1.52148622130194,4.22709638503259,0.000903882449534439,0.999836437558834,-4.30192349485103
"49","GB55092",6,4,3,9,10,18,23,13,13,18,9,18,-0.988472537546068,0.544545100820808,-3.62227079701424,0.00290786659788136,0.999836437558834,-4.40327640675569
"50","GB55472",209,260,190,218,239,327,216,164,119,161,95,115,0.751745061338929,4.61682023178105,3.9104922626307,0.00166054115235741,0.999836437558834,-3.87280476599153
