"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40282",64,80,42,41,77,92,120,262,81,110,90,121,-0.808524127620102,3.56002979879661,-3.66998295519763,0.00266160301168529,0.999450069636894,-4.08195087852174
"2","GB40288",178,160,66,129,177,83,152,319,224,261,120,296,-0.700829604258613,4.46232992516816,-2.9201312169427,0.0115327087909489,0.999450069636894,-4.12435338196561
"3","GB40316",35,73,30,27,39,49,56,159,44,49,68,96,-0.737580189014742,2.85031248306594,-2.80833677013811,0.0143374083035077,0.999450069636894,-4.31147230086578
"4","GB40606",20,14,9,19,14,15,8,11,10,9,10,9,0.755904956504087,0.727373322747443,2.78281875092245,0.0150659739578821,0.999450069636894,-4.45336092892116
"5","GB40969",336,412,148,382,462,444,193,217,127,312,60,314,1.05082778214948,5.05504408328765,3.7389941004743,0.00232729431611534,0.999450069636894,-3.8940346332824
"6","GB41279",38,52,21,57,73,73,29,49,24,29,25,63,0.618004845326355,2.46654327591614,2.82638416046021,0.0138430979514788,0.999450069636894,-4.33969454277825
"7","GB41747",8,25,5,1,5,5,12,32,15,11,12,17,-1.24697705749047,0.409682681789415,-2.64572895466155,0.0196435035563844,0.999450069636894,-4.47794129192801
"8","GB41753",38,80,27,22,34,43,65,135,59,40,53,83,-0.739028906052448,2.76447670290843,-2.69632983855481,0.017814780882469,0.999450069636894,-4.3369244812943
"9","GB41765",5,13,3,4,10,13,9,21,11,10,12,21,-0.747630754154729,0.439576810529377,-2.59813880730207,0.0215289134840424,0.999450069636894,-4.47984716548498
"10","GB41776",489,99,265,524,475,1333,110,448,122,220,220,143,1.22902080799293,5.20642223172463,2.59949588274275,0.0214727993574389,0.999450069636894,-4.18877931419974
"11","GB41863",303,377,163,266,196,286,204,231,131,132,95,348,0.670975612610235,4.8263135595201,3.07460523793449,0.00852790995929823,0.999450069636894,-4.05533209206295
"12","GB42550",236,224,129,180,256,205,136,111,75,81,119,261,0.877902534265491,4.38191583051819,3.62560452509684,0.00290193699680373,0.999450069636894,-3.96488559458168
"13","GB42593",23,19,3,15,10,15,4,5,2,12,7,12,1.13954715886221,0.280822407660523,2.65316175742801,0.019363881761343,0.999450069636894,-4.4820588570224
"14","GB42619",4,8,5,1,5,12,7,17,10,19,7,32,-1.26798208624147,0.193678883245494,-3.01811432872682,0.00952418684242568,0.999450069636894,-4.45955592212738
"15","GB43085",12,9,10,13,10,11,9,9,3,6,1,9,1.07225765083163,0.0889444044915214,2.79236420283537,0.014789292886302,0.999450069636894,-4.47828136000559
"16","GB43169",10,10,5,6,12,14,4,8,2,5,4,15,0.806525022918477,-0.00957188325532992,2.60355539862775,0.0213057849987388,0.999450069636894,-4.49398733028136
"17","GB43761",86,37,22,59,30,39,39,13,6,25,22,37,1.1819817361314,1.97606384387002,2.61313382774451,0.0209166841745057,0.999450069636894,-4.4052251582688
"18","GB43771",38,49,28,32,56,83,50,136,71,81,45,91,-0.606408830351636,2.95952266680601,-3.13009254528011,0.00765021990948232,0.999450069636894,-4.2482061869485
"19","GB43913",42,44,24,45,55,106,56,209,78,62,52,96,-0.648136518982379,3.07589770735398,-2.58931774257313,0.0218971321667392,0.999450069636894,-4.32927630265309
"20","GB44043",50,17,35,24,52,40,11,8,15,30,1,11,1.92634370788972,1.29053792096283,3.64054561565079,0.00281866051576533,0.999450069636894,-4.3569694173395
"21","GB44445",181,161,64,127,191,218,143,354,186,209,149,262,-0.353426324698557,4.55183119055584,-2.5802765648931,0.0222808572385017,0.999450069636894,-4.20227091852502
"22","GB44526",4535,5489,1964,3693,3685,4088,2324,4657,2311,2964,1601,4445,0.522059540764515,8.77672662713636,2.89284709706559,0.0121628528562044,0.999450069636894,-4.29644010172035
"23","GB45118",3,12,1,5,4,6,8,12,8,6,8,17,-0.942344633794642,-0.135178119580223,-2.65536590375262,0.0192817075742303,0.999450069636894,-4.49340121136322
"24","GB45513",2,24,1,2,4,2,12,14,13,11,4,10,-1.36566799174592,-0.253847011338671,-2.58556486518277,0.0220556294623042,0.999450069636894,-4.49807548256751
"25","GB46159",8,15,5,2,7,10,8,73,22,10,9,20,-1.21357984169366,0.597911439371441,-2.55417959764082,0.0234252594026155,0.999450069636894,-4.47833143504404
"26","GB46309",788,876,348,981,475,738,416,512,273,418,424,799,0.67522728201146,6.19672950152466,2.85210067487183,0.0131675071540263,0.999450069636894,-4.14716030264611
"27","GB46515",23,68,9,16,13,28,17,10,4,5,11,7,1.53097968931191,0.865837905074051,3.26004790053934,0.00593103260534991,0.999450069636894,-4.41089725156143
"28","GB46554",28,24,13,17,15,16,15,12,4,10,1,21,1.22578119519246,0.731484012715915,2.74968722940785,0.0160661701329463,0.999450069636894,-4.45753084045796
"29","GB47569",65,39,23,77,33,32,22,45,18,13,28,25,0.902942869528244,2.08346692802175,2.58792060584561,0.0219560090667124,0.999450069636894,-4.4007341056633
"30","GB47579",180,214,108,185,164,283,120,29,150,54,116,60,1.52162709806109,3.99191459223651,3.45439667963431,0.00405400647992669,0.999450069636894,-4.0665879521822
"31","GB47580",72,169,41,49,140,167,138,255,251,300,148,204,-1.02144180783198,4.21622074558677,-3.57551374474219,0.00319974429761124,0.999450069636894,-4.01135675770573
"32","GB47951",101,91,32,152,71,125,51,67,36,39,53,104,0.784119627374586,3.21409638392513,2.92001357174944,0.0115353555719957,0.999450069636894,-4.25562893832287
"33","GB48159",7,20,2,7,16,4,11,36,21,13,8,31,-1.13129119654292,0.661898926143953,-2.70112461914251,0.0176503495827404,0.999450069636894,-4.46414627977055
"34","GB49110",196,228,72,145,223,235,119,211,76,175,68,194,0.533113903609261,4.31821782322766,2.6798422014531,0.0183916651761495,0.999450069636894,-4.19219035982051
"35","GB49134",18,27,20,8,11,20,17,8,6,9,2,11,1.14412947192033,0.633622516006069,2.66652758417973,0.0188707560053154,0.999450069636894,-4.46791089794827
"36","GB49384",48,14,14,21,26,16,13,6,2,13,13,12,1.41897901090489,0.893438819667579,2.93749102667006,0.0111486415045942,0.999450069636894,-4.43467025413825
"37","GB51799",45,49,14,11,73,48,53,327,178,87,200,145,-1.92425433599519,3.20452898268236,-4.35712246812856,0.000710819293530514,0.999450069636894,-4.06735337792117
"38","GB51834",390,208,124,385,927,666,520,657,944,958,423,1491,-0.947660010646671,6.15155587191844,-2.66889537230778,0.0187846794749004,0.999450069636894,-4.19631615804304
"39","GB52316",1038,1021,669,799,1296,1501,1377,2610,1422,1263,1399,1428,-0.48172997505807,7.39179374165823,-2.71856447513627,0.0170646486609416,0.999450069636894,-4.26001531552938
"40","GB52919",108,132,39,48,84,80,38,37,25,52,66,79,0.866968980802783,2.99777136116011,2.81233304784381,0.0142264815309374,0.999450069636894,-4.29657593218111
"41","GB53557",15,18,8,5,11,4,10,43,25,29,10,24,-1.12274256483793,0.92310940299241,-2.69267291997495,0.01794119235272,0.999450069636894,-4.45364452591979
"42","GB53558",4,13,2,2,10,2,9,25,11,8,6,11,-1.16423682393963,-0.0571484413651248,-2.63091856618689,0.0202124019596659,0.999450069636894,-4.49279421919462
