"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40095",243,318,443,332,154,154,170,83,58,104,112,149,1.2320090805363,4.4703848757555,4.0893937447499,0.0011999016470345,0.632411320873007,-3.75062907611921
"2","GB40129",35,23,64,54,17,34,20,22,16,12,20,28,0.813583032656289,1.81046480163506,3.68931293370047,0.00259179369407191,0.632411320873007,-4.24623862657551
"3","GB40306",349,413,379,255,246,265,166,148,104,218,150,162,1.00954123840423,4.88586887065519,3.73942947828304,0.0023519808239261,0.632411320873007,-3.77415912660036
"4","GB40764",245,236,337,353,137,240,130,99,87,148,126,292,0.831133728029742,4.62366991509557,3.91677577189849,0.00167031508057682,0.632411320873007,-3.74730015111079
"5","GB41521",501,516,534,558,269,369,256,277,151,223,318,362,0.787143749878885,5.50276149574087,3.87839923593502,0.00179836925663721,0.632411320873007,-3.71594172764833
"6","GB41540",10,50,10,42,19,11,135,63,32,20,188,216,-2.29604907310454,2.39204367323213,-3.50617232588524,0.00369978040092116,0.632411320873007,-4.21586570915943
"7","GB41779",912,428,996,846,365,1235,1074,1499,887,748,1717,1684,-0.768165338860309,6.97906941157467,-4.1762611130748,0.00101692891125859,0.632411320873007,-3.81973327446826
"8","GB42215",91,59,133,95,35,99,38,65,51,39,63,76,0.543364184297635,3.13729188450604,3.38845370129595,0.00465410154343103,0.632411320873007,-4.11016402764571
"9","GB42292",16,21,41,20,9,12,11,8,4,5,9,7,1.26425112221696,0.647179892111189,3.640071811519,0.00285161724842684,0.632411320873007,-4.3650370440195
"10","GB42597",107,105,124,96,127,97,15,35,52,21,24,51,1.73325266290179,2.95375199978757,5.32757101631074,0.000123071693531092,0.632411320873007,-3.89652101697548
"11","GB43303",343,237,435,264,150,418,348,459,351,284,456,526,-0.48132916406859,5.5101328214381,-4.1619210990406,0.0010450353339015,0.632411320873007,-3.63619174225742
"12","GB44173",263,159,297,182,126,376,269,310,337,239,279,428,-0.513912322109709,5.11900561649878,-3.50495029067546,0.00370859598532998,0.632411320873007,-3.80895648563439
"13","GB44502",1571,2379,1873,2190,1229,1317,1004,1040,456,301,1146,1599,1.12696668359559,7.29821139553606,3.39036867671654,0.00463674628661611,0.632411320873007,-4.02145830671582
"14","GB45141",2265,1863,2445,2824,1094,1377,947,1012,911,967,1538,1255,0.769757535171173,7.58601537388333,3.50657565826791,0.00369687546635823,0.632411320873007,-4.02494997708562
"15","GB45142",1414,1466,1236,1215,1119,856,503,705,167,520,669,597,1.33851903723139,6.67586241346674,3.71709475370246,0.00245593877899745,0.632411320873007,-3.88044371126349
"16","GB45732",386,259,828,562,196,306,167,187,148,225,178,364,0.865010501401069,5.21313821002916,3.92188193836212,0.00165399302864838,0.632411320873007,-3.70445263610647
"17","GB46043",57,49,86,39,27,100,71,85,110,56,93,158,-0.755279722077463,3.24688592339089,-3.84758329149395,0.00190841968205007,0.632411320873007,-4.00839577616513
"18","GB46388",69,51,86,45,30,90,62,91,76,78,88,126,-0.567693813398005,3.24487205811227,-3.56930275353232,0.00327202055555934,0.632411320873007,-4.05795099754722
"19","GB46461",15,8,9,13,2,9,14,28,13,18,20,24,-1.17235397659541,0.793144055587048,-3.76873779323359,0.00222231510413865,0.632411320873007,-4.3421845579971
"20","GB46743",411,236,646,401,214,800,564,731,477,394,625,845,-0.581164278002522,6.03441946526497,-3.47632281592675,0.00392128826599332,0.632411320873007,-3.86369691591571
"21","GB47134",1417,762,1917,1244,617,2584,1471,2208,2319,1239,1978,3393,-0.69936430351279,7.73981593185704,-3.50154593715648,0.00373326649828501,0.632411320873007,-4.03896733969524
"22","GB47498",362,206,479,396,201,366,180,234,163,171,235,338,0.547939483181545,5.13364465030152,4.22546023382919,0.000926261907890678,0.632411320873007,-3.61633676607826
"23","GB47830",68,40,67,67,41,93,71,92,104,80,101,115,-0.651931709859216,3.33633217524368,-3.62867820941507,0.00291540931385978,0.632411320873007,-4.03093903227235
"24","GB48085",111,46,112,56,35,127,89,134,88,91,111,181,-0.624404582141046,3.60311281273162,-3.40460226249277,0.00450977253553581,0.632411320873007,-4.0294976649513
"25","GB48125",534,390,510,714,297,419,301,243,217,228,353,500,0.636705334393657,5.62920725129538,3.44562374036203,0.00416307043010264,0.632411320873007,-3.83974420334893
"26","GB48247",368,323,560,506,186,289,208,188,115,198,270,357,0.706938301238468,5.19023841644624,3.42245532972656,0.00435544524383991,0.632411320873007,-3.83974404095862
"27","GB48355",1231,786,1432,1351,529,979,570,693,588,355,864,955,0.617412415694336,6.74622971082456,3.62396524888112,0.00294221801552608,0.632411320873007,-3.90562183481014
"28","GB49268",449,373,655,588,254,434,236,299,330,176,363,448,0.544475486357144,5.60033890182094,3.40379779767277,0.00451685474596463,0.632411320873007,-3.84927695506483
"29","GB49320",17958,17789,16179,24326,9852,10937,7479,8196,7376,5899,11303,11134,0.884325886253167,10.5761900002328,3.46248137657922,0.00402849798413813,0.632411320873007,-4.24634533864262
"30","GB49350",247,171,301,232,142,326,271,270,261,282,307,387,-0.405706119044568,5.12097462507117,-3.37495850142113,0.00477827406707273,0.632411320873007,-3.84602071071958
"31","GB49427",78,72,148,100,58,140,121,152,152,111,129,216,-0.635820414364846,3.96889096893182,-4.48002309945445,0.000573630784566105,0.632411320873007,-3.72930546105141
"32","GB49657",936,825,1790,1151,592,701,525,495,182,406,648,742,1.01510193465297,6.46024693902145,3.7372087356728,0.00236211398998364,0.632411320873007,-3.84726647496973
"33","GB49956",508,320,741,412,205,925,594,703,572,480,665,1218,-0.588003267340697,6.22687467830359,-3.61208273864758,0.00301092346627228,0.632411320873007,-3.84688773809068
"34","GB50207",574,637,283,434,321,339,123,181,96,260,227,263,1.21303928210901,5.19549176826861,3.53024951789359,0.00353034277110391,0.632411320873007,-3.82653884288117
"35","GB50290",27,57,116,44,12,32,7,7,5,19,35,15,1.6781519467889,1.54762308059603,3.47369896856135,0.00394138803159553,0.632411320873007,-4.30750990622691
"36","GB50509",594,315,910,445,318,601,224,304,247,348,261,373,0.742064059585188,5.66692690506914,4.13640878199109,0.00109702709066095,0.632411320873007,-3.65773302262358
"37","GB50610",8677,4613,10350,8932,5801,6194,2729,5329,3417,2864,4643,5310,0.862386167583677,9.47204216352351,3.86291796994483,0.001852823032358,0.632411320873007,-4.12027859878037
"38","GB51063",1805,1430,4221,2638,1371,1617,1305,1042,872,955,1091,1820,0.779580458382768,7.6695083382309,3.86174055730237,0.00185703265622591,0.632411320873007,-3.96240305590982
