"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40211",176,114,151,120,171,210,111,105,73,96,106,129,0.693586890113824,4.07834201788383,4.21167324315673,0.00091565712906649,0.394423462869521,-0.864763949095531
"2","GB40226",280,200,212,214,264,291,156,154,116,139,201,228,0.676057238479125,4.73386209345506,3.65884073413991,0.00267540643482786,0.394423462869521,-1.55427679313731
"3","GB41252",137,92,95,124,105,119,85,73,46,48,84,86,0.772276080934613,3.55517461402565,4.07462114261226,0.00119176937154356,0.394423462869521,-1.17408899373746
"4","GB41827",129,109,96,96,72,142,91,64,60,44,80,97,0.674745916159549,3.53724439502956,3.75511305566517,0.00221629595650492,0.394423462869521,-1.58731887200145
"5","GB42515",336,329,316,364,221,563,1025,519,316,644,579,506,-0.645399806685392,5.88367226339449,-3.90657384551025,0.00165004237913175,0.394423462869521,-1.21052646338813
"6","GB43362",112,74,124,110,153,443,795,317,163,416,211,365,-1.12821605019804,4.86262969753232,-3.71042977695977,0.00241851518185718,0.394423462869521,-1.49426355750356
"7","GB43670",31,22,19,26,22,35,10,7,7,10,16,16,1.33769886600674,1.17393211251935,5.25382483665079,0.000132120640687323,0.394423462869521,-1.1619153512851
"8","GB44123",731,446,355,757,591,570,290,294,186,145,488,466,1.06898954869832,5.74222118422816,3.65544051472363,0.00269327934998592,0.394423462869521,-1.56892204245773
"9","GB44356",19,8,10,22,11,22,9,8,2,3,6,12,1.29424090894695,0.36311208973448,4.06388248318903,0.00121672272065483,0.394423462869521,-2.36604225087476
"10","GB45057",323,291,328,211,181,557,878,534,247,399,386,553,-0.569602846541242,5.63773845161835,-3.61289924424839,0.00292738573552904,0.394423462869521,-1.61957068071187
"11","GB45408",167,136,171,91,107,361,807,483,144,298,230,332,-0.98717778523709,4.92812880721294,-3.97080236706674,0.001456708471232,0.394423462869521,-1.11352752351608
"12","GB45548",54,32,24,50,30,17,3,6,2,0,20,19,2.7800900460088,0.739341328616497,3.88761647820961,0.00171196644396172,0.394423462869521,-2.40748593297499
"13","GB45810",291,192,129,223,208,133,34,101,53,26,128,123,1.64331706688364,3.90289752367854,3.67251227106009,0.0026047478078147,0.394423462869521,-1.65549107791791
"14","GB45951",2281,1252,1553,2242,2005,828,338,652,472,250,903,1116,1.63522316557915,6.97236847334725,3.7444229438985,0.00226305703237964,0.394423462869521,-1.55632053584018
"15","GB46001",23,15,11,7,14,16,9,5,4,4,8,4,1.33247848490861,0.285177914293797,4.04588344304218,0.00125975224817558,0.394423462869521,-2.40798539309692
"16","GB47520",2972,2352,3118,2634,3106,6366,13507,7186,2939,6855,6205,7982,-0.980341971261709,9.29829824492259,-5.15184477306363,0.00015872521723221,0.394423462869521,-0.390942976718101
"17","GB47767",173,99,60,113,109,139,50,55,52,15,65,84,1.29219987183058,3.29591944581197,3.67277415848717,0.00260341291077672,0.394423462869521,-1.75992823076309
"18","GB47906",15,9,12,8,11,23,6,7,3,3,7,14,1.09182846967891,0.272869214736868,3.74064157382745,0.00227983645936987,0.394423462869521,-2.62731011986255
