"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40211",176,114,73,151,171,210,111,105,96,120,106,129,0.653520492327087,4.07834201788383,3.72405814153589,0.00237036985584246,0.40599318719123,-3.92992104877128
"2","GB40830",29,11,18,27,16,80,78,67,46,40,49,78,-0.907144631313835,2.3518897313836,-3.43282744672353,0.00419164610631836,0.40599318719123,-4.25207871249069
"3","GB40906",194,155,73,123,126,175,114,101,51,89,144,106,0.759714281768572,3.94426449705368,3.60471496045251,0.00299279391886034,0.40599318719123,-3.98071098172813
"4","GB40925",16,21,7,19,10,30,63,29,31,22,28,39,-0.797281633666256,1.64492192773581,-3.53429258374699,0.00343529599225366,0.40599318719123,-4.31373039810642
"5","GB41584",151,154,103,117,156,228,117,104,92,110,119,137,0.659382140656112,4.11616249983584,3.85568328489651,0.0018346316737334,0.40599318719123,-3.89543909807205
"6","GB41802",8,7,4,8,4,10,26,14,15,12,11,14,-0.850764988471841,0.471283814205073,-3.49240884719996,0.0037292443049143,0.40599318719123,-4.41042674916191
"7","GB41827",129,109,60,96,72,142,91,64,44,96,80,97,0.63286470690011,3.53724439502956,3.34247218062794,0.00500535838934388,0.40599318719123,-4.09980093864273
"8","GB42723",841,894,781,482,627,555,276,484,256,450,376,650,1.10442587108733,6.12374019857297,3.33308573544156,0.00509850332148323,0.40599318719123,-3.97812277553887
"9","GB42828",66,46,26,73,41,162,178,113,101,101,105,123,-0.670238854878682,3.48531346307542,-3.48016241111129,0.00381989361828237,0.40599318719123,-4.08702573459692
"10","GB42874",465,367,244,478,240,895,1312,761,657,533,725,803,-0.658703619910005,6.22638757790018,-4.13685462552322,0.00106593710689536,0.40599318719123,-3.80872911574781
"11","GB42970",255,183,123,276,150,405,617,295,312,273,353,423,-0.477312257525521,5.23346876628014,-3.66951396291303,0.00263667396897331,0.40599318719123,-3.84349063496582
"12","GB43149",41,33,16,56,21,78,113,53,61,49,76,101,-0.697547238487618,2.78042689431768,-3.3756814927433,0.00468930596532629,0.40599318719123,-4.20520828025273
"13","GB44438",11,7,6,6,17,14,5,3,4,6,3,7,1.24531985869033,-0.0878401713653318,3.58203409766483,0.00312863540433167,0.40599318719123,-4.43433301209211
"14","GB44479",81,26,12,14,23,41,20,9,7,10,12,26,1.31203172704392,1.33837528526328,3.41330132957383,0.00435541650666482,0.40599318719123,-4.3535219263004
"15","GB44625",18,17,14,10,12,25,15,12,8,7,8,10,0.885907978622006,0.771118974910613,3.47604838838886,0.00385084178624411,0.40599318719123,-4.39025628313795
"16","GB44843",135,120,92,92,110,94,59,111,41,59,55,79,0.956872525029711,3.47972876061649,3.31837024600531,0.00524804119253333,0.40599318719123,-4.117102640372
"17","GB44849",515,526,240,196,390,146,154,150,92,110,193,231,1.31821464557562,4.82780687888454,3.30018052233161,0.00543897344258987,0.40599318719123,-3.96333661582687
"18","GB45478",56,39,28,57,59,73,43,38,38,34,28,30,0.801311225493655,2.50178528627012,3.9386003554816,0.00156214254555112,0.40599318719123,-4.160586294078
"19","GB45972",546,476,218,226,297,231,151,322,77,116,157,194,1.30273727267517,4.87935670444343,3.71348006883078,0.00241979284865893,0.40599318719123,-3.8528792407723
"20","GB46001",23,15,4,11,14,16,9,5,4,7,8,4,1.31534709200826,0.285177914293797,3.87473585459509,0.00176800941452925,0.40599318719123,-4.39974240469958
"21","GB46708",64,70,38,81,56,198,276,120,140,92,126,195,-0.708461530526058,3.81493698226342,-3.38421780565904,0.00461135485638403,0.40599318719123,-4.05625601740993
"22","GB46731",111,94,46,110,76,218,286,147,170,136,156,198,-0.535479681544318,4.14928064662593,-3.51159988339759,0.00359153245083919,0.40599318719123,-3.97408550988902
"23","GB46906",244,199,164,299,137,609,980,380,336,391,397,601,-0.69351060018564,5.51472304794392,-3.42391409710351,0.00426562174621821,0.40599318719123,-3.92084349783797
"24","GB47395",262,161,133,464,156,673,1449,623,599,293,469,750,-0.978345784708701,5.74086503725447,-3.4580764175047,0.00398902788434307,0.40599318719123,-3.9325921344886
"25","GB47426",143,130,64,153,102,121,89,97,91,65,92,92,0.674591256369653,3.7541153870558,3.32678807258917,0.00516196965357191,0.40599318719123,-4.07029875192395
"26","GB47467",158,151,135,201,129,168,80,85,40,115,69,124,1.21014432714353,3.91641231334223,4.66854204837625,0.000389828133622835,0.40599318719123,-3.80185695459331
"27","GB48097",494,420,130,134,254,200,122,127,75,84,215,138,1.28461014256166,4.50963535624414,3.4940898755453,0.00371697159814493,0.40599318719123,-3.94073122452033
"28","GB48430",228,154,106,192,173,229,145,130,118,146,156,201,0.530519900423142,4.43574510988943,3.35258652314119,0.00490690002959322,0.40599318719123,-3.96492488974945
"29","GB48443",34,54,25,44,23,79,280,121,88,37,76,171,-1.19805823358073,3.1334009033971,-3.50322212622941,0.0036510077264165,0.40599318719123,-4.1427724162154
"30","GB48581",53,41,25,31,65,50,21,26,22,23,29,27,1.0391582126107,2.13320010444326,3.79308816644936,0.00207206145214844,0.40599318719123,-4.22942867923789
"31","GB48854",750,528,161,256,620,536,235,330,130,193,317,334,1.06599502499619,5.42708173883153,3.36350893820676,0.00480275685506765,0.40599318719123,-3.92631402117278
"32","GB48870",55,47,29,42,42,60,47,29,19,30,39,40,0.69621153275854,2.38106281370199,3.74990042283317,0.00225389448983043,0.40599318719123,-4.20010299488288
"33","GB49081",16,6,13,14,7,39,60,37,26,20,37,40,-1.0768862491267,1.55384349371332,-3.72980300164273,0.00234395925514042,0.40599318719123,-4.30754056726521
"34","GB49330",74,32,33,84,39,140,239,99,137,74,113,137,-0.795960976512848,3.51795302376141,-3.41401667014526,0.00434930468842734,0.40599318719123,-4.09657187294595
"35","GB49369",68,50,58,87,53,242,301,222,267,163,125,162,-1.01376999268299,4.06525913105517,-3.53324207612931,0.00344237484739073,0.40599318719123,-3.99796985818258
"36","GB49449",168,136,83,118,162,196,139,123,89,88,121,128,0.565169893823489,4.07956358023838,3.65721207011735,0.00270081598426503,0.40599318719123,-3.94359091098517
"37","GB49519",249,168,99,237,140,443,546,354,318,279,310,389,-0.554928013984742,5.16504611706229,-3.91517839504253,0.00163464301849031,0.40599318719123,-3.78562486800835
"38","GB50086",121,77,98,53,59,60,29,54,16,48,32,45,1.30844625304879,2.78994655582358,3.3610482625037,0.00482602362986362,0.40599318719123,-4.20734609160259
