"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40054",8.43468076984177,7.64969262371151,7.65396918047877,7.93020620668468,7.46737106691756,8.33230835221912,7.97968130238774,8.00235954625271,7.77821147451249,7.88908440703551,7.83320394864106,7.80057265467065,0.123309047242144,7.35729440790063,3.50569945844145,0.00329016128594885,0.33980197617006,-1.72901792700552
"2","GB40283",4.47733681447821,4.29045944114839,3.97029191355212,5.03695260241363,4.0943445622221,3.85014760171006,5.39362754635236,4.99721227376411,5.17048399503815,5.34710753071747,5.33271879326537,5.61312810638807,-0.161188182449661,6.68422262240787,-3.8470697354632,0.00164840198460049,0.33980197617006,-1.01192867414035
"3","GB40913",1.09861228866811,0,0,0,0,0.693147180559945,1.94591014905531,1.09861228866811,1.09861228866811,0.693147180559945,1.38629436111989,1.38629436111989,-1.19303551850323,4.42675864566134,-3.50646009291107,0.00328508663568347,0.33980197617006,-4.04769843303145
"4","GB41037",3.29583686600433,3.2188758248682,2.484906649788,3.97029191355212,3.43398720448515,3.17805383034795,4.85203026391962,3.91202300542815,4.04305126783455,4.26267987704132,4.17438726989564,4.52178857704904,-0.23120707107781,6.36848608229217,-3.73127723136234,0.00208289611553672,0.33980197617006,-1.27479863838953
"5","GB41441",7.9536697786498,7.92624152317096,7.18614430452233,7.24422751560335,7.23777819192344,7.78655180642871,7.78530518253986,7.56734567601324,7.21229446850034,7.43897159239586,7.57916796739608,7.58069975222456,0.124166780898564,7.29496718551236,3.94102065104216,0.00136410384987875,0.33980197617006,-0.907257884798545
"6","GB41752",5.49306144334055,5.19295685089021,4.70953020131233,5.05624580534831,4.52178857704904,5.37989735354046,5.03695260241363,4.93447393313069,4.85203026391962,5.04985600724954,4.96284463025991,4.90527477843843,0.147328426709605,6.74826126732309,3.76296770879275,0.00195359009103499,0.33980197617006,-1.21227837346594
"7","GB41814",0.693147180559945,0,0,0,0,0,1.09861228866811,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,1.09861228866811,-1.17634554163184,4.14565845511796,-3.91289913662816,0.00144355371083869,0.33980197617006,-4.01276387494175
"8","GB41815",4.34380542185368,3.71357206670431,3.49650756146648,4.54329478227,4.46590811865458,3.17805383034795,5.54907608489522,4.72738781871234,5.19849703126583,4.74493212836325,5.03695260241363,5.25227342804663,-0.206887634333168,6.6010370529759,-3.55830476556764,0.00295709136477181,0.33980197617006,-1.51522527533319
"9","GB41918",1.38629436111989,1.6094379124341,0,2.39789527279837,0,0,3.46573590279973,2.19722457733622,2.63905732961526,2.484906649788,2.07944154167984,2.94443897916644,-1.39247342593136,5.14878721005016,-3.66951502403489,0.00236028268437032,0.33980197617006,-3.63449970809832
"10","GB42074",5.26785815906333,5.03695260241363,4.52178857704904,5.99893656194668,5.03695260241363,4.47733681447821,6.49223983502047,5.94542060860658,6.00881318544259,6.13772705408623,6.07764224334903,6.38519439899773,-0.146790121278275,6.89148319324127,-3.50863752740476,0.00327060303771327,0.33980197617006,-1.72961543566919
"11","GB42409",3.63758615972639,3.78418963391826,2.19722457733622,3.13549421592915,3.52636052461616,2.99573227355399,5.32300997913841,4.45434729625351,5.33753807970132,4.66343909411207,6.04263283368238,4.85981240436167,-0.468564325878275,6.4676945457922,-4.55291196850334,0.000404117782780535,0.33980197617006,0.052229759119915
"12","GB42665",1.09861228866811,0,0,2.19722457733622,0,0,2.89037175789616,1.6094379124341,1.09861228866811,1.94591014905531,2.07944154167984,2.30258509299405,-1.47088509361739,4.76893538713418,-3.6245791777088,0.00258525876615816,0.33980197617006,-3.92805723609498
"13","GB43330",9.40590715552016,9.37245922145262,9.09829086816756,9.71836206840944,10.3448344725321,10.6422770909748,8.59526472683639,8.85609105525229,9.85650076131179,9.32918950581456,9.55030649785165,9.21711735625521,0.194561513210395,7.60786246745015,3.66689983574665,0.00237281789130812,0.33980197617006,-1.38616147716646
"14","GB43350",3.58351893845611,2.99573227355399,3.04452243772342,4.64439089914137,3.58351893845611,2.94443897916644,4.99043258677874,4.44265125649032,4.72738781871234,4.54329478227,4.46590811865458,4.84418708645859,-0.267640710588185,6.45919910434686,-3.87691900086559,0.00155209596017298,0.33980197617006,-0.982464702149595
"15","GB43934",0.693147180559945,0,0,0,0,0.693147180559945,1.79175946922805,1.38629436111989,0.693147180559945,0.693147180559945,1.09861228866811,1.38629436111989,-1.17851825234234,4.34859098677481,-3.54927652595761,0.00301174585314861,0.33980197617006,-4.05041539005819
"16","GB45090",1.94591014905531,1.38629436111989,0.693147180559945,1.6094379124341,1.79175946922805,1.38629436111989,2.89037175789616,2.70805020110221,2.39789527279837,1.94591014905531,2.77258872223978,2.70805020110221,-0.534859390147528,5.56415265149867,-3.5256683187316,0.00315950834018143,0.33980197617006,-2.95326847667935
"17","GB45427",1.09861228866811,2.07944154167984,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,2.77258872223978,2.83321334405622,2.07944154167984,2.19722457733622,2.56494935746154,3.2188758248682,-0.550423801561311,5.59030254339962,-3.63108247129367,0.00255140832568846,0.33980197617006,-2.8329832981645
"18","GB45696",5.00394630594546,3.3322045101752,3.49650756146648,4.15888308335967,4.30406509320417,3.29583686600433,5.90536184805457,4.96284463025991,6.10924758276437,5.46383180502561,5.76832099579377,5.15329159449778,-0.325637963974753,6.65354043549793,-3.99279149734655,0.00122925680697986,0.33980197617006,-0.735526834256325
"19","GB45913",8.28626945278307,7.96589273508453,7.84502441724148,7.88532923927319,8.3786205415523,7.65444322647011,7.59739632021279,7.7066129139642,7.63191651307125,8.02715010683277,8.2190566610606,8.41626727282628,0.132457801867376,7.36947941154793,3.67058473928443,0.0023551745504993,0.33980197617006,-1.41256506458853
"20","GB45939",0,0,0,0,0,1.09861228866811,1.09861228866811,1.79175946922805,1.38629436111989,0.693147180559945,1.79175946922805,0.693147180559945,-1.3404185524165,4.30260572461621,-3.60232612859778,0.00270454705668299,0.33980197617006,-4.03330137504963
"21","GB46114",4.17438726989564,3.98898404656427,3.63758615972639,4.86753445045558,3.85014760171006,2.83321334405622,5.74620319054015,5.36597601502185,4.84418708645859,4.66343909411207,5.20948615284142,5.38449506278909,-0.265607719162648,6.60281204609126,-3.73415467493473,0.00207080666642063,0.33980197617006,-1.19754050073908
"22","GB46492",4.02535169073515,3.36729582998647,3.2188758248682,4.70953020131233,4.18965474202643,3.43398720448515,5.51745289646471,4.59511985013459,4.46590811865458,4.57471097850338,5.0998664278242,5.20948615284142,-0.208939816347495,6.55523940387691,-3.51227200211646,0.00324657027040578,0.33980197617006,-1.59050134930157
"23","GB47331",5.83188247728352,5.68357976733868,5.59471137960184,5.50125821054473,5.70711026474888,5.73334127689775,5.77765232322266,5.4510384535657,5.5683445037611,5.71702770140622,5.87211778947542,5.95842469302978,0.106024686309995,6.92010794578678,3.54296506873522,0.00305055538657838,0.33980197617006,-1.69536491111562
