"","ID","N.1","N.2","N.3","P.1","P.2","P.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","13168",2,25,0,34,54,30,-3.73725492999337,0.672830866629598,-3.33410261734042,0.0120501096151186,0.999960194486411,-4.54284868851073
"2","13282",16,20,25,52,35,34,-1.04581065284799,2.04701236728296,-3.64031324294792,0.00791677789914593,0.999960194486411,-4.41544228010402
"3","14505",159,134,121,108,79,90,0.532542077786904,4.02052553309001,3.25317545362595,0.0134944229550468,0.999960194486411,-4.20262493838639
"4","14765",21,22,17,10,4,6,1.50917160640618,0.757544775689942,3.71077545596229,0.00720104951344768,0.999960194486411,-4.5119017425146
"5","15430",285,247,289,179,127,158,0.78657674852945,4.88529488882352,5.01628903296212,0.00142185981999724,0.999960194486411,-3.96493612853847
"6","17721",293,187,131,722,505,450,-1.54749542070043,5.55264541111516,-5.82631269679387,0.000586627182776431,0.999960194486411,-3.9325345038152
"7","18040",51,39,46,33,29,19,0.710363988913096,2.33312669815849,3.09375840405823,0.0169079764354138,0.999960194486411,-4.41550306501225
"8","18142",32,39,19,63,53,57,-1.04739255570293,2.57039635799771,-3.45544265274836,0.0101860622627043,0.999960194486411,-4.37117032107942
"9","18229",116,87,60,239,135,126,-0.963134401740794,4.07307843322439,-3.70835037874193,0.00722448470649084,0.999960194486411,-4.15093706246502
"10","19229",176,118,152,116,82,73,0.672902293872661,4.04504990035948,4.30819483221654,0.00332184321678796,0.999960194486411,-4.0901435003404
"11","19739",50,38,25,21,14,11,1.19678378332253,1.77340278585094,3.32845573346133,0.0121453214475073,0.999960194486411,-4.4569868627305
"12","2206",317,248,251,216,174,119,0.661731307273861,4.93058138429087,3.76491144638314,0.00669875030567414,0.999960194486411,-4.08064843022624
"13","22110",6,5,19,30,49,34,-2.09130061982123,1.39151293564368,-3.71916827507772,0.00712057677664026,0.999960194486411,-4.48458496591602
"14","22688",24,21,21,15,8,6,1.15258405015109,1.07408731118308,3.32816937069238,0.0121501711947431,0.999960194486411,-4.50194937210955
"15","22689",87,72,53,52,31,18,1.0673947832028,2.75145860647402,3.24288588903198,0.0136909158021048,0.999960194486411,-4.3684940394148
"16","2293",19,13,18,6,6,9,1.19374177191767,0.688955946696864,3.07864280980886,0.0172762805569997,0.999960194486411,-4.52566922784248
"17","23389",48,34,39,28,25,19,0.69671394131031,2.17302021099027,3.08957595307308,0.0170090446136894,0.999960194486411,-4.42980399805539
"18","23803",13,16,14,7,5,2,1.55075189257083,0.263449761597237,3.18191088506573,0.0149197051045204,0.999960194486411,-4.5406102402463
"19","23871",47,33,46,66,61,74,-0.704919205746088,2.93787578583335,-3.10102602473755,0.0167338679934367,0.999960194486411,-4.3510345738546
"20","24592",2,2,5,9,10,12,-1.75072992416727,-0.229570903631693,-3.1177085637316,0.0163413650027994,0.999960194486411,-4.55451661836267
"21","28477",79,58,48,40,36,31,0.71882309991398,2.75421677435337,3.07703696102466,0.0173159053387371,0.999960194486411,-4.37449437728286
"22","2856",281,224,265,392,360,323,-0.531029753271099,5.44722377273977,-3.89749672482411,0.00562191483240081,0.999960194486411,-4.06779474790714
"23","29487",85,65,80,0,79,1,4.43266080133644,1.31920391572404,3.3584153141485,0.0116492058410913,0.999960194486411,-4.53154939516395
"24","30354",125,89,101,82,67,50,0.621397649464543,3.57620503104157,3.64984605479396,0.00781560240814591,0.999960194486411,-4.21558890234914
