"","ID","N.1","N.2","N.3","P.1","P.2","P.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10595",4082,2567,2712,909,1286,1436,1.1995224868915,8.1014144407654,5.25646628119076,0.00096512003836585,0.785622264866156,-3.92184313445794
"2","10772",40,45,44,64,70,79,-0.897451563072219,3.00370421349281,-4.56730067302037,0.0021999555148877,0.785622264866156,-4.20362718411245
"3","11187",207,217,188,67,76,120,1.0847040354424,4.25042304166887,5.48012781937555,0.000749253163683822,0.785622264866156,-3.92326322963308
"4","11441",77,79,69,91,123,140,-0.804382251596195,3.75693791119542,-4.41350552996278,0.00266897349142663,0.785622264866156,-4.06206828176486
"5","11820",3053,2352,1563,785,948,1067,1.11131342141382,7.69816134473308,5.87014361146409,0.000489468479688145,0.785622264866156,-3.87436394848005
"6","12670",17,27,20,2,1,5,2.77078084001383,0.144950432189046,4.6708953183056,0.00193522787431817,0.785622264866156,-4.53288605853089
"7","13158",533,437,314,226,178,234,0.821432174493503,5.42352952246914,4.85310122655292,0.00155039999524455,0.785622264866156,-3.87173285131672
"8","14047",119,118,85,137,131,182,-0.642815229913239,4.18276794450623,-4.29874293018083,0.00309005478030633,0.785622264866156,-3.99494781204755
"9","14571",4535,3347,2892,1426,1739,1830,0.929717915825695,8.44499069507653,5.44563919444832,0.000778741359894429,0.785622264866156,-3.91464251906283
"10","14840",4,3,3,11,14,14,-1.99118243395492,0.0432240726117378,-4.60061941418545,0.00211071997701903,0.785622264866156,-4.52633429863131
"11","16948",1144,746,668,335,366,376,1.04646874604429,6.29813566509838,5.72511575951436,0.000572125630084163,0.785622264866156,-3.83410880380265
"12","19830",420,349,197,129,77,64,1.6808261599369,4.55502751181331,5.3065979424124,0.00091134193057139,0.785622264866156,-3.93159429074888
"13","22299",277,250,166,119,130,106,0.777431782162061,4.56050953168019,4.45671837461901,0.00252701762535457,0.785622264866156,-3.94692079682271
"14","24125",3358,2086,1470,617,693,687,1.54714321300314,7.43850175560333,6.84266286344851,0.0001834165219407,0.785622264866156,-3.81686673258209
"15","24886",77,85,59,93,103,111,-0.643302438255618,3.64421027409602,-4.40897900494136,0.00268434020414345,0.785622264866156,-4.08056350928281
"16","25489",9,17,12,0,0,0,4.4967742342444,-1.45729127267266,7.47493282576253,0.000102345778453016,0.785622264866156,-4.53608299802661
"17","27422",229,258,129,49,63,66,1.57362227184115,3.96361474792817,7.21090075006671,0.000129948831556242,0.785622264866156,-3.9438249351305
"18","27532",134,134,81,50,22,41,1.50606583407877,3.20865708892891,5.18321691977939,0.00105010400929322,0.785622264866156,-4.17215132030374
"19","31689",1621,1283,899,498,673,608,0.903004724211028,6.94054054777628,4.89925663034292,0.00146683905976555,0.785622264866156,-3.92110632996619
"20","32146",200,211,144,105,104,105,0.641281258036981,4.32194018589526,4.71360128574705,0.00183643752872323,0.785622264866156,-3.94473222127197
"21","3259",8,12,10,0,0,0,4.19373296604192,-1.60686298373257,7.48607314196969,0.000101334706262559,0.785622264866156,-4.53820675074145
"22","33072",131,155,146,54,42,84,1.13010550026458,3.72134782580712,4.45806047462742,0.00252274297868876,0.785622264866156,-4.09659965629492
"23","33104",606,539,382,237,302,254,0.762125829770424,5.70974024124088,4.72394167417438,0.00181335821869401,0.785622264866156,-3.88950297571324
"24","33139",111,93,84,46,32,30,1.26563136236314,3.07935390026504,5.28528781048883,0.000933786832351594,0.785622264866156,-4.18044863245539
