"","ID","N.1","N.2","N.3","P.1","P.2","P.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10144",130,146,133,169,216,204,-0.729370792238476,4.55964435621421,-4.64682238553838,0.00213976131501006,0.994585524711012,-3.95240104209092
"2","10182",22,24,16,34,39,47,-1.13491384314821,2.06138391948172,-4.34162504124795,0.00311586693944693,0.994585524711012,-4.37534847022525
"3","10750",98,143,117,214,211,258,-1.15242104973788,4.56367158290537,-5.42841570478181,0.000868600491191979,0.994585524711012,-3.90628013911274
"4","12997",318,356,293,380,549,376,-0.617005177903697,5.74259075578928,-3.9758687096537,0.0049786892369317,0.994585524711012,-4.02213486536311
"5","14310",207,191,145,104,105,101,0.587345872703018,4.29867055547359,4.16884983402346,0.00387829228832428,0.994585524711012,-4.03382406581202
"6","14386",3886,1748,2620,976,1014,741,1.32904163712101,7.78988369752262,4.37777844499484,0.00297805046521166,0.994585524711012,-4.06414332833886
"7","14398",120,147,119,186,203,154,-0.697747988151792,4.45614879411442,-4.55730990467084,0.00238570468592171,0.994585524711012,-3.96900676180386
"8","14479",167,277,169,320,302,379,-0.94851223379114,5.21293605128598,-4.20303637750618,0.00371259042681083,0.994585524711012,-3.98211195645465
"9","15001",124,133,144,190,218,218,-0.855270981946746,4.59123921942526,-4.77525104771605,0.00183424277597856,0.994585524711012,-3.94177382543997
"10","16835",130,133,131,163,202,172,-0.651603719556043,4.46801400604768,-4.38628883549371,0.0029465888155912,0.994585524711012,-3.98359146950307
"11","18107",99,102,69,45,40,43,0.856858299316545,3.16013659591757,4.55899239109058,0.0023808050552696,0.994585524711012,-4.20023208674526
"12","19330",229,229,216,117,108,103,0.833824202094118,4.50161078031065,5.42977219787802,0.000867305661940396,0.994585524711012,-3.91743292711025
"13","19552",210,210,205,280,437,260,-0.808973108330591,5.21394480053704,-4.30509445649052,0.00326224565044229,0.994585524711012,-3.96849816096693
"14","20803",802,364,631,191,216,168,1.37379238628112,5.57199762195974,4.50277112656864,0.00255068531380596,0.994585524711012,-3.97322799684818
"15","21600",36,14,20,0,0,0,5.25274585000006,-1.05990946626226,6.82435923606796,0.000210880301905976,0.994585524711012,-4.53550493722006
"16","23895",2,4,3,9,15,9,-1.94879724261939,-0.169259166756321,-3.9098098484347,0.00543003848494736,0.994585524711012,-4.54165257028842
"17","24867",44,42,24,14,16,12,1.12902125795324,1.71354185988013,3.84204107007719,0.00593963929824814,0.994585524711012,-4.43678245353103
"18","26015",491,467,350,264,144,151,1.0612709715135,5.3272583361691,3.93138988076589,0.00527788517501839,0.994585524711012,-4.02595660557257
"19","26959",482,529,346,268,238,169,0.801489010684104,5.50108906486884,4.11568566461401,0.00415223719616192,0.994585524711012,-4.00139796687457
"20","27316",37,46,55,64,102,90,-1.11341423520447,3.16468870896111,-4.10246919161066,0.00422356846810091,0.994585524711012,-4.22254932877879
"21","27349",172,193,188,256,292,459,-1.02870929768862,5.14321292437437,-3.90006400373006,0.00550030860272402,0.994585524711012,-4.01982378001315
"22","28328",71,41,32,83,110,115,-1.34555387298153,3.30263668637268,-4.9966304457442,0.00141428741716521,0.994585524711012,-4.15369444328113
"23","28582",13,14,12,40,26,26,-1.38086397153995,1.54793354047959,-4.07264646342175,0.00438948309804317,0.994585524711012,-4.44204855268434
"24","29085",22,40,17,50,79,51,-1.4274537047291,2.4756277875299,-4.71151313358992,0.00197939751797219,0.994585524711012,-4.31323945759962
"25","29605",152,140,115,55,66,70,0.880658762558496,3.74387934868968,5.36659771262974,0.000929946976891984,0.994585524711012,-4.04540550122002
"26","32204",7,5,6,15,19,12,-1.50130084911812,0.530900382535251,-3.88303084119153,0.00562550403208235,0.994585524711012,-4.5134974533635
"27","32518",48,36,28,118,82,104,-1.63410569310428,3.1367062757096,-5.91653409766728,0.000515635268763998,0.994585524711012,-4.16370382715484
"28","33616",40,41,41,68,68,76,-1.00110589997114,2.96309441966549,-4.8998452601322,0.00158318772534179,0.994585524711012,-4.21081575185094
"29","33867",12,10,8,1,1,0,3.11568857811474,-1.07854215015885,5.25629859765084,0.00105170050705129,0.994585524711012,-4.54709718142982
"30","34905",12,10,6,20,22,17,-1.26896759212433,0.991747848731342,-3.86006000969517,0.00579926345421593,0.994585524711012,-4.48766647655307
"31","35890",344,508,232,136,83,86,1.58832819946708,4.73763772456476,5.44197696176407,0.000855751536620112,0.994585524711012,-3.94037791900326
"32","36193",68,32,60,101,189,196,-1.83880029762339,3.68737070577987,-4.66750014720221,0.0020869997944837,0.994585524711012,-4.12559589228967
"33","36330",1009,562,427,210,264,206,1.25718416423374,5.75748317360163,4.99765557441311,0.00141260847081186,0.994585524711012,-3.93203324378151
"34","37658",79,69,80,104,111,109,-0.725953520315699,3.71349544025427,-3.97653850677345,0.00497432706674973,0.994585524711012,-4.13008154259119
"35","38213",1486,1165,1007,654,583,521,0.836980584768763,6.91759141240416,4.80856487600963,0.00176307255176894,0.994585524711012,-3.9994818130955
"36","3901",130,104,119,58,64,55,0.772479626480816,3.5912209036315,3.9586381024096,0.00509234854490636,0.994585524711012,-4.16651205314301
"37","40563",235,179,109,378,352,553,-1.5341793520192,5.25257740514853,-5.46540157600865,0.000834051088139578,0.994585524711012,-3.88809727464982
"38","42624",74,86,88,117,139,177,-1.0013794111389,3.97148356912814,-4.27494108924753,0.00338874601301762,0.994585524711012,-4.067806059583
"39","42999",83,75,80,134,121,140,-0.939538488386892,3.88648545668297,-4.94954759281859,0.001493826705433,0.994585524711012,-4.02674433491944
"40","43062",689,809,591,1009,1197,1379,-0.985534824457092,7.02814648187756,-5.58160418570288,0.0007350506921538,0.994585524711012,-3.95501145060905
"41","44570",80,78,49,33,36,29,0.844616469901228,2.77143944826437,4.04766727509057,0.00453392170907253,0.994585524711012,-4.29453513328152
"42","44618",36,40,29,18,12,10,1.19335133804343,1.64885503885161,3.949823265295,0.00515158236456233,0.994585524711012,-4.4405373755348
"43","46928",13,15,9,2,2,3,1.98615359762856,-0.226098653062166,4.09983446845228,0.00423794755253766,0.994585524711012,-4.54405076237802
"44","48188",38,50,31,62,92,51,-0.970784099900155,2.88685497718483,-3.9521039858079,0.00513618493802219,0.994585524711012,-4.27572783089028
"45","50144",1021,926,673,376,585,429,0.711356104395613,6.49656436172253,4.10238036489015,0.00422405237551293,0.994585524711012,-4.04531253358405
"46","51151",30,31,21,45,51,51,-1.04350075614528,2.40837722568846,-4.97422987104748,0.00145153077940769,0.994585524711012,-4.30484721520727
"47","51774",58,48,47,70,127,154,-1.33401725499429,3.44678110517738,-4.04524357586347,0.00454820952703382,0.994585524711012,-4.18747701030913
"48","55710",250,294,233,318,375,326,-0.599225004466569,5.41533547364218,-4.5031719343331,0.00254942810585134,0.994585524711012,-3.9502627358006
"49","5801",35,39,38,50,64,63,-0.8654251826173,2.76893724618744,-4.07240635939905,0.00439084737011863,0.994585524711012,-4.28453683038087
"50","8051",261,385,353,495,514,606,-0.910607382177635,5.92102309732885,-3.95106146858636,0.0051432168861541,0.994585524711012,-4.03456477535781
