"","ID","N.1","N.2","N.3","P.1","P.2","P.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","11535",79,71,58,35,40,26,0.742353795745937,2.7993037053999,3.34299298944527,0.0118172387574591,0.999927813997241,-4.35063589279924
"2","13168",2,34,0,25,54,30,-3.52558582974006,0.672830866629598,-3.06984255448293,0.0173898602633094,0.999927813997241,-4.54486712863465
"3","1424",1112,940,1230,638,449,449,0.807896556847928,6.73999762687581,3.59409553336389,0.00835891637652409,0.999927813997241,-4.14722661666414
"4","15331",49,41,43,56,53,56,-0.613488352396693,2.84405835038459,-3.21597081232644,0.0141258919008025,0.999927813997241,-4.34510565593569
"5","16478",104,68,69,38,32,28,0.968270381989262,2.88026038324229,3.72260333746307,0.0070261012903887,0.999927813997241,-4.3191898977621
"6","17962",258,207,147,99,107,93,0.695504147093687,4.34707611910332,3.52897761578012,0.00913633316919127,0.999927813997241,-4.13625315906482
"7","18094",4,6,5,13,12,9,-1.41039536840192,0.201942197900538,-3.34273931873984,0.0118214253505741,0.999927813997241,-4.53731141628095
"8","18599",124,118,131,73,71,69,0.500313886012528,3.76688909473294,3.01767482432708,0.0187414246043881,0.999927813997241,-4.25913267801694
"9","19780",2,3,4,8,11,8,-1.78414126249846,-0.294519783209047,-3.5442176645782,0.00894765517887154,0.999927813997241,-4.54982733492472
"10","20068",84,91,77,39,52,43,0.609717039302362,3.14814318088886,3.36260542530874,0.0114983085630006,0.999927813997241,-4.30139137179314
"11","210",19,14,15,0,1,6,2.96842634778029,-0.396972102160051,3.65252077919609,0.00772189599882447,0.999927813997241,-4.5560905624101
"12","21707",157,214,169,221,210,218,-0.576670154431011,4.82744962399099,-3.66149149623384,0.00762881731443715,0.999927813997241,-4.07570137969621
"13","24742",4,3,3,7,11,10,-1.64746022779264,-0.19290158936624,-3.47079940828973,0.00989692825574061,0.999927813997241,-4.54772100004287
"14","25071",235,277,247,297,293,268,-0.477731302992778,5.27752306648479,-3.41922455446484,0.0106282213804656,0.999927813997241,-4.11188479781508
"15","26515",8,19,5,30,18,34,-1.73745261016904,1.21936624708677,-3.39665100103578,0.0109663509913982,0.999927813997241,-4.49478286335634
"16","2726",259,176,152,86,103,84,0.769157633707405,4.24999346654972,3.6327807837676,0.00793106108963562,0.999927813997241,-4.13521398687301
"17","2843",402,558,303,642,526,1136,-1.13467266805184,6.29620352124442,-3.48965743517665,0.00964318728708533,0.999927813997241,-4.14419571216088
"18","30052",11,13,11,21,17,22,-1.04621064468512,1.18076632100916,-3.3651903305543,0.0114569658282489,0.999927813997241,-4.49059258756824
"19","30774",67,44,40,19,23,23,0.870774229215969,2.25369409948669,3.05070576701968,0.0178732747200362,0.999927813997241,-4.4292668087927
"20","33998",3,7,2,11,8,11,-1.64144669720704,-0.0990089983802335,-3.11375653627588,0.0163321495497788,0.999927813997241,-4.55052128508617
