"","ID","N.1","N.2","N.3","P.1","P.2","P.3","logFC","AveExpr","t","pVal","adjPVal","B"
"41","46106",143,116,119,187,197,155,-0.463126024607727,4.4370619869483,-3.2228043353488,0.0137541152158581,0.999966822724548,-4.16394741779
"42","50002",269,134,173,158,111,105,0.630654715236156,4.44165324007584,3.09161772092024,0.0165951020629806,0.999966822724548,-4.1850388473265
"43","50464",214,171,155,179,103,82,0.665577814443852,4.37175070386198,3.14028699124679,0.0154745428578872,0.999966822724548,-4.18321752502256
"44","53358",41,26,27,24,16,13,0.863782432747307,1.75558278481211,3.13741501137525,0.0155383890861168,0.999966822724548,-4.46031368474394
"45","55138",85,70,74,121,112,105,-0.513569093822996,3.7452418191796,-3.35675041723166,0.0113805441061064,0.999966822724548,-4.21641779373325
"46","55865",17,14,13,31,29,23,-0.846118361056366,1.56530816376269,-3.21732893391095,0.0138617282041425,0.999966822724548,-4.47142943251977
"47","5635",8,5,4,19,12,12,-1.23193821886345,0.420853283923733,-3.03224404674928,0.018079551432132,0.999966822724548,-4.53680820731068
"48","7198",96,73,75,63,59,45,0.591433123396787,3.27616947591818,3.60460378548475,0.00806757033620783,0.999966822724548,-4.25567430463503
"49","7727",6,5,5,20,16,13,-1.47833906985071,0.501887037559407,-3.9829161446105,0.00485401973889241,0.999966822724548,-4.517766636252
"50","8452",21,15,12,7,7,2,1.64599859999768,0.399202030794808,3.43867280674292,0.0101475982993112,0.999966822724548,-4.53154424974875
