"","ID","S1.1","S1.2","S1.3","S3.1","S3.2","S3.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","31728",0.589143754195302,0.589143754195302,0.589143754195302,1.40369056908472,1.36404940708033,1.44824717978636,-0.805003862248001,3.83578061821773,-17.5796495573706,2.54236158070925e-06,0.186405951097602,0.0122035424803073
"2","30347",0.589143754195302,0.589143754195302,0.589143754195302,1.47097400786324,1.25835353184799,1.44824717978636,-0.794643695343691,3.83009642138578,-14.3489299774673,8.22494808195403e-06,0.271546400604167,-0.257858181154808
"3","6094",1.52784205374572,1.46397550194977,1.22400387229226,0.589143754195302,0.589143754195302,0.589143754195302,0.803316438904491,3.834125519904,13.6176237379611,1.11107365222654e-05,0.271546400604167,-0.17561998908348
"4","10281",0.589143754195302,0.589143754195302,0.589143754195302,1.24706333295984,1.50285033068296,1.14245132701106,-0.716712156729245,3.79135083753495,-9.43555451081971,8.89336234181235e-05,0.409240863293267,-1.39062428990657
"5","12116",0.589143754195302,0.589143754195302,0.589143754195302,1.24706333295984,1.21034988892988,1.14245132701106,-0.641159972953921,3.75339031660676,-9.32654701946917,9.48867249861639e-05,0.409240863293267,-1.91756167036303
"6","30472",1.43268499037336,1.46397550194977,1.08519802539222,0.589143754195302,0.589143754195302,0.589143754195302,0.742519023753126,3.80238573397744,9.74597012984639,7.42158295397595e-05,0.409240863293267,-1.16222787692586
"7","4171",1.27428942566931,1.29046963193273,1.08519802539222,0.589143754195302,0.589143754195302,0.589143754195302,0.654698000161654,3.7595850620871,9.45034350625573,8.81598140667792e-05,0.409240863293267,-1.83142532427609
"8","43367",0.589143754195302,0.589143754195302,0.589143754195302,1.31073094886534,1.43801976753359,1.14245132701106,-0.71877782590028,3.79204566400913,-10.2975286886053,5.44860924904327e-05,0.409240863293267,-1.30739760611027
"9","50007",0.589143754195302,0.589143754195302,0.589143754195302,1.16188178994047,1.18245282591012,1.28903359155168,-0.649047523895011,3.75797203003813,-9.33690239667059,9.43017474917514e-05,0.409240863293267,-1.8647031259518
"10","51937",0.589143754195302,0.589143754195302,0.589143754195302,1.36152281647072,1.21034988892988,1.28903359155168,-0.712926887073444,3.78920385813027,-11.6431976302755,2.7195816023618e-05,0.409240863293267,-1.27155014747922
"11","53337",1.27428942566931,1.14373217926706,1.22400387229226,0.589143754195302,0.589143754195302,0.589143754195302,0.65028029632007,3.75920791933593,9.80948866205169,7.15642934187096e-05,0.409240863293267,-1.81119317871854
"12","57278",1.43268499037336,1.41853032534959,1.08519802539222,0.589143754195302,0.589143754195302,0.589143754195302,0.730079389900776,3.79675650650114,9.75146409283667,7.39820359601687e-05,0.409240863293267,-1.26243453902387
"13","5973",0.589143754195302,0.589143754195302,0.589143754195302,1.16188178994047,1.44842909555386,1.44824717978636,-0.758328177889377,3.81376230167933,-10.8458584200345,4.06613274570729e-05,0.409240863293267,-0.853205802870899
"14","65400",1.27428942566931,1.29046963193273,1.08519802539222,0.589143754195302,0.589143754195302,0.589143754195302,0.654698000161654,3.7595850620871,9.45034350625573,8.81598140667792e-05,0.409240863293267,-1.83142532427609
"15","68000",0.589143754195302,0.589143754195302,0.589143754195302,1.16188178994047,1.21034988892988,1.28903359155168,-0.65685857531047,3.7619262693404,-9.61751419868554,7.99345261752133e-05,0.409240863293267,-1.79704555524009
"16","72233",1.43268499037336,1.22756064541753,1.22400387229226,0.589143754195302,0.589143754195302,0.589143754195302,0.714295284418329,3.79172896103601,11.1418185401359,3.49142338107573e-05,0.409240863293267,-1.24740851593555
"17","884",1.27428942566931,1.14373217926706,1.22400387229226,0.589143754195302,0.589143754195302,0.589143754195302,0.65028029632007,3.75920791933593,9.80948866205169,7.15642934187096e-05,0.409240863293267,-1.81119317871854
"18","18548",0.589143754195302,0.589143754195302,0.589143754195302,1.16188178994047,1.11525903159171,1.28903359155168,-0.629607708756791,3.7481719446924,-8.54358031618629,0.000154286437597889,0.428403574053128,-2.03437012288306
"19","18906",1.27428942566931,1.08829222923709,1.31314427385561,0.589143754195302,0.589143754195302,0.589143754195302,0.65617528442825,3.76307989200768,8.99148629349373,0.000116296172719267,0.428403574053128,-1.82511763311865
"20","23281",1.43268499037336,1.22756064541753,1.08519802539222,0.589143754195302,0.589143754195302,0.589143754195302,0.675563206599386,3.77154563777722,8.78907720104037,0.000131935656828064,0.428403574053128,-1.7350314384524
"21","28452",0.589143754195302,0.589143754195302,0.589143754195302,1.16188178994047,1.11525903159171,1.28903359155168,-0.629607708756791,3.7481719446924,-8.54358031618629,0.000154286437597889,0.428403574053128,-2.03437012288306
"22","32982",1.68823334338132,1.54494842454771,1.08519802539222,0.589143754195302,0.589143754195302,0.589143754195302,0.820371026803902,3.84196033423048,8.91564218604478,0.000121890493087507,0.428403574053128,-0.461653311166859
"23","38921",1.27428942566931,1.14373217926706,1.08519802539222,0.589143754195302,0.589143754195302,0.589143754195302,0.611172271963817,3.73902459607714,8.39944335604174,0.000169444948820795,0.428403574053128,-2.130408807059
"24","40180",1.43268499037336,1.08829222923709,1.22400387229226,0.589143754195302,0.589143754195302,0.589143754195302,0.671477029160186,3.77151896452956,8.4659029226948,0.000162250968894438,0.428403574053128,-1.76742398708807
"25","46526",1.27428942566931,1.08829222923709,1.22400387229226,0.589143754195302,0.589143754195302,0.589143754195302,0.633012596273456,3.75095810674366,8.79771357258098,0.00013122046975292,0.428403574053128,-1.97942480542149
"26","48275",1.27428942566931,1.08829222923709,1.22400387229226,0.589143754195302,0.589143754195302,0.589143754195302,0.633012596273456,3.75095810674366,8.79771357258098,0.00013122046975292,0.428403574053128,-1.97942480542149
"27","56069",1.27428942566931,1.14373217926706,1.08519802539222,0.589143754195302,0.589143754195302,0.589143754195302,0.611172271963817,3.73902459607714,8.39944335604174,0.000169444948820795,0.428403574053128,-2.130408807059
"28","62739",0.589143754195302,0.589143754195302,0.589143754195302,1.16188178994047,1.18245282591012,1.14245132701106,-0.608699671782265,3.73741705364233,-8.53956966183385,0.00015468641313923,0.428403574053128,-2.13739951484374
"29","786",0.589143754195302,0.589143754195302,0.589143754195302,1.24706333295984,1.11525903159171,1.14245132701106,-0.613713691022627,3.73963599195877,-8.40466528999401,0.000168866513567568,0.428403574053128,-2.12845940717728
"30","17764",0.589143754195302,0.589143754195302,0.589143754195302,1.16188178994047,1.07335892202624,1.28903359155168,-0.617065818736374,3.74185232484059,-7.99638863909972,0.000221886186387258,0.493438239538315,-2.14556985477228
"31","20774",0.589143754195302,0.589143754195302,0.589143754195302,1.03182479818263,1.21034988892988,1.28903359155168,-0.617023026278764,3.74233185809943,-7.59285742619139,0.000294122388848586,0.493438239538315,-2.18342194829759
"32","2605",0.589143754195302,0.589143754195302,0.589143754195302,1.40369056908472,1.07335892202624,1.14245132701106,-0.643480692456447,3.75396088706433,-7.79567478723759,0.000254882342318762,0.493438239538315,-2.04923912441317
"33","2896",0.589143754195302,0.589143754195302,0.589143754195302,1.16188178994047,1.07335892202624,1.28903359155168,-0.617065818736374,3.74185232484059,-7.99638863909972,0.000221886186387258,0.493438239538315,-2.14556985477228
"34","29456",0.589143754195302,0.589143754195302,0.589143754195302,1.03182479818263,1.21034988892988,1.28903359155168,-0.617023026278764,3.74233185809943,-7.59285742619139,0.000294122388848586,0.493438239538315,-2.18342194829759
"35","32238",0.589143754195302,0.589143754195302,0.589143754195302,1.03182479818263,1.25835353184799,1.44824717978636,-0.669931529278421,3.76948684605793,-7.58339639223734,0.000296116783138105,0.493438239538315,-1.90208026381043
"36","35800",1.27428942566931,1.08829222923709,1.08519802539222,0.589143754195302,0.589143754195302,0.589143754195302,0.593956362700555,3.73077478348487,7.78258123127748,0.000257224923820187,0.493438239538315,-2.25842591144211
"37","40955",1.64667969282942,1.22756064541753,1.08519802539222,0.589143754195302,0.589143754195302,0.589143754195302,0.722680951041949,3.79679570963018,7.7085741865546,0.000270942812195341,0.493438239538315,-1.50676768620733
"38","46690",0.589143754195302,0.589143754195302,0.589143754195302,1.03182479818263,1.29870890774358,1.28903359155168,-0.640920053559382,3.75444356455032,-7.82092031324749,0.000250434873548178,0.493438239538315,-2.04147679906403
"39","58153",1.52784205374572,1.18909937512542,1.08519802539222,0.589143754195302,0.589143754195302,0.589143754195302,0.685792087703252,3.77768840914396,7.97002239603615,0.000225925709303321,0.493438239538315,-1.74314309743218
"40","62666",0.589143754195302,0.589143754195302,0.589143754195302,1.16188178994047,1.07335892202624,1.14245132701106,-0.576591758688789,3.72129734844479,-7.62426548297168,0.000287611897033565,0.493438239538315,-2.34897733794112
"41","63397",0.589143754195302,0.589143754195302,0.589143754195302,1.16188178994047,1.07335892202624,1.14245132701106,-0.576591758688789,3.72129734844479,-7.62426548297168,0.000287611897033565,0.493438239538315,-2.34897733794112
"42","70922",0.589143754195302,0.589143754195302,0.589143754195302,1.16188178994047,1.07335892202624,1.14245132701106,-0.576591758688789,3.72129734844479,-7.62426548297168,0.000287611897033565,0.493438239538315,-2.34897733794112
"43","73233",0.589143754195302,0.589143754195302,0.589143754195302,1.03182479818263,1.39125520799602,1.28903359155168,-0.66467619888164,3.76650728569385,-7.81722091556076,0.000251080949435918,0.493438239538315,-1.90779298037835
"44","8213",0.589143754195302,0.589143754195302,0.589143754195302,1.16188178994047,1.07335892202624,1.14245132701106,-0.576591758688789,3.72129734844479,-7.62426548297168,0.000287611897033565,0.493438239538315,-2.34897733794112
"45","17237",0.589143754195302,0.589143754195302,0.589143754195302,1.03182479818263,1.15109514296531,1.28903359155168,-0.600249299891083,3.73385381927708,-7.29744135973078,0.000364457288770624,0.530604089940473,-2.28935063679712
"46","25989",0.589143754195302,0.589143754195302,0.589143754195302,1.03182479818263,1.21034988892988,1.14245132701106,-0.576728130687762,3.72177688170363,-7.22851004336226,0.000383551783508525,0.530604089940473,-2.38762740000059
"47","29400",1.43268499037336,1.08829222923709,1.08519802539222,0.589143754195302,0.589143754195302,0.589143754195302,0.633058562234608,3.75133564127077,7.31310390816195,0.000360272951285489,0.530604089940473,-2.12876980016564
"48","36346",0.589143754195302,0.589143754195302,0.589143754195302,1.03182479818263,1.23548328875734,1.50063357763249,-0.676121062363702,3.77271893554806,-7.32916109797727,0.000356040609675897,0.530604089940473,-1.89892348289296
