"","ID","S1.1","S1.2","S1.3","S2.1","S2.2","S2.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10277",1.92238737109151,1.92513122911195,1.93403924268284,0.589143754195302,0.589143754195302,0.589143754195302,1.14237496992925,4.01156120720985,71.4064988670064,7.9866544945103e-11,6.64857043919458e-07,15.5119962283486
"2","20981",2.08063915750163,2.06825938323349,2.08863690853523,0.589143754195302,0.589143754195302,0.589143754195302,1.22984951679415,4.05537239586906,77.5124006075331,4.63719552754476e-11,6.64857043919458e-07,16.0866255878083
"3","22821",2.42950732578308,2.42581599714112,2.4407021040808,0.589143754195302,0.589143754195302,0.589143754195302,1.41460214483722,4.14786335906435,77.3509813496862,4.70169954809217e-11,6.64857043919458e-07,16.2406386464714
"4","2490",2.1822666758476,2.17237986847702,2.16029505264046,0.589143754195302,0.589143754195302,0.589143754195302,1.2800436093053,4.08078107476291,66.9510278836851,1.22386784577444e-10,6.64857043919458e-07,15.3567350636967
"5","26109",2.23377517473442,2.24173831484647,2.24000658289927,0.589143754195302,0.589143754195302,0.589143754195302,1.31621201266685,4.09861454152453,82.0387727969871,3.18356625675367e-11,6.64857043919458e-07,16.4844969802478
"6","39887",1.97020586505293,1.95974715334903,1.97236651667381,0.589143754195302,0.589143754195302,0.589143754195302,1.16590906974568,4.02342605737743,71.0686911365245,8.24156083232944e-11,6.64857043919458e-07,15.5366449689709
"7","39888",1.97020586505293,2.0147921819999,2.00714844015168,0.589143754195302,0.589143754195302,0.589143754195302,1.18397927078597,4.03210671474613,79.2629390849296,3.99928641305322e-11,6.64857043919458e-07,16.1127218832206
"8","39889",1.83961353253461,1.90482056456939,1.95117641788744,0.589143754195302,0.589143754195302,0.589143754195302,1.12693673305219,4.0028660370673,62.8009346713372,1.86990182583307e-10,6.64857043919458e-07,14.8129766651579
"9","39890",1.93307945027384,1.90482056456939,1.91345477470772,0.589143754195302,0.589143754195302,0.589143754195302,1.13574306482234,4.00855581409842,61.774192171695,2.08561265823071e-10,6.64857043919458e-07,14.7444392058804
"10","40284",2.06296204549455,2.03579128237624,2.07873679690556,0.589143754195302,0.589143754195302,0.589143754195302,1.2187065284413,4.04973917618623,73.259653593656,6.73969644581951e-11,6.64857043919458e-07,15.7801567898263
"11","41421",0.589143754195302,0.589143754195302,0.589143754195302,1.83694678632826,1.8506011888931,1.83189028205727,-1.11505113775438,3.98511283162753,-62.9053799053261,1.84943433898306e-10,6.64857043919458e-07,14.7199282805325
"12","41643",1.97020586505293,1.95172881459666,1.94991752649607,0.589143754195302,0.589143754195302,0.589143754195302,1.15954110873714,4.02044771404996,64.1996016558387,1.61605937700473e-10,6.64857043919458e-07,14.9912327889786
"13","47096",0.589143754195302,0.589143754195302,0.589143754195302,1.83694678632826,1.86158592301095,1.85473698638262,-1.12204827698344,3.98857820766219,-64.0918039916214,1.63414843908571e-10,6.64857043919458e-07,14.8322986552497
"14","48960",1.85631223026424,1.87773635203527,1.85911227389592,0.589143754195302,0.589143754195302,0.589143754195302,1.10441337940152,3.99264766089846,63.8437981979077,1.67665684266944e-10,6.64857043919458e-07,14.856656101615
"15","50438",1.92238737109151,1.93140732263155,1.91807530169781,0.589143754195302,0.589143754195302,0.589143754195302,1.14017901581034,4.01060046212194,67.1414460547489,1.20105709421605e-10,6.64857043919458e-07,15.1945228663427
"16","53125",1.83961353253461,1.83030325411837,1.85045537454053,0.589143754195302,0.589143754195302,0.589143754195302,1.08961314921983,3.98520844175171,63.123772427358,1.80746460644978e-10,6.64857043919458e-07,14.7619508128076
"17","53439",0.589143754195302,0.589143754195302,0.589143754195302,1.968409341132,1.97100322597876,1.91507452390078,-1.18218438556564,4.01871144515692,-62.9542459135028,1.83994695586341e-10,6.64857043919458e-07,14.8569520948023
"18","59969",1.93307945027384,1.90837330890038,1.91188709965425,0.589143754195302,0.589143754195302,0.589143754195302,1.13611926949101,4.00875454176217,61.8025870149185,2.07927461795423e-10,6.64857043919458e-07,14.7475911674577
"19","6430",2.1073556347255,2.09618369736952,2.07294599207531,0.589143754195302,0.589143754195302,0.589143754195302,1.23630724353047,4.05898723767023,62.0219293778112,2.03105484435634e-10,6.64857043919458e-07,14.8852386546267
"20","66871",0.589143754195302,0.589143754195302,0.589143754195302,2.18878476824264,2.15690499269809,2.2235350597645,-1.31577153492113,4.08561729388278,-63.8944716535974,1.66786894046318e-10,6.64857043919458e-07,15.0746420651181
"21","69426",1.85631223026424,1.91527039478701,1.87911194364845,0.589143754195302,0.589143754195302,0.589143754195302,1.11646021986041,3.99844349948227,63.5663773049222,1.72572246248336e-10,6.64857043919458e-07,14.8594506470584
"22","72839",1.95265536158835,1.92829771178668,1.93542004148033,0.589143754195302,0.589143754195302,0.589143754195302,1.14868190470419,4.01499714359354,63.6945909788291,1.7028436846544e-10,6.64857043919458e-07,14.9313550420543
"23","8007",2.21706107780597,2.2179517249531,2.20573238585591,0.589143754195302,0.589143754195302,0.589143754195302,1.30269276151184,4.09201806544169,71.6682617750932,7.79535874046936e-11,6.64857043919458e-07,15.7546308400238
"24","38747",1.85631223026424,1.83563393780547,1.85483482577469,0.589143754195302,0.589143754195302,0.589143754195302,1.09477148072586,3.98791552971434,61.3532996141671,2.18221671192149e-10,6.66667205492016e-07,14.6271897098054
