"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40138",18,4,12,16,2,28,25,43,13,43,46,39,-1.22717987299421,1.23053477327666,-3.21598692327233,0.00626434608488041,0.769508332297318,-4.38221848954062
"2","GB40211",151,120,171,210,73,150,106,129,124,136,118,126,0.557946184192299,4.06607845283141,3.07229370518477,0.00832840302486683,0.769508332297318,-4.05589269526902
"3","GB41226",6,4,6,16,3,26,14,30,15,29,38,19,-1.07773930081355,0.809670957053823,-3.23222602007355,0.0060657822035805,0.769508332297318,-4.40893373239279
"4","GB41257",37,30,32,75,22,69,65,101,63,79,130,83,-0.674379894003423,2.90257422485286,-4.22449784820443,0.000860828520162013,0.769508332297318,-4.04470400810272
"5","GB41616",50,67,55,107,16,97,78,161,133,124,156,167,-0.801546620898767,3.47049470228458,-3.4397949806042,0.00401857561888296,0.769508332297318,-4.07722259155685
"6","GB41776",220,524,220,143,111,406,475,1333,1330,1304,1135,916,-1.75621992863013,5.96793823723392,-4.42655684588005,0.000583459357610079,0.769508332297318,-3.70739537463612
"7","GB41827",96,96,72,142,70,126,80,97,61,81,100,90,0.566607031634859,3.53420039411156,4.24563873073321,0.000826346983754478,0.769508332297318,-3.89891631343543
"8","GB42571",1341,1225,827,1411,671,993,567,935,774,781,1000,1384,0.637882645320079,6.93056788136463,3.21262874203457,0.00630620999055186,0.769508332297318,-4.03378076362557
"9","GB42891",21,18,13,76,10,38,31,110,79,158,160,70,-1.48748338522332,2.5456094862869,-3.80473692377928,0.00195358308749947,0.769508332297318,-4.18001748906971
"10","GB43181",11,14,11,46,8,22,7,10,5,8,5,15,1.40362526465712,0.555928430181211,4.07000993211727,0.00116196577913647,0.769508332297318,-4.36648793794727
"11","GB43586",67,57,50,166,37,121,84,145,135,192,218,210,-0.689065722401458,3.77059517829661,-3.2328090916463,0.00605877062246222,0.769508332297318,-4.07181986305986
"12","GB43800",9,4,4,43,0,20,17,44,42,19,110,54,-2.04019564225176,1.05266671690171,-3.13941317301327,0.00729146467266596,0.769508332297318,-4.41061896048122
"13","GB43805",682,527,953,1880,537,1508,1264,2015,1506,1953,2551,2117,-0.680494792825103,7.36532777760172,-3.40396899288177,0.0043144380084354,0.769508332297318,-4.01881000086612
"14","GB44123",355,757,591,570,471,641,488,466,296,452,498,359,0.788232811883233,5.94002364429108,3.24689307211261,0.00589184202968342,0.769508332297318,-3.94288524037465
"15","GB44329",14,16,19,12,13,14,9,8,8,10,7,2,1.37523292718709,0.406360202381562,3.19326533142399,0.00655309459839959,0.769508332297318,-4.43449668240743
"16","GB44715",78,50,37,81,44,76,57,60,31,52,52,40,0.654898838200547,2.76344214157591,3.28748888249493,0.00543593740901836,0.769508332297318,-4.20156285464417
"17","GB44836",36,23,24,70,30,63,50,69,71,93,128,90,-0.718358519958085,2.81627637656424,-3.35450766590584,0.0047591710194656,0.769508332297318,-4.18995223962017
"18","GB45023",706,354,323,2017,388,1170,829,1909,988,1447,3928,1857,-0.947814419820968,7.02292541990654,-3.06462879012436,0.00845575266713393,0.769508332297318,-4.07768057099645
"19","GB45057",328,211,181,557,172,494,386,553,451,522,813,503,-0.48127092777478,5.63979229387091,-3.15180172555326,0.00711459559053306,0.769508332297318,-3.96348491714943
"20","GB45149",155,137,233,540,65,589,361,673,463,912,836,712,-1.12565148065852,5.56021253442679,-3.56934130752147,0.00310899047947806,0.769508332297318,-3.86536390843693
"21","GB45510",3,2,6,6,0,8,12,10,12,11,15,9,-1.40389657875833,-0.299069002030086,-3.19659060944296,0.00651002260149713,0.769508332297318,-4.45823488827182
"22","GB45521",13,11,4,14,6,9,27,22,14,17,28,23,-0.870719396850119,0.857542456090841,-3.23264503961734,0.00606074257134161,0.769508332297318,-4.4039467673494
"23","GB45851",324,374,244,293,224,356,351,615,590,646,1149,806,-0.74749623019648,5.8154651777741,-3.35902898967262,0.00471667651887811,0.769508332297318,-3.91844581448581
"24","GB46183",154,162,157,233,55,212,123,173,99,110,151,154,0.55846069374864,4.16851124714279,3.29786341310815,0.00532519541234678,0.769508332297318,-3.98183187244085
"25","GB46496",89,59,83,165,52,151,150,187,110,165,289,170,-0.523783074822709,4.00102331127445,-3.41063320797516,0.00425779308560549,0.769508332297318,-3.98928231309583
"26","GB46682",4,4,9,11,7,10,17,19,18,19,18,17,-0.942311689903095,0.587221316049219,-3.16983674984514,0.00686471139563743,0.769508332297318,-4.42590304783391
"27","GB47342",52,65,63,62,32,60,40,64,26,36,32,51,0.781919641007339,2.58407418765412,3.07551880865351,0.00827538886732855,0.769508332297318,-4.25932584359568
"28","GB47467",201,115,129,168,68,136,69,124,51,141,62,97,0.977446538832502,3.74846956957142,3.71626615171767,0.0023255824098833,0.769508332297318,-3.96199067936225
"29","GB47767",60,113,109,139,93,149,65,84,62,92,105,54,0.827306242259169,3.51864991879246,3.46098242413315,0.00385328506673669,0.769508332297318,-4.05446468751799
"30","GB48443",44,37,23,79,10,55,76,171,51,113,236,92,-1.23471270696711,2.97968064780785,-4.14055913186127,0.00101294629800673,0.769508332297318,-4.05551583114197
"31","GB48875",1329,2256,1817,2364,648,706,32,1127,780,426,529,444,2.22678940951194,6.50795004842965,3.09744920242824,0.00792366261430025,0.769508332297318,-4.03706599325838
"32","GB49004",251,470,400,344,348,494,268,298,215,247,344,333,0.807979488055463,5.3760211717013,3.44771730148248,0.00395595256904958,0.769508332297318,-3.85805557020482
"33","GB49336",428,216,125,607,184,504,617,703,390,577,1692,631,-0.836289432254747,5.8460678484833,-3.17624635897745,0.00677802228750973,0.769508332297318,-3.97424740820296
"34","GB50028",105,124,146,182,57,211,212,267,256,271,240,259,-0.593513618370989,4.51310557998566,-3.20406725726853,0.0064142053787328,0.769508332297318,-3.98061429406905
"35","GB50101",149,155,134,375,71,255,239,439,268,428,1082,432,-0.927687763993267,5.08383536051476,-4.03615118055351,0.00124126696391145,0.769508332297318,-3.73867897167432
"36","GB50180",53,119,45,69,53,113,109,199,236,356,346,220,-1.36922253433961,4.01872909193696,-4.42221450004125,0.000588330590819868,0.769508332297318,-3.8124712069967
"37","GB50766",8,8,15,11,2,20,54,39,21,41,54,35,-1.67654760368983,1.29259965422337,-5.14533674494976,0.00015185991975842,0.769508332297318,-4.24306791268823
"38","GB52097",10,9,6,20,9,9,15,29,20,16,60,30,-0.998759281202555,1.05585907028144,-3.20080554245907,0.00645583200395065,0.769508332297318,-4.39327703375013
