"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40217",56,27,91,63,63,161,147,212,231,377,187,321,-1.31107384597173,4.00402853723884,-4.20421070906183,0.00089884666539955,0.999543009384412,-3.8811393212439
"2","GB40228",4,1,4,8,16,24,13,40,47,53,17,51,-1.73742555039107,0.940087837598662,-3.1705780497646,0.00686850045080465,0.999543009384412,-4.41265425178235
"3","GB40407",34,24,27,13,14,26,9,6,6,13,2,15,2.00011938483349,0.742752743531796,4.6325587990577,0.000396144414484143,0.999543009384412,-4.32492049147264
"4","GB40695",428,23,1230,611,309,1408,2587,3331,4063,3729,2475,3406,-2.58679006133305,7.15339168038247,-3.03840135229638,0.00892244832137642,0.999543009384412,-4.11765327743432
"5","GB40967",4662,787,593,1610,1823,6447,643,911,809,1153,1425,703,1.5054670711365,7.37329289205897,3.67810611138716,0.00251478981297843,0.999543009384412,-3.98195375945984
"6","GB41228",70,34,115,85,95,173,329,212,246,241,226,411,-1.18374119455077,4.28221849222945,-3.92584025611705,0.00154532014527367,0.999543009384412,-3.88419410557802
"7","GB41284",1823,221,334,744,267,1064,242,525,176,196,325,263,1.53660547361989,5.62385873984755,3.33792807487824,0.00492962338958468,0.999543009384412,-3.92555098267846
"8","GB41709",25,9,19,15,20,18,8,17,14,9,12,12,0.93692651476872,0.893762883347745,3.02280165338823,0.00920188111257927,0.999543009384412,-4.41766101436767
"9","GB42177",82,23,45,35,70,72,211,125,127,112,128,167,-1.00902939147161,3.431964853056,-3.56381907954991,0.0031516411854276,0.999543009384412,-4.07942866891867
"10","GB42351",1204,850,596,519,1637,2359,1840,2949,3043,2255,2572,2182,-0.760518691504774,7.66506044721701,-3.79181890903594,0.00201015286673857,0.999543009384412,-3.98086206735154
"11","GB42460",12,2,4,1,4,31,14,55,74,46,37,201,-2.65926052977619,1.12915722689878,-3.89804541629221,0.00163178016547742,0.999543009384412,-4.35759185811997
"12","GB42908",40,7,9,17,31,30,2,6,7,17,4,9,1.98742917501452,0.533016119113177,4.04344675084596,0.00122816111946531,0.999543009384412,-4.37524312995716
"13","GB43509",111,19,45,24,15,107,260,1010,523,643,158,1347,-3.15531063161388,4.19760589030063,-5.3411509630741,0.000107130206843581,0.999543009384412,-3.85387080291154
"14","GB44030",541,536,660,380,518,1114,413,557,577,567,581,741,0.557534638589574,6.20585791321021,3.73385496999273,0.00225307132471126,0.999543009384412,-3.85346275972628
"15","GB44420",260,298,189,126,327,372,616,679,772,522,553,402,-0.730525187287761,5.59535856348688,-4.07339134679212,0.00115859077047696,0.999543009384412,-3.7489289419431
"16","GB45050",46,45,41,28,24,34,28,14,18,37,12,33,1.1315414300576,1.8504197285256,3.0172977904353,0.00930252135930779,0.999543009384412,-4.34762473315772
"17","GB45951",1553,2242,2005,1056,894,1259,903,1116,828,1125,606,1346,1.0893307688094,7.22105376511623,3.46130571785262,0.00386050343163471,0.999543009384412,-4.01729316494245
"18","GB46300",679,695,617,417,542,947,560,795,878,647,586,600,0.41939506979129,6.37461566616101,3.02587594988597,0.0091461358050979,0.999543009384412,-4.05442485479805
"19","GB46693",56,29,65,39,68,179,114,160,220,133,154,119,-0.731378851753,3.5997519054642,-3.15017246153571,0.00715182068367669,0.999543009384412,-4.13140076938008
"20","GB47358",10,4,25,6,11,22,24,31,57,25,25,35,-1.01801133912072,1.27253593813944,-3.00613696770003,0.00950995305966546,0.999543009384412,-4.39907186884852
"21","GB47484",14,20,19,8,11,11,6,9,5,9,12,7,1.15554806091334,0.435818851663906,3.05451334033282,0.00864265338527475,0.999543009384412,-4.44214471670907
"22","GB47541",434,935,1594,194,376,206,344,207,211,208,218,262,1.51767287452475,5.40592202249067,3.01318799008447,0.00937837949792275,0.999543009384412,-4.01341222185023
"23","GB47736",593,477,413,307,670,1034,918,1056,1106,800,1326,1308,-0.496766445502708,6.60267960610946,-3.42593724163394,0.00414065395765754,0.999543009384412,-3.97488659124025
"24","GB47967",13,14,4,5,9,18,21,28,35,28,35,22,-1.02245731096554,1.08090243447997,-3.95408605949927,0.00146223250711616,0.999543009384412,-4.33423451529953
"25","GB48029",208,126,178,99,788,408,737,840,868,764,660,702,-1.2137032460019,5.74120162411606,-3.52851487449645,0.00337959311644897,0.999543009384412,-3.9097382158528
"26","GB48194",205,100,80,84,184,259,334,482,401,296,263,272,-0.773401917215344,4.77449208323193,-3.79923294091189,0.00198106123657692,0.999543009384412,-3.83409306373579
