"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40158",85,93,43,73,105,122,11,28,40,22,7,103,1.45973719128552,2.53678863872151,3.83160124257597,0.00185873157465033,0.357410069969088,-1.48022577665723
"2","GB40252",731,586,536,693,666,778,864,814,1363,969,492,1092,-0.659467244856677,6.61548498102354,-4.00957371185831,0.00131182971537182,0.357410069969088,-0.877114573915547
"3","GB41583",116,106,96,95,109,110,167,109,222,196,63,168,-0.701210273642416,3.97362026576125,-3.98998449338555,0.0013629681088611,0.357410069969088,-0.946200535297588
"4","GB41633",8812,4320,4744,6017,5500,6114,11317,6878,11748,10528,5449,14134,-0.948415023065831,9.88630771762461,-4.07875366969818,0.00114638894681369,0.357410069969088,-0.973250466572888
"5","GB41675",74,81,78,91,173,120,31,36,87,78,32,78,0.688271012922534,3.19563787122057,4.03064329571132,0.00125900901227387,0.357410069969088,-1.02748656987479
"6","GB41727",73,84,124,190,285,173,25,34,60,100,22,139,1.18948220812623,3.42375082691074,3.82391533963766,0.00188700766180815,0.357410069969088,-1.29247249175751
"7","GB41733",745,481,413,752,538,782,979,969,1293,1062,434,1312,-0.885193929441087,6.59516272545683,-4.19667845381285,0.000911893941924848,0.357410069969088,-0.585616855854263
"8","GB42234",355,264,267,384,493,405,538,334,588,621,285,686,-0.689659634892765,5.72408308128248,-5.04582822260359,0.000183284199239707,0.357410069969088,0.740039697747345
"9","GB42252",468,319,346,396,503,374,458,360,1126,919,512,659,-0.877564781462454,5.98796455924886,-4.53696429006466,0.00047471974136686,0.357410069969088,-0.0298096085523634
"10","GB42398",2807,1987,1696,2253,2254,2730,4239,2039,4061,4454,1905,4462,-0.781637732149965,8.44929937527128,-3.99309932664668,0.0013547026847208,0.357410069969088,-0.994614571373837
"11","GB42591",14,15,14,27,22,31,6,3,6,14,6,10,1.23845999013797,0.622287885610773,4.17853441426644,0.000944497971152423,0.357410069969088,-1.75423553612517
"12","GB42615",403,304,294,395,264,435,496,528,926,588,259,824,-0.924349694704405,5.80856555507651,-4.26804618978803,0.000794444901614368,0.357410069969088,-0.437513823269065
"13","GB43629",2784,1824,2212,3062,2349,2994,3810,2635,5221,4718,1899,5314,-0.780280191997607,8.59863512177709,-4.24980571015371,0.000822902254714972,0.357410069969088,-0.630346498957588
"14","GB44586",310,241,210,275,243,291,324,308,574,495,192,538,-0.773853366663091,5.32604147916917,-4.83725301421495,0.000269695892545213,0.357410069969088,0.441666930076538
"15","GB44608",2727,1513,1839,2540,2203,3121,3796,2924,5396,4518,1665,4979,-0.900111224641996,8.51348808946143,-4.50739356192671,0.000502184878077204,0.357410069969088,-0.259069695019712
"16","GB44683",7154,4295,4607,5780,5255,6215,10854,7873,10785,9022,4585,10250,-0.875354996751396,9.77168939613883,-3.96875749261298,0.00142068248545994,0.357410069969088,-1.11838522655849
"17","GB45496",552,431,464,550,518,640,744,532,911,830,342,1075,-0.627840267122257,6.26447666053943,-3.85863872398452,0.00176263976926127,0.357410069969088,-1.10033693528262
"18","GB45731",3674,2581,2636,3712,3339,3918,4748,3693,6014,5419,2617,6204,-0.717233710875892,8.95037651524924,-4.22546373982522,0.000862515719026782,0.357410069969088,-0.691715110332977
"19","GB47181",2961,1847,1910,2655,2180,3055,3625,2760,5525,4220,2063,4920,-0.837175920805342,8.55988942535017,-4.34231130698257,0.000688621593033771,0.357410069969088,-0.495420774126719
"20","GB47604",1919,1375,1465,1651,1864,2141,2100,1623,3392,2811,1266,2933,-0.59863910259282,7.96395906072935,-3.88155948104834,0.00168514353429326,0.357410069969088,-1.13698149794786
"21","GB47610",6164,2977,4256,5625,4629,7295,8080,6893,9989,9230,4227,12553,-0.924906533947215,9.65759709227595,-4.07718743880272,0.00114988804603786,0.357410069969088,-0.957252134311655
"22","GB47886",1509,1176,1115,1274,1357,1483,2106,1445,2272,1965,1197,2517,-0.735015760622741,7.64008368509872,-4.07827013518469,0.00114746804294779,0.357410069969088,-0.825565819874091
"23","GB48163",3201,1977,1913,2666,3047,3161,4333,2393,4685,4203,2332,5025,-0.723927435251598,8.62372147532909,-3.85480183053502,0.00177596244534087,0.357410069969088,-1.20914331009188
"24","GB48261",248,303,246,284,450,330,124,123,230,257,95,338,0.548886683973977,4.88483048837774,3.89529106305893,0.00164038614167218,0.357410069969088,-1.03217747161648
"25","GB48293",997,825,786,838,863,936,1327,883,1869,1793,615,1500,-0.721323652954637,7.05422582682186,-4.40101190170816,0.000615291141634127,0.357410069969088,-0.307367067427132
"26","GB48632",30,66,62,66,129,99,24,15,28,58,26,33,1.0868150639296,2.50954341947288,3.90314988261734,0.0016153170990886,0.357410069969088,-1.37706616852171
"27","GB48958",3231,1693,2172,2970,2463,3145,4733,3458,5224,4341,2543,5180,-0.927682342992142,8.6941635058685,-4.31481824370176,0.00072599910189312,0.357410069969088,-0.545108382933948
"28","GB50167",487,384,387,445,423,496,582,646,845,691,303,742,-0.706099310207211,6.03706654924541,-4.03771485954681,0.0012417717928679,0.357410069969088,-0.80712788066218
"29","GB50210",489,345,330,395,351,448,600,568,688,626,315,799,-0.801395681264752,5.92182453211897,-4.14376991522161,0.00101034492778441,0.357410069969088,-0.635555819732481
"30","GB50408",2188,1318,1343,1874,1936,1947,3659,1648,4802,3664,1134,3690,-0.884306104588465,8.12914456305591,-4.09475226221813,0.00111126409802426,0.357410069969088,-0.826735075515847
"31","GB50601",6759,3854,4146,5125,4475,5532,7929,6420,9814,7887,4399,11016,-0.859946003467003,9.605300172222,-3.98062503192055,0.00138811500535283,0.357410069969088,-1.08941892455339
"32","GB50736",19,9,25,42,25,52,27,50,72,97,75,121,-1.59533915562451,2.39830631766419,-4.10288853528852,0.00109382503170368,0.357410069969088,-1.16135095352863
