"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40092",995,1201,753,774,1378,998,222,230,514,100,411,855,1.3896673512274,6.15454607724206,5.15810648865117,0.000147434067357283,0.350565075983558,0.837821302016406
"2","GB40285",100,56,79,27,55,113,9,3,17,4,22,40,2.10833424090695,1.81337186067439,4.6013622558605,0.000416141839801914,0.350565075983558,-0.855548581344314
"3","GB40511",535,292,305,268,662,621,95,95,274,71,124,384,1.2269255323242,4.96519115027053,4.33975778189529,0.000686199110420541,0.350565075983558,-0.344258786568675
"4","GB40716",446,399,466,406,580,540,218,222,463,111,247,415,0.609582820860797,5.45841773667996,4.11686698842113,0.00105655538271114,0.350565075983558,-0.670702707774796
"5","GB41720",724,449,536,667,1574,1092,206,216,612,91,280,570,1.1952039709041,5.8646192810908,4.39328611541473,0.000619081857304164,0.350565075983558,-0.260345458158479
"6","GB41833",69,72,60,70,88,78,30,41,52,15,37,36,0.828147525049565,2.65834866638925,4.12393059436733,0.00104212953936539,0.350565075983558,-1.01730379551583
"7","GB42425",390,218,449,512,565,700,43,108,263,48,119,333,1.59231007851848,4.85884881184993,4.58375145953195,0.000430289876088948,0.350565075983558,-0.000821450752077624
"8","GB42426",15604,6088,11277,15204,25459,20877,2052,3568,12856,2184,4220,8644,1.43916516565338,9.99138802129246,4.20905885982632,0.000883319359526238,0.350565075983558,-0.859933551498015
"9","GB42924",177,154,150,164,238,297,38,57,130,25,54,193,1.19629823097952,3.83484217642,4.21117328243671,0.000879706740321833,0.350565075983558,-0.647677264619505
"10","GB43310",1617,697,696,1271,2063,2111,139,345,624,31,213,630,2.17316795641459,6.09696681365966,4.38974002395828,0.000623312010604846,0.350565075983558,-0.300934010034644
"11","GB43581",3689,1726,2139,2240,4150,3374,644,1100,1899,397,852,2349,1.18240797254209,7.73489623852262,4.15833157768823,0.000974700461410406,0.350565075983558,-0.725449352554288
"12","GB43892",4782,8468,5769,4053,17416,8765,1073,988,6089,1071,1127,2953,1.82653153204878,8.80384094341807,5.30692169104171,0.000112475150444881,0.350565075983558,0.689699510046093
"13","GB45400",1205,531,649,670,1621,970,258,134,861,171,237,504,1.30481409592932,6.0103248843496,4.31251625284156,0.000723183145697852,0.350565075983558,-0.391194516124792
"14","GB45565",3343,1225,1011,1032,2716,2737,271,327,461,430,722,1293,1.53775677876947,6.9207205322542,4.12001329625309,0.00105010468721367,0.350565075983558,-0.730024829715048
"15","GB45758",832,1216,840,665,1416,1400,439,361,1153,266,571,630,0.728742272940247,6.52643546979357,4.13505488786922,0.00101981793562158,0.350565075983558,-0.681695412135753
"16","GB46103",123,51,69,58,95,138,10,7,32,6,21,89,1.81817609245772,2.30293931046906,4.29543451302916,0.000747412203245575,0.350565075983558,-0.971935761261431
"17","GB46426",366,294,371,236,366,421,146,116,292,111,165,291,0.684226749822106,4.94814770727827,4.25070805414678,0.000814878373566912,0.350565075983558,-0.465595427828075
"18","GB47349",183,184,229,160,244,224,77,69,177,52,140,164,0.666523239810381,4.20211189850758,5.07410894033287,0.000171989608940338,0.350565075983558,0.678167572252468
"19","GB47767",60,65,84,62,105,54,113,109,139,93,92,149,-0.933521903407216,3.51864991879246,-4.50846195383262,0.000496599877004651,0.350565075983558,-0.260427931378378
