"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40420",13,12,16,13,6,16,20,23,12,31,19,25,-0.722467571618152,1.06848289835913,-2.79751717448472,0.0143803961360546,0.99061608048171,-4.42962719708373
"2","GB40805",293,289,373,665,335,293,203,361,125,330,332,300,0.469192909557284,5.28236090131933,3.16851266951323,0.0069218914673625,0.99061608048171,-3.95913862057687
"3","GB41540",63,32,188,216,11,33,20,11,4,5,5,41,2.59826548927918,1.63751002533296,3.25406817944926,0.00584388825157217,0.99061608048171,-4.36141298976974
"4","GB41972",24,19,21,43,19,30,34,52,14,90,43,50,-0.731329000968413,2.05458690034623,-3.47509260253456,0.00377381117863212,0.99061608048171,-4.27413217775785
"5","GB43004",2730,733,2166,1722,1838,2277,2291,2664,2964,6089,3620,2224,-0.817067012735445,8.22825556109109,-2.52028139193275,0.0246571967091683,0.99061608048171,-4.28436358084201
"6","GB43313",17,13,11,15,11,17,12,8,0,9,7,8,1.30801988411545,0.1980170699023,2.75732825782943,0.0155574863931265,0.99061608048171,-4.47425144957537
"7","GB43905",58,73,66,92,59,59,27,58,18,70,65,73,0.497038045749526,2.83899934029238,2.69618181835155,0.0175306665281914,0.99061608048171,-4.30597128442979
"8","GB44415",312,346,304,583,255,394,188,456,130,397,295,309,0.381702038027711,5.30905183204863,2.62018632885358,0.0203239517236974,0.99061608048171,-4.12791548524163
"9","GB44417",537,564,478,813,498,525,318,696,180,444,508,503,0.472825620025406,5.93209398209611,2.845303167447,0.0130938062700794,0.99061608048171,-4.07741619601253
"10","GB45525",12,19,9,12,11,17,7,7,3,11,2,12,1.06118755745552,0.247683378149733,2.62225836041348,0.0202423699546344,0.99061608048171,-4.48233125918971
"11","GB45538",64,53,81,118,55,79,30,65,22,64,67,82,0.537483205587938,2.94963950564033,3.16505709912532,0.00696936831997788,0.99061608048171,-4.20964015085605
"12","GB45614",3911,5897,12967,7278,6097,4316,3078,3371,544,6261,3553,4114,1.19174419607982,9.06655880937954,3.15033393379839,0.00717531121638847,0.99061608048171,-4.19661519265094
"13","GB46180",90,117,63,141,82,153,47,83,19,81,74,112,0.724359325092703,3.34554949228263,3.04809802262071,0.00878202201635123,0.99061608048171,-4.18092249979374
"14","GB46201",304,331,362,605,362,275,161,346,126,528,324,321,0.425219644603858,5.3195137777725,2.65353062163234,0.0190489266690122,0.99061608048171,-4.11769445905925
"15","GB46322",398,396,515,785,419,459,216,641,155,611,485,398,0.392285049550375,5.75195497757629,2.53681744813616,0.0238831584062306,0.99061608048171,-4.16380756645576
"16","GB47799",611,395,858,861,840,747,526,917,857,2161,1438,1068,-0.600117796577813,6.77369779246718,-2.52168850632283,0.0245904033988413,0.99061608048171,-4.21705251734587
"17","GB47824",14,4,11,6,5,0,24,17,9,15,29,14,-1.77611753778259,0.232159259810927,-2.72805888889254,0.0164734026578142,0.99061608048171,-4.4778612522973
"18","GB47881",253,185,292,342,223,289,100,303,93,348,272,186,0.428100558031932,4.83536749226428,2.75389132867766,0.0156624084207152,0.99061608048171,-4.09480023688532
"19","GB47931",685,494,475,478,769,706,897,654,563,2194,1104,1008,-0.6939713092752,6.59131745959572,-2.66084867506291,0.0187796534614398,0.99061608048171,-4.16811612699122
"20","GB47946",492,198,527,773,659,2011,1979,1136,1673,1413,1617,1825,-1.42973003443107,6.97591776016947,-3.23273605555391,0.00609588850534918,0.99061608048171,-4.04439930651286
"21","GB47947",1253,385,1531,2257,2075,8048,3640,2878,4928,5198,5259,6150,-1.43220746252793,8.48868205809704,-2.68905368211215,0.0177759597768825,0.99061608048171,-4.25978955454745
"22","GB48589",240,183,245,282,262,411,289,342,241,630,368,455,-0.474292786861052,5.31586738733747,-2.72048141840322,0.0167189555022544,0.99061608048171,-4.09686072675511
"23","GB48687",1839,905,2719,2886,4600,2738,493,1250,594,2188,1961,2852,0.90255831585121,7.7923903587195,2.57264550479393,0.0222854877979969,0.99061608048171,-4.25305611381108
"24","GB48814",6,37,14,27,2,8,33,45,25,40,19,27,-1.34422264987124,1.25156185502268,-2.61835508930058,0.0203963175358749,0.99061608048171,-4.44088363676429
"25","GB49478",159,327,321,533,273,172,388,529,443,877,267,671,-0.854636660031648,5.55411714286291,-2.65194240590817,0.0191078587017509,0.99061608048171,-4.12536349375971
"26","GB49784",735,728,683,2044,1650,652,343,768,354,907,801,844,0.651616561334204,6.6288354078054,2.55753429391822,0.0229463679868612,0.99061608048171,-4.20186293292122
"27","GB49879",47,66,108,111,63,89,31,77,35,55,63,71,0.595513154065936,3.03283700644655,2.78479750442758,0.0147432027292063,0.99061608048171,-4.26974757891415
"28","GB49890",1179,844,1108,1339,648,868,427,1205,256,1370,893,427,0.633752268807022,6.65504698677348,2.62294276882974,0.0202154925289235,0.99061608048171,-4.18500240257306
"29","GB50223",17,8,11,32,11,23,13,24,11,92,31,52,-0.908300281293083,1.4453936448316,-2.55981107696956,0.0228455994981924,0.99061608048171,-4.43289179005575
"30","GB50225",74,44,28,44,16,88,100,67,50,117,89,124,-0.975518627594594,2.96748079931882,-2.81867046648127,0.0137962790194633,0.99061608048171,-4.27436882494863
"31","GB50257",214,125,199,172,197,271,351,216,202,616,347,299,-0.70316144592955,4.97483698712721,-2.77093941283198,0.0151486623749495,0.99061608048171,-4.0898901073232
"32","GB50438",654,1317,1233,1782,965,1389,1540,1607,1097,3106,1628,2741,-0.644786253307631,7.54669349770916,-2.93329434562663,0.0110134598239449,0.99061608048171,-4.15645366794647
"33","GB50767",44,21,35,49,38,59,60,65,42,112,88,51,-0.697445503152704,2.71334181430287,-3.05770202741526,0.00861702098753305,0.99061608048171,-4.25822006225461
"34","GB50973",1912,838,288,4712,1286,2432,2354,4318,4085,3188,4459,3132,-1.39744056923462,8.13342917291982,-2.72606656152092,0.0165376228951576,0.99061608048171,-4.23580714804266
"35","GB51435",12,3,8,8,21,10,12,17,22,27,28,20,-1.07287934813117,0.839112008843043,-2.7725520970754,0.015100924331739,0.99061608048171,-4.44624221474804
"36","GB51467",737,543,1248,1466,734,1027,1033,3016,784,2488,1548,1097,-0.698863682213815,7.20795692709289,-3.21073318451369,0.00636717644733168,0.99061608048171,-4.06798769246187
"37","GB51719",319,326,347,428,253,294,201,398,105,342,294,281,0.384190440288129,5.18363958074838,2.58546609507259,0.0217392130654879,0.99061608048171,-4.13912539167357
"38","GB51772",34,46,36,32,29,64,39,69,67,123,68,86,-0.849973259678988,2.76017850030491,-3.14367941034085,0.00727036794209929,0.99061608048171,-4.2397082771818
"39","GB52595",34,12,37,47,56,95,114,78,49,131,74,68,-0.936511420111088,2.87131621537997,-2.6263926681355,0.0200805363088762,0.99061608048171,-4.31906679979526
"40","GB52618",243,93,190,285,171,366,203,296,223,722,393,455,-0.717802809426691,5.09720974539764,-3.06249757973496,0.00853578452061041,0.99061608048171,-3.99828130778651
"41","GB52735",67,72,114,135,80,133,77,156,75,255,179,193,-0.547502673063778,3.90360655730846,-3.38442689338558,0.00451500243488436,0.99061608048171,-4.02497668052164
"42","GB52749",23,16,21,34,21,21,9,18,2,18,26,19,0.757865519910909,1.11468481699005,2.63654004598329,0.0196886177445936,0.99061608048171,-4.44250268022594
"43","GB53319",65,79,110,100,114,155,89,157,66,237,165,244,-0.541928306980679,3.943961155058,-2.62770400667982,0.0200294672462312,0.99061608048171,-4.20594884446491
"44","GB53525",30,51,26,42,35,31,43,145,38,82,93,62,-0.994711778822599,2.67025114463707,-3.7212766041501,0.0023221182232105,0.99061608048171,-4.16569706427912
"45","GB54343",582,486,734,899,518,875,355,692,239,631,793,601,0.386972089516866,6.2172005960345,2.79142041116218,0.0145531933428707,0.99061608048171,-4.10910117575413
"46","GB54467",30,30,24,50,25,29,49,56,47,76,34,68,-0.715686538861696,2.38005258879408,-2.72889605970787,0.0164464900083453,0.99061608048171,-4.34378018455219
"47","GB54802",45,27,42,67,28,62,53,72,31,89,69,85,-0.515989234407893,2.74009430412285,-2.94882179251539,0.0106817299386273,0.99061608048171,-4.27215466652407
"48","GB55248",18,7,10,18,16,19,4,9,5,17,5,11,0.852728413553834,0.452108575997846,2.71847698787325,0.0167845040889996,0.99061608048171,-4.46726269982258
"49","GB55614",42,15,40,55,48,45,54,89,27,92,51,75,-0.620002983044845,2.62358651997345,-2.60019769681871,0.0211274655243851,0.99061608048171,-4.34296812484048
"50","GB55841",16,8,20,12,8,17,21,15,17,37,24,35,-0.80611857795734,1.1867384873577,-2.55825174391852,0.0229145681398472,0.99061608048171,-4.4470094664566
