"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40109",493,406,740,752,1038,1094,907,965,422,1202,1364,1169,-0.515479678857491,6.70895351414383,-2.39815345034662,0.0311716219306589,0.99948449978914,-4.25547083042725
"2","GB40192",6,14,15,11,16,10,10,9,3,4,4,6,0.95834912245352,0.112384266675102,2.49104713057111,0.0260901079514982,0.99948449978914,-4.49631115381196
"3","GB41110",22,203,63,10,53,53,32,378,136,109,118,179,-1.63579807830141,3.27026250401262,-2.54346470333005,0.023583563277174,0.99948449978914,-4.30924804476559
"4","GB42046",6,2,4,9,9,2,9,17,26,24,16,11,-1.65690362526811,0.22380866163946,-3.37443079499811,0.0046071890387461,0.99948449978914,-4.436094141426
"5","GB42150",722,354,684,814,1161,1377,609,912,719,1389,2431,1499,-0.628686249705634,6.90557293282895,-2.31444960949624,0.0365458943662003,0.99948449978914,-4.28731081364433
"6","GB42514",28,9,18,9,27,7,18,137,9,172,116,24,-1.93034059999425,1.75702475355662,-2.9159802351891,0.0113987463345909,0.99948449978914,-4.38054623790873
"7","GB42934",38,48,49,63,47,48,32,53,17,27,53,39,0.402002045957501,2.39683879197293,2.29577204090171,0.0378594080545759,0.99948449978914,-4.41115734267043
"8","GB43684",36,26,28,43,20,29,10,22,22,14,34,9,0.779597075329205,1.53433843809749,2.3178278364945,0.0363129650171457,0.99948449978914,-4.45570571242167
"9","GB43772",24,34,9,33,39,57,8,11,9,2,29,12,1.4985160500391,1.10681104563641,3.0683850828381,0.00843996910680784,0.99948449978914,-4.40748345546693
"10","GB43779",19,8,13,23,9,18,7,27,22,32,128,102,-1.44320043189505,1.53459410493022,-2.71399053571135,0.0169363316822333,0.99948449978914,-4.41426743822835
"11","GB43784",141,54,79,154,64,75,33,135,225,220,725,721,-1.41717997124645,4.15684964447285,-2.36724600047418,0.0330622217087696,0.99948449978914,-4.27829467491904
"12","GB43960",13,15,38,24,39,43,11,24,6,9,31,18,0.737388051284608,1.33320898843482,2.4359120170411,0.0290014765307784,0.99948449978914,-4.45244780225984
"13","GB44001",8,6,6,14,9,17,4,11,2,5,4,6,0.8513214028224,-0.128618642283181,2.63645916978578,0.0196962398133808,0.99948449978914,-4.49311367058033
"14","GB44479",14,10,12,26,24,12,23,41,22,14,26,34,-0.722845670416073,1.36536495674193,-2.43052108468632,0.0293022481847919,0.99948449978914,-4.45165458917281
"15","GB44625",10,7,8,10,8,14,12,25,10,10,15,19,-0.649395846250341,0.621064843691079,-2.485428895591,0.0263734568824457,0.99948449978914,-4.47946556956408
"16","GB44903",320,396,272,478,302,381,145,457,161,175,438,247,0.463239519306137,5.2244121177421,2.44479054613521,0.0285125402219916,0.99948449978914,-4.19274072159929
"17","GB44976",134,44,152,150,320,294,175,228,247,311,697,383,-1.03641923035017,4.79187493247509,-2.87941534571568,0.0122486439691614,0.99948449978914,-4.08065615981341
"18","GB45663",66,61,71,94,98,150,34,94,28,37,92,98,0.511134882226778,3.15411018021953,2.5486057400573,0.0233505886767783,0.99948449978914,-4.30844595289479
"19","GB45985",34,40,31,35,40,41,37,34,11,20,24,23,0.606879443288807,1.92215648663223,2.31598660021093,0.0364397439812219,0.99948449978914,-4.4357175142231
"20","GB46150",3,5,9,4,18,5,14,10,34,15,19,15,-1.28368149825929,0.441164404426112,-2.46061961147768,0.0276603188440836,0.99948449978914,-4.49051129686797
