"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB46596",29,84,73,49,41,65,71,77,111,61,182,162,-1.22145596288977,3.24535864094879,-6.33837882702088,1.90625853400671e-05,0.189748974475028,-0.397205644120525
"2","GB50538",331,404,703,294,252,441,527,613,573,692,1122,1268,-1.303823841571,6.0993588318121,-5.82856210753041,4.52889084670782e-05,0.225402897440648,0.0856315742820088
"3","GB40286",14,127,13,8,26,116,1,0,0,0,28,1,4.12278298545205,-0.276880209235786,4.40364284795483,0.000612275964568158,0.740302587976461,-3.04650944903265
"4","GB41297",230,516,516,246,156,332,285,395,570,479,826,874,-1.11318306478844,5.68199273459673,-4.13314171049806,0.00103151268154386,0.740302587976461,-1.41918081397881
"5","GB41643",225,354,320,318,99,340,404,565,754,646,454,941,-1.58622896232002,5.64734489853638,-4.42812338926158,0.000584256634615172,0.740302587976461,-1.12453919633982
"6","GB42277",34,35,47,23,53,31,59,36,45,40,79,94,-0.901243698850143,2.52472553249292,-4.09281128310818,0.00111558557561251,0.740302587976461,-2.24902621066122
"7","GB43087",93,165,253,155,120,185,161,146,346,308,483,634,-1.25847048930588,4.79025202077884,-4.49047683750234,0.000518696318202247,0.740302587976461,-1.07681863351797
"8","GB44296",70,82,110,53,85,78,83,94,98,71,134,145,-0.64032127787535,3.50997958779628,-4.1432918683566,0.00101139368920446,0.740302587976461,-1.7794512455754
"9","GB45265",1383,2378,2528,1255,1731,1440,2306,1914,2024,1502,3198,3917,-0.761650682760584,8.00630711531253,-4.4770582417265,0.000532134765740932,0.740302587976461,-1.48506682027971
"10","GB46302",165,522,552,282,195,450,400,470,636,477,695,1019,-1.16958928857677,5.80323227282867,-4.43954728080058,0.000571636228427527,0.740302587976461,-1.10774096332738
"11","GB47942",511,1144,1387,708,300,867,1107,1194,1182,1378,1655,2244,-1.29222051145009,7.02023169349289,-4.09882893789557,0.00110260939151635,0.740302587976461,-1.65683238087577
"12","GB50479",14,112,136,36,40,69,72,114,134,88,187,285,-1.5488390582924,3.422270047683,-4.14286417512025,0.00101223327532622,0.740302587976461,-1.86046829133253
"13","GB51068",1655,4328,4433,2275,1057,2839,4995,5288,5309,4567,3970,7262,-1.41668185711353,8.82604635665725,-4.17420376030748,0.000952561521184592,0.740302587976461,-1.89857253437223
"14","GB53013",1430,4049,4090,2315,1679,2436,3779,3142,3191,3016,6021,7342,-1.06635511142307,8.6742967847825,-4.46024840713899,0.000549476993433587,0.740302587976461,-1.62940904835809
"15","GB55146",66,96,127,67,118,102,112,89,126,62,166,202,-0.632058176610924,3.74687452055912,-4.11868201666934,0.00106088351531269,0.740302587976461,-1.70829661195192
"16","GB41182",153,508,680,237,231,271,539,446,446,333,580,705,-1.02442840804266,5.63230425786152,-4.00351948315732,0.00132755714184383,0.748499652442125,-1.5547324264159
"17","GB44648",127,194,242,137,247,147,221,174,210,163,315,318,-0.648915855165613,4.67437588383846,-3.98022493216627,0.00138934008727715,0.748499652442125,-1.60306063550215
"18","GB47379",245,680,602,210,185,280,416,522,508,388,729,652,-1.02390118710495,5.71178506501266,-3.9211713290621,0.00155944411633766,0.748499652442125,-1.65229550764343
"19","GB47675",36,45,63,49,52,58,56,63,92,55,79,103,-0.800803699847703,2.95242772758027,-3.91477072505695,0.00157911319080617,0.748499652442125,-2.20929019110041
"20","GB48151",315,272,311,337,415,259,388,419,429,464,528,709,-0.929950150088226,5.63469438212458,-3.91812015010253,0.00156878907970825,0.748499652442125,-1.64799167501669
"21","GB54076",80,95,145,165,95,157,15,11,72,5,129,31,1.70473780188299,2.81996363229311,3.91956769317765,0.0015643485428335,0.748499652442125,-2.34303054671489
"22","GB40139",199,489,418,230,181,202,480,377,349,264,433,498,-0.883626645269159,5.36440729696791,-3.63448241478179,0.00274080524940274,0.77683306499741,-1.96197374077125
"23","GB40794",297,333,404,284,428,278,333,355,350,306,548,604,-0.580050038513958,5.54752454105604,-3.49798764315991,0.00358994584989761,0.77683306499741,-2.12389849472768
"24","GB41168",37,54,48,20,47,45,59,43,49,34,78,75,-0.697360100523063,2.58571808614872,-3.64970310833389,0.00265966756941143,0.77683306499741,-2.5657983209615
"25","GB41610",67,87,85,54,80,45,89,72,88,76,122,145,-0.767516060015918,3.37090314231423,-3.74073965153541,0.00222264053276514,0.77683306499741,-2.20897983685356
"26","GB41758",47,112,120,54,19,70,133,113,116,109,121,163,-1.27199903137153,3.47347267359162,-3.58180537804121,0.0030414315861487,0.77683306499741,-2.34820381213614
"27","GB42202",55,169,155,61,35,58,137,163,123,102,144,216,-1.1655543662928,3.73735136710148,-3.51581145833391,0.00346550895502792,0.77683306499741,-2.33536325109098
"28","GB42262",21,34,45,52,27,47,6,5,16,3,32,22,1.32960916197915,1.33514308980826,3.78787916802463,0.00202570824215056,0.77683306499741,-2.9900472007104
"29","GB42475",418,1055,755,603,857,1009,352,403,430,130,632,374,0.775602132421797,6.03433042081049,3.55852140583327,0.00318472372664188,0.77683306499741,-2.10817609144889
"30","GB43239",123,142,186,138,218,115,164,232,205,144,235,278,-0.74442484631924,4.48775805413912,-3.60618556782866,0.00289836078340725,0.77683306499741,-2.052516036554
"31","GB44123",355,466,570,296,452,359,757,591,488,471,498,641,-0.820925546556955,5.94002364429108,-3.4988019219763,0.00358416406753402,0.77683306499741,-2.15083401551778
"32","GB44163",258,336,330,319,277,260,249,384,358,398,517,650,-0.777829100104138,5.47173314041147,-3.54033146277653,0.00330139108332014,0.77683306499741,-2.07312113713381
"33","GB45512",70,267,322,127,104,161,129,256,279,174,473,470,-1.07249716567505,4.69330986142673,-3.75488197366426,0.00216160028041358,0.77683306499741,-1.86804546945805
"34","GB46301",5,22,35,9,6,12,14,15,35,22,46,56,-1.45563151144451,1.24118347080407,-3.77729766959496,0.00206831447245504,0.77683306499741,-3.0078130807859
"35","GB46427",224,655,791,321,201,635,502,624,1035,549,690,1366,-1.18701320245523,6.141979326711,-3.78788613225927,0.00202568049619093,0.77683306499741,-1.84767561795284
"36","GB47518",20,21,29,17,7,19,32,25,37,15,36,52,-1.09346811789696,1.5964787476227,-3.69032731393321,0.00245480599402983,0.77683306499741,-2.91202740887026
"37","GB48472",358,486,411,451,309,427,399,796,564,547,625,769,-0.910127429120411,5.97588618079397,-3.62877540945855,0.00277186911298026,0.77683306499741,-2.00512871271034
"38","GB49146",612,716,821,503,684,635,973,643,668,541,1069,1033,-0.596448771792746,6.52652650262923,-3.77902203777552,0.00206130978341025,0.77683306499741,-1.90677902477103
"39","GB49269",14,10,12,5,5,11,11,22,12,9,31,34,-1.25885249904403,0.726451169653462,-3.82634366428154,0.00187819941478658,0.77683306499741,-3.16111034161608
"40","GB49478",159,529,533,273,172,267,327,388,321,443,877,671,-1.0133032401658,5.55411714286291,-3.536765932222,0.00332476021782369,0.77683306499741,-2.08466536754059
"41","GB50196",1179,4562,4960,3108,1036,3177,4617,3667,4820,3649,5530,9399,-1.29577654327308,8.83252861132624,-3.60707463572065,0.00289327387594798,0.77683306499741,-2.40182840267464
"42","GB50438",654,1607,1782,965,1389,1628,1317,1540,1233,1097,3106,2741,-0.730380515451404,7.54669349770916,-3.65959528489073,0.00260824169037835,0.77683306499741,-2.18139454649955
"43","GB51369",512,1109,1401,708,499,727,1009,1038,1057,790,1255,1372,-0.812128065861788,6.857239055565,-3.70889794857893,0.00236655123515367,0.77683306499741,-2.03259326780457
"44","GB53310",218,302,492,224,515,377,410,344,385,304,585,594,-0.649007303732859,5.59036394281868,-3.57803419526008,0.00306419041460623,0.77683306499741,-2.03222644442179
"45","GB53986",221,738,467,209,145,135,722,461,370,238,814,982,-1.33872471006109,5.57853348000156,-3.61825731073499,0.002830055863835,0.77683306499741,-2.00005285078113
"46","GB55995",61,222,180,86,77,68,208,96,128,112,285,273,-0.999174530438903,4.06676309851471,-3.51357992921211,0.00348084730238862,0.77683306499741,-2.24736148785078
"47","GB43360",290,531,551,396,679,677,74,165,126,10,544,249,1.64168022043089,4.93265029258184,3.45142537589038,0.00393666516955419,0.821405533413691,-2.27713375596383
"48","GB46612",95,329,287,152,115,206,197,159,312,231,366,609,-0.944796172142587,4.84550659929168,-3.44831820073992,0.00396096700862539,0.821405533413691,-2.20020493529263
"49","GB53682",31,14,30,26,33,28,22,45,39,53,66,77,-1.11766093113882,2.17975261051699,-3.41463989764376,0.00423424588047659,0.860156806005388,-2.89871052824396
"50","GB46448",402,516,611,586,334,558,265,168,217,86,534,387,0.739568495164573,5.4437953130612,3.39297156981195,0.00442000397347686,0.879934391039774,-2.26606376542071
