"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40148",2457,395,2838,1706,1370,3674,512,2175,380,464,516,1502,1.37807746936424,7.15295816661223,2.95547167734309,0.0105158135059278,0.999812661960856,-4.13110978091209
"2","GB40684",518,152,832,555,316,687,202,202,321,101,294,324,1.15323427270201,5.33922411651428,3.21461263779721,0.00629854351131146,0.999812661960856,-3.97050149742805
"3","GB40771",27,30,44,63,21,64,41,89,57,98,88,57,-0.687869455424069,2.72011091316138,-3.46987766736116,0.00379839308102122,0.999812661960856,-4.20020028083635
"4","GB41616",50,55,78,107,16,156,67,161,133,124,167,97,-0.702042677757667,3.47049470228458,-2.75700760707543,0.0155341306521511,0.999812661960856,-4.23630970436689
"5","GB41618",10,8,12,7,1,16,12,22,20,16,23,26,-1.17731933835606,0.65565662372996,-3.47756111997583,0.00374105722681101,0.999812661960856,-4.40278947879913
"6","GB41772",1784,2391,1531,2971,1050,2898,2659,2441,3668,4117,4204,3854,-0.640010076764389,8.374796443856,-2.94633618748229,0.0107070149970962,0.999812661960856,-4.19557982818243
"7","GB41776",220,220,475,143,111,1135,524,1333,1330,1304,916,406,-1.52918791734319,5.96793823723392,-3.36401790630312,0.00468446278114919,0.999812661960856,-3.9711503640996
"8","GB42146",558,973,1104,2326,281,754,1290,2001,1799,1649,1414,1792,-0.870294705666767,7.20878172973546,-2.88417117215479,0.0121021075908536,0.999812661960856,-4.15206952373343
"9","GB42244",467,118,208,422,197,1034,85,243,199,224,178,141,1.03668175277772,4.88611836124587,3.18879500596291,0.00662908178215989,0.999812661960856,-3.98846998944868
"10","GB42653",224,280,362,506,180,610,450,454,294,739,670,810,-0.557713951708648,5.74950247401941,-2.80284801310148,0.0141993406079825,0.999812661960856,-4.09634743078559
"11","GB42787",341,402,384,729,189,461,333,612,551,773,867,880,-0.554626111322776,5.98797877961218,-2.90961058125522,0.0115108191650845,0.999812661960856,-4.07565080690873
"12","GB43005",2427,2457,1113,2604,957,5731,2725,3793,3158,5110,6687,7728,-0.933064455403727,8.63505668924144,-3.15990592607954,0.007019459757373,0.999812661960856,-4.16579066530005
"13","GB43518",13,9,5,17,22,10,24,43,22,25,55,55,-1.55030184244226,1.38952456501741,-4.039752293416,0.00123837090939033,0.999812661960856,-4.30331660909436
"14","GB44095",19,18,31,32,7,14,43,32,28,29,43,51,-0.869469685373138,1.7464578671781,-2.80198984562401,0.0142232675112178,0.999812661960856,-4.38767186084732
"15","GB44116",341,194,423,435,112,350,770,372,762,347,604,1629,-1.06647706004929,5.76858506068177,-3.05065400310996,0.00871364472701298,0.999812661960856,-4.03498532128436
"16","GB44120",385,466,286,530,125,953,365,629,550,1171,2068,2270,-1.1186621760276,6.26667317428385,-3.00034544451017,0.00962443915333593,0.999812661960856,-4.07288619741357
"17","GB44723",143,264,175,341,67,332,358,378,359,318,316,299,-0.643722091585317,5.02603393811416,-2.73937167531419,0.0160796258705801,0.999812661960856,-4.11149469181715
"18","GB45278",398,347,734,1207,237,746,608,786,696,822,1239,1972,-0.680193314127996,6.48991370404335,-2.82142461022112,0.0136909445835352,0.999812661960856,-4.12938378749543
"19","GB45401",13,9,19,16,4,31,4,14,11,4,11,4,1.05155734375804,0.356877274107026,2.80272239917715,0.0142028404383648,0.999812661960856,-4.46679321828869
"20","GB45913",2062,2109,3062,4519,1414,3717,4352,3710,3057,4338,5560,4554,-0.537454495625331,8.72412914072846,-3.07038519580789,0.00838019355254501,0.999812661960856,-4.18696685868531
"21","GB46668",16,7,8,5,7,7,40,43,32,10,29,27,-1.68614424655969,0.963439413537042,-3.50640058784401,0.0035335121601686,0.999812661960856,-4.38300552576783
"22","GB47042",494,123,528,349,94,711,164,204,107,157,197,219,0.989315588347773,4.85891528050407,3.25976679182263,0.005759465995275,0.999812661960856,-3.9681146482574
"23","GB47318",62480,17311,85498,10246,15044,32088,5178,39628,4209,5659,3519,6629,2.1810530182258,10.7954887829627,3.55205746788643,0.00322838696156505,0.999812661960856,-4.21025729450761
"24","GB47506",102,65,115,165,54,157,109,197,181,177,170,138,-0.482944018009611,4.02449416179191,-3.08728172889432,0.00810471902767377,0.999812661960856,-4.0878668212501
"25","GB47527",12,2,11,5,2,20,12,13,88,18,21,51,-1.69524118696253,0.767054745611925,-2.8080494786652,0.0140551566142056,0.999812661960856,-4.45062640192369
"26","GB47546",16049,1655,57295,1426,2309,18401,700,3003,1902,1093,377,1142,2.73008999606089,8.44898513926879,3.44649877828353,0.00397834698342131,0.999812661960856,-4.10695422037873
"27","GB47579",54,116,164,60,46,101,185,283,234,239,100,157,-1.1246486252774,3.99296410642174,-2.97701707482814,0.0100781081576165,0.999812661960856,-4.13122137486194
"28","GB48105",313,210,344,357,147,457,444,688,400,344,368,505,-0.490399770376511,5.51288724880673,-2.75426594628379,0.0156177322680905,0.999812661960856,-4.10356473810481
"29","GB48794",709,1121,734,1999,579,1318,1666,2004,1333,2198,1954,1630,-0.697940901704594,7.3981428047827,-3.29230846076801,0.00539976552941259,0.999812661960856,-4.06673098618586
"30","GB48832",50,139,14,214,147,105,158,1200,399,359,249,151,-1.87179371554972,4.3811981183048,-2.97130450234846,0.0101923797313424,0.999812661960856,-4.12094781814376
"31","GB48850",42,17,46,69,17,104,69,129,94,65,80,69,-0.78330701423634,2.88354331849105,-2.98487203268134,0.00992304300216375,0.999812661960856,-4.25945905884919
"32","GB48980",996,1559,919,2244,442,1139,2092,1960,2197,2575,2099,1720,-0.806067247796524,7.58839769075021,-2.97413081378594,0.0101356846771761,0.999812661960856,-4.15023186572401
"33","GB49021",430,853,814,1671,472,973,1044,1362,1265,1557,1635,1620,-0.678509133016038,7.06264491386529,-3.06636110958987,0.00844715712483093,0.999812661960856,-4.09956021108678
"34","GB49134",9,2,11,11,5,11,8,20,16,30,22,30,-1.2379655229927,0.65254507756395,-3.73526938576812,0.00224882779095073,0.999812661960856,-4.38549633750674
"35","GB49441",1175,310,1642,795,556,1755,299,1808,139,259,211,438,1.48659627747274,6.14769069298159,2.95921255779306,0.0104384933724974,0.999812661960856,-4.07244815899843
"36","GB49442",165,52,163,100,53,167,48,136,20,30,30,45,1.43862700241815,3.08549484290766,3.78141019089037,0.00205363196939209,0.999812661960856,-4.10814556494502
"37","GB49750",54,56,29,75,29,51,47,90,164,202,116,181,-1.26819524465297,3.26065175007844,-3.70436827048172,0.00238997673264493,0.999812661960856,-4.09046573601794
"38","GB50636",360,464,434,746,225,544,478,687,795,673,697,764,-0.485417158443703,6.11145578209555,-2.77526406095875,0.0149884644229335,0.999812661960856,-4.11981627800816
"39","GB50883",141759,35974,75560,44664,89545,155616,18929,92397,34817,34430,33488,56938,1.17199746558325,12.8064244036742,2.81525350408977,0.0138578248630388,0.999812661960856,-4.3763754953578
"40","GB51306",19848,1565,37674,1206,2148,8134,867,289,2609,1119,412,808,2.88771558201102,8.04479470625247,3.49494446215006,0.00361453196907992,0.999812661960856,-4.07141403955531
"41","GB51441",278,289,352,991,200,1350,393,932,914,953,938,953,-0.744677905708595,6.26157326721743,-2.79672850188179,0.014370825178839,0.999812661960856,-4.12403684029357
"42","GB51442",99,152,105,239,64,190,202,304,170,176,242,198,-0.555821728481266,4.40258679845756,-2.8748420569978,0.0123263388639559,0.999812661960856,-4.10434573777825
"43","GB51729",503,362,982,602,193,715,611,676,1589,1276,1372,1588,-1.00770195981097,6.56551456147036,-3.45211083774224,0.00393438225538856,0.999812661960856,-3.97414464298873
"44","GB51783",911,1316,1091,776,710,1391,1264,1585,1545,2604,3462,1847,-0.759171086638132,7.47292962185141,-2.75667595343699,0.0155442205321497,0.999812661960856,-4.19619100325113
"45","GB51979",516,856,572,1350,274,1520,1205,1069,1556,1508,1655,1881,-0.880256931824397,7.03383431135604,-3.57603521168661,0.00307892966167806,0.999812661960856,-3.97866741179947
"46","GB52446",202,224,225,520,104,576,294,501,515,506,502,532,-0.6782402741401,5.48129575246148,-3.61742167296645,0.00283719951161908,0.999812661960856,-3.86231017390901
"47","GB54316",106,75,87,50,38,180,140,224,224,490,210,116,-1.27609006773949,4.04237925869217,-3.38669765660517,0.00447862239983392,0.999812661960856,-4.03576725049288
"48","GB54791",7,17,2,10,0,8,8,15,21,24,14,16,-1.51377442072418,0.184226827946357,-2.72465147492778,0.0165491877267954,0.999812661960856,-4.47802962154825
"49","GB55393",572,586,892,1835,381,1292,791,1820,1262,1615,1453,1326,-0.593721322410482,7.04976878664583,-3.23163565492794,0.00608964127563798,0.999812661960856,-4.05907108238129
"50","GB55452",3799,6280,6240,14479,1941,4653,6976,12892,11337,11011,9464,11381,-0.84939210371013,9.86942494615369,-2.87402348774129,0.0123462072484439,0.999812661960856,-4.27510683324249
