"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40433",9,10,16,12,14,23,5,3,5,6,16,12,0.925080389234056,0.353650364809416,2.80717627264375,0.0140801475953155,0.999969725434563,-4.46700018000255
"2","GB40996",36,122,63,37,113,130,23,21,26,45,74,71,0.966695569093925,2.76515500136162,2.70835387944249,0.0170856197671065,0.999969725434563,-4.31631565053614
"3","GB41540",63,188,216,4,33,41,32,20,11,11,5,5,2.48288486143539,1.63751002533296,3.03414363787576,0.00900342829875674,0.999969725434563,-4.38115588643556
"4","GB41624",71,48,69,25,91,58,93,83,166,44,117,105,-0.675044396324015,3.22569774467877,-2.66244037195651,0.0186862824187301,0.999969725434563,-4.27908029809271
"5","GB42311",140,71,56,76,124,292,347,84,287,349,436,270,-1.29230093478328,4.43496902751236,-3.09506002374181,0.00798158786977117,0.999969725434563,-4.05687876647612
"6","GB42761",135,317,263,125,297,351,87,68,160,125,356,195,0.709026497859246,4.53366013870268,2.94850517951496,0.010662073803887,0.999969725434563,-4.07214774049362
"7","GB42794",9948,6786,15865,2653,13277,9725,13034,16145,17634,13329,12958,14008,-0.754654351645952,10.4634209514569,-2.75904812093373,0.0154731232840499,0.999969725434563,-4.31583906795921
"8","GB42802",610,1505,1662,499,1451,1876,400,810,676,726,812,1104,0.673737390284495,6.85240301057783,2.6025402565818,0.0209944136641768,0.999969725434563,-4.2058786729665
"9","GB43246",188,180,500,190,436,388,457,328,511,470,647,399,-0.641670815354528,5.53411631907813,-2.95910402379819,0.0104414825092716,0.999969725434563,-4.04027930621543
"10","GB43728",3695,3292,7566,2708,6544,4973,5303,4449,10040,6873,7405,8265,-0.548544721693926,9.46407929490596,-2.87035444139244,0.012436479224224,0.999969725434563,-4.25843010206479
"11","GB43823",3321,3316,3374,1318,5053,3494,3426,5511,6593,6296,4003,7804,-0.76714341249374,9.02625188064591,-2.95485738491919,0.0105293214411351,0.999969725434563,-4.22331441710935
"12","GB44328",39,67,49,55,58,49,13,11,25,24,85,30,0.975533953142558,2.21717464725187,2.87551397228707,0.0123108786525643,0.999969725434563,-4.34074943348844
