"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40022",370,461,213,434,192,214,147,107,52,80,227,256,0.977312945341855,4.61972207572722,3.12228927921134,0.00755228067872914,0.999538953405334,-4.02390393207011
"2","GB40218",551,1567,802,1637,1032,996,436,324,114,453,646,942,1.10613202337104,6.36670976207622,3.64462642218368,0.0026836648794754,0.999538953405334,-3.89935911223153
"3","GB40227",47,22,16,157,41,56,4,6,1,12,47,10,2.0420645524718,1.25414306469194,3.25334574259826,0.00582470902293546,0.999538953405334,-4.38986454901302
"4","GB41033",252,277,152,645,188,164,61,18,22,22,350,169,1.71534366050027,3.91547533361319,3.15605363799364,0.00706365199597773,0.999538953405334,-4.12437771674455
"5","GB41842",610,599,619,793,663,690,259,236,158,337,790,751,0.676866698758791,5.94786770350009,3.40442958699699,0.00431697081966193,0.999538953405334,-3.92374029151185
"6","GB41889",1957,2561,2529,4800,2388,2545,1785,901,416,1215,2963,2080,0.81916055019163,7.90318606209574,3.2254356499344,0.0061561105301034,0.999538953405334,-4.1026854224586
"7","GB42931",2656,4602,3635,7418,3711,4658,1410,1361,279,1229,2997,3650,1.4065049617393,8.2755487932755,3.84630509548186,0.00180386937448076,0.999538953405334,-4.00812269578758
"8","GB43737",267,504,467,793,407,403,187,215,106,356,324,390,0.648733273478727,5.39366157138585,3.38781288221751,0.00446153111398353,0.999538953405334,-3.9083992988216
"9","GB44070",1011,3012,1209,2216,1502,2377,545,385,151,502,1169,1472,1.47069366657645,6.97195025857071,4.27954991645494,0.000775945517411557,0.999538953405334,-3.81325687485436
"10","GB44132",709,790,590,961,858,764,272,410,187,406,594,827,0.7136285048228,6.15178771648378,3.32194629699279,0.00508392007601828,0.999538953405334,-3.9596030658536
"11","GB44225",1019,1273,745,1202,550,543,434,209,116,159,974,606,1.17886948763805,6.04076507267337,3.15174081195924,0.00712427123894011,0.999538953405334,-4.00908571075109
