"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40019",171,269,443,326,251,277,202,239,216,96,110,161,0.571384186797538,4.96334591806582,4.80150936941213,0.000294734333037799,0.999822174229504,-3.46857529234203
"2","GB40253",2963,1650,6894,4164,3366,2102,2542,2450,2370,656,1128,1058,0.915044776027994,8.32251622235292,3.22977977948261,0.00616242626642979,0.999822174229504,-4.12379588550654
"3","GB40684",316,321,687,294,267,263,101,324,272,98,68,174,0.950439380433312,5.03513703013939,3.06785479174975,0.00848314602806071,0.999822174229504,-3.95211459716631
"4","GB41110",136,109,118,179,38,150,53,53,36,28,24,14,1.49818671200421,3.12605806143104,3.2377011040199,0.00606676090376986,0.999822174229504,-4.18461976535132
"5","GB41389",225,218,371,401,303,474,240,317,205,89,128,130,0.699540409876802,5.09345292313447,3.73236419977447,0.0022882340305655,0.999822174229504,-3.73189442802603
"6","GB41390",2305,1441,2022,4038,1405,4706,1588,1585,1063,682,1234,493,1.05324839378102,7.83524630323725,2.82390190741006,0.0137040081292803,0.999822174229504,-4.17513488384822
"7","GB41798",749,1131,3189,2032,1573,1939,1536,1724,1394,509,769,873,0.426263823236331,7.56561002850542,2.68843104391833,0.0178531512503333,0.999822174229504,-4.18739128960375
"8","GB41901",325,396,656,705,449,688,406,485,440,245,281,255,0.412048960474049,5.93961209226184,2.75460175920142,0.0156927774673834,0.999822174229504,-4.04025852577241
"9","GB42170",78,75,128,247,101,100,218,157,217,117,114,145,-0.693918909522321,4.27769259736013,-3.11043930266112,0.00779968922900007,0.999822174229504,-4.00048410650658
"10","GB42685",522,869,1337,857,692,887,786,1024,722,309,318,436,0.455458842278626,6.61811555916896,2.74926771399532,0.0158570381520416,0.999822174229504,-4.09178942306388
"11","GB42943",6,21,29,26,31,19,21,10,17,8,6,4,0.838040602355024,1.05795554381464,2.65653929750748,0.0189950942126991,0.999822174229504,-4.44732834995059
"12","GB43248",6804,12307,26673,19967,14522,6737,8074,14735,15461,877,1404,2782,1.48532658988932,10.0883044298121,2.76122378677228,0.0154911625355561,0.999822174229504,-4.32880977943407
"13","GB43509",24,15,107,158,839,4,643,1347,782,1574,905,99,-3.81972203370382,4.80968829444215,-3.70353437462847,0.0024214507875721,0.999822174229504,-3.99169770878142
"14","GB43772",9,2,29,12,21,12,39,57,36,12,27,8,-1.31753929870619,1.31733946215677,-2.76100444661905,0.0154977999217286,0.999822174229504,-4.42226981129308
"15","GB44086",32,74,102,105,91,76,105,124,145,69,83,98,-0.598206195757712,3.68297505020026,-4.03261488641313,0.00127331842252663,0.999822174229504,-3.90093409731769
"16","GB44513",103,144,397,290,368,222,229,198,227,55,70,71,0.683504066617933,4.59979423842341,2.95751702580041,0.0105424015692864,0.999822174229504,-4.01600003067505
"17","GB44552",9477,1635,1103,1302,1960,11272,313,325,228,1265,478,174,2.85142605113064,7.22149423107046,3.44864412901403,0.00399987184358251,0.999822174229504,-3.98987094204329
"18","GB44983",484,774,1443,1287,828,870,823,998,657,309,331,521,0.507182793748388,6.68969525523779,3.54805701117696,0.00328781407646284,0.999822174229504,-3.86711570226182
"19","GB45822",49,60,139,127,102,81,136,105,156,68,85,103,-0.442739367927943,3.81649777025582,-2.81178897593393,0.0140328847041463,0.999822174229504,-4.15101792957093
"20","GB45969",12,166,122,99,106,93,87,39,17,10,31,16,1.45767154586588,2.74718259920691,3.06374094027725,0.00855223701415719,0.999822174229504,-4.25964264586005
"21","GB46245",57,128,215,202,162,160,207,235,214,102,110,124,-0.31508278392258,4.45614625064456,-2.65568399371119,0.0190266758802015,0.999822174229504,-4.11179336227815
"22","GB46422",287,622,1335,875,854,561,543,534,403,256,259,492,0.565193533317383,6.25328093597104,3.43860156210922,0.0040799335781204,0.999822174229504,-3.84787398282069
"23","GB46516",117,302,562,351,232,254,142,160,181,100,105,119,0.882484801434066,4.80091015578314,5.21620707277926,0.000137779828334016,0.999822174229504,-3.43043118536174
"24","GB47244",31,23,42,17,31,31,47,54,46,30,36,29,-0.724512509540048,2.3079441597222,-2.74355198371377,0.0160349141720344,0.999822174229504,-4.34427493045575
"25","GB47278",25,86,64,41,34,48,26,22,57,7,15,11,0.996053801070429,2.12012447255159,2.7871071003546,0.0147271020191832,0.999822174229504,-4.36117626073503
"26","GB47690",30,79,123,163,136,123,55,90,123,17,19,35,0.877952273607905,3.26526197617918,2.9493716816192,0.0107126579729827,0.999822174229504,-4.20702405370847
"27","GB48521",66,103,203,189,133,110,214,172,179,110,94,123,-0.372034667380222,4.29864743300732,-2.71120300538363,0.0170788783749595,0.999822174229504,-4.11292036429197
"28","GB48894",92,103,199,97,211,132,205,269,168,117,135,136,-0.541629867726264,4.43681613986655,-2.69172798378957,0.0177389745520014,0.999822174229504,-4.10386091513596
"29","GB48943",1607,1768,3051,3815,2263,3784,2081,2504,1917,1065,1234,1204,0.507444446457447,8.20932444379368,2.82285931536898,0.0137320159263114,0.999822174229504,-4.20193758499637
"30","GB49327",30,144,123,106,99,108,72,72,75,18,33,36,0.785325037509211,3.25336078421413,3.2135945305049,0.00636260047871325,0.999822174229504,-4.15421661861226
"31","GB49328",84,154,322,298,180,190,176,108,152,55,68,107,0.668006865945793,4.35039938654951,4.00942288673461,0.00133197991295055,0.999822174229504,-3.76444116635785
"32","GB49626",321,329,1384,801,940,954,408,328,630,110,108,169,1.2941854460524,5.88575970391157,4.50405940348099,0.000515228188280071,0.999822174229504,-3.56771076970877
"33","GB50732",23,48,85,55,85,52,81,86,79,44,47,65,-0.450827919889493,3.12199526141879,-2.81667163940229,0.013899396701878,0.999822174229504,-4.24504128600985
"34","GB51379",10,10,27,18,10,7,11,7,4,2,7,2,1.11471402914269,0.251300327747932,2.78826484677116,0.0146938005951733,0.999822174229504,-4.47701102765576
"35","GB51411",28,65,90,71,75,93,102,110,118,52,49,62,-0.433663877358266,3.39722211836376,-2.86025053829876,0.0127617967247262,0.999822174229504,-4.19930867205197
"36","GB51758",13,21,44,31,49,23,52,42,43,27,28,46,-0.642557616973632,2.27732693524373,-3.01627332099889,0.00939091298313042,0.999822174229504,-4.30714682575674
"37","GB51973",352,732,1148,872,806,713,690,803,811,239,313,414,0.390868628444669,6.45619714380024,2.7154528792098,0.0169380406395927,0.999822174229504,-4.08866166825468
"38","GB52316",558,987,1794,1340,1282,1072,1530,1352,2409,959,995,1228,-0.4874708956384,7.48300981273,-3.29463352866649,0.00542147554988688,0.999822174229504,-4.02702007998538
"39","GB52610",11,8,15,28,14,19,37,20,44,14,18,22,-0.908089363361182,1.49605913086675,-3.06245742968885,0.00857390715947067,0.999822174229504,-4.37526332345545
"40","GB53212",27,36,35,23,34,40,34,11,17,6,10,10,1.02283028679073,1.59668019567619,3.04981889030487,0.0087902171008859,0.999822174229504,-4.37369585245533
"41","GB53268",47,66,111,68,96,77,52,50,68,25,30,20,0.759665002957388,2.96780657401432,3.7010819431515,0.00243313971696609,0.999822174229504,-4.11466841156986
"42","GB54217",138,310,525,340,353,344,226,315,308,136,134,233,0.356241789622447,5.24587401270897,2.84346988752433,0.0131886066270966,0.999822174229504,-3.99758584284405
"43","GB54255",176,405,530,468,383,519,377,386,401,168,171,175,0.404364131361233,5.54349944976409,2.7255110565669,0.016609209846389,0.999822174229504,-4.03791817495651
"44","GB54353",26,22,74,71,69,57,79,80,116,38,37,61,-0.594239347616062,3.02493115814752,-2.82770483712788,0.0136023211957716,0.999822174229504,-4.25511412638424
"45","GB54423",725,646,1927,1485,1239,1653,1015,1295,816,431,542,613,0.504492626390083,7.09528770386583,2.9199245726036,0.0113510832302914,0.999822174229504,-4.08498551750622
"46","GB54578",201,219,413,261,300,421,265,229,229,121,108,212,0.450817464388411,5.08754241426897,2.7094679564769,0.0171367037136995,0.999822174229504,-4.05217864770963
"47","GB54686",9,10,14,29,21,19,32,32,38,11,15,21,-0.773280995098986,1.50815873279663,-3.01161620855075,0.00947745621682774,0.999822174229504,-4.3788589731601
"48","GB54753",1645,2356,4660,4360,3449,4527,2807,3643,2928,1111,1445,1847,0.445544212327675,8.59324256837648,2.88369618240193,0.0121880893881392,0.999822174229504,-4.21532233576355
"49","GB54794",4,15,20,13,9,11,3,4,11,2,3,0,1.69445137702152,-0.214333430333423,3.398049902101,0.00441994770365635,0.999822174229504,-4.45744002886685
"50","GB55423",65,154,353,170,172,144,150,135,170,28,41,49,0.764622266619695,4.01216374679636,2.95011174539445,0.0106970776206189,0.999822174229504,-4.0988599874892
