"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB48842",402,640,360,1295,1085,683,286,143,84,143,244,73,2.29237990822884,5.51052177421254,7.74299273030044,2.26920941991757e-06,0.0229235535600073,3.4432767099322
"2","GB40095",127,177,452,430,326,144,314,153,105,145,118,96,0.862853615490182,4.7749622038402,3.92331193591582,0.00158539144235011,0.443194674624267,-1.0585446698691
"3","GB40648",1784,1895,2605,3581,3201,1317,2092,1737,1162,1674,1941,1037,0.620708194441941,8.10579111087123,3.77359676738942,0.00212321077258101,0.443194674624267,-1.44805003402296
"4","GB40694",80,110,202,218,196,53,121,80,69,80,57,38,0.979016459135432,3.79330225575182,4.2730240012638,0.000806909036306338,0.443194674624267,-0.716750891556273
"5","GB40828",6,12,22,20,23,10,30,24,18,35,31,31,-0.834090049173487,1.5658032040431,-3.725635059473,0.00233218585234443,0.443194674624267,-2.12332542309122
"6","GB42111",71,116,146,182,159,132,202,279,131,233,248,197,-0.647472768714787,4.59709524903894,-4.2567447793826,0.000832473982234436,0.443194674624267,-0.570173196840059
"7","GB42196",358,342,504,626,452,327,462,281,153,323,373,265,0.620277523812094,5.69418077276659,3.72360254610405,0.00234148924292143,0.443194674624267,-1.34497835640607
"8","GB42310",19,145,738,546,757,194,3778,1727,739,414,2885,2439,-2.54906200321464,6.47183661232188,-3.7134523581128,0.00238851609832391,0.443194674624267,-1.43118675499546
"9","GB42377",127,195,272,439,316,117,212,173,111,152,212,150,0.513403916339147,4.8030189350093,3.91861911464041,0.00159993573155019,0.443194674624267,-1.05726473084637
"10","GB42550",158,190,249,262,262,179,207,133,126,150,137,77,0.75258922449694,4.62904850469565,3.84405123615994,0.00185017972181853,0.443194674624267,-1.18924625128808
"11","GB42564",111,221,322,391,316,148,241,256,118,180,153,118,0.52819565931873,4.85853515518237,3.87075395734237,0.00175628210474262,0.443194674624267,-1.12783166675938
"12","GB42576",40,53,57,82,79,32,39,31,31,33,47,17,0.850410726494237,2.62014767375709,4.00312040308849,0.00135768786309465,0.443194674624267,-1.42780176907321
"13","GB42865",301,487,800,888,708,257,471,402,274,401,370,288,0.583785821533177,5.98848076388393,4.22391210325566,0.000886595217333633,0.443194674624267,-0.581977912799385
"14","GB42900",520,1158,1570,2478,1841,651,1396,990,432,743,514,297,0.958409739690998,6.99969154649794,3.77874029447368,0.00210195947642523,0.443194674624267,-1.33194701954306
"15","GB42904",12,60,42,38,24,13,18,5,10,16,4,6,1.72441438144153,1.19785659562776,3.9062768534922,0.00163884042813774,0.443194674624267,-2.13870420138021
"16","GB43497",24,20,55,74,59,21,28,19,9,25,21,17,1.04972082555405,1.97424543875254,4.59265199840588,0.00043985280996288,0.443194674624267,-1.09704859875154
"17","GB44102",42,78,142,137,136,61,166,185,69,140,207,133,-0.568699928845489,4.05940812455805,-3.71134781321512,0.00239838595973782,0.443194674624267,-1.44882823312468
"18","GB44229",8,18,30,39,29,13,17,17,8,13,14,8,0.807268748792454,1.25042905910099,3.93861049250884,0.00153890651624195,0.443194674624267,-2.04357034570152
"19","GB44567",58,72,103,134,99,38,51,37,40,69,51,38,0.846241401114085,3.15298794195366,4.31664629984718,0.000742305672964357,0.443194674624267,-0.858296420563915
"20","GB44796",48,82,121,116,105,51,82,63,27,54,84,36,0.654913452882222,3.28732600053757,3.88072571597375,0.00172247439083509,0.443194674624267,-1.37227378077981
"21","GB45030",22,20,31,32,28,11,12,16,8,10,13,8,1.08896869493625,1.25047578130497,4.47967953881146,0.00054437144732818,0.443194674624267,-1.59190860242608
"22","GB45062",13,17,24,84,22,12,10,9,10,17,9,5,1.36900419672428,1.14120810375191,3.81718471338636,0.00194981453526959,0.443194674624267,-2.21833986973535
"23","GB45518",355,443,682,748,588,286,397,356,276,241,272,212,0.87193188248863,5.77859743227855,4.79845468527593,0.000299435517040721,0.443194674624267,0.266903288248844
"24","GB46091",101,101,134,191,199,84,88,74,63,88,61,74,0.880761244914771,3.84325251132866,4.85811437199321,0.000268107494233766,0.443194674624267,0.0682988582578794
"25","GB46976",34,52,75,96,83,46,53,49,24,47,63,31,0.570625844770092,2.90730601460035,3.94681149702936,0.00151456233645192,0.443194674624267,-1.39512886490601
"26","GB47509",47,78,112,128,128,37,77,49,43,52,68,44,0.67412317266907,3.27871537845871,3.75558918909705,0.00219934667051602,0.443194674624267,-1.54033377618996
"27","GB48665",96,67,92,162,186,90,79,78,59,58,45,37,0.975708053941312,3.54057923993642,3.77673520549495,0.00211021799999667,0.443194674624267,-1.45970264931324
"28","GB48843",919,1057,923,4310,3492,1909,791,353,268,766,1089,499,1.69878345827915,7.17277718195742,4.97581054462149,0.000215871681313562,0.443194674624267,0.304872862307262
"29","GB48862",9051,10872,5434,33501,26848,12769,7783,4047,4651,5439,7927,2732,1.48956098187647,10.2504510191005,4.08404283235452,0.00116078402024792,0.443194674624267,-1.37666083660014
"30","GB48912",27,36,54,124,67,33,54,42,17,23,30,23,0.855051807369736,2.49823935724348,3.86485869647228,0.00177658615056935,0.443194674624267,-1.63228801006042
"31","GB48913",61,86,110,184,131,54,101,56,53,53,49,43,0.862846485860444,3.44418318601781,4.58097433558745,0.000449623190901154,0.443194674624267,-0.424550753444814
