"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40302",2144,3792,6924,4012,2283,5374,2449,3031,3217,1552,2751,1310,0.656929975329211,8.74000020041472,3.06886197596942,0.00844041379338884,0.999776417004129,-4.17028739368184
"2","GB40304",350,519,580,497,228,419,219,474,288,150,356,168,0.622962720526389,5.57509234930687,3.14606632418099,0.00724643423646919,0.999776417004129,-3.89664679209317
"3","GB40305",4222,5718,10157,5932,3179,6458,3404,4646,3955,1892,3413,1612,0.863200080105655,9.21619779856962,3.62471711327334,0.00281416420385807,0.999776417004129,-4.103529921584
"4","GB40618",3088,1461,5237,1609,1256,6340,949,1892,792,651,1184,155,1.78189733917017,7.67285060342649,3.13388221168353,0.00742305308558269,0.999776417004129,-4.07632493468287
"5","GB40747",218,522,524,426,212,484,254,309,343,185,333,244,0.366802266186131,5.54612215375466,3.30080460896275,0.00533612244348287,0.999776417004129,-3.84039331327442
"6","GB41193",85,334,221,202,92,207,112,200,137,56,121,108,0.486779887048768,4.36215822204501,3.18677768245808,0.00668606282472205,0.999776417004129,-3.97288220423082
"7","GB41390",2305,2022,4038,1585,1234,4706,1441,1588,1063,682,1405,493,1.16168050534748,7.83524630323725,3.35213483031054,0.00482095605550115,0.999776417004129,-4.03757159854032
"8","GB41981",738,269,708,296,344,2172,180,224,297,147,313,147,1.42479298126899,5.65092238649143,2.99913058628815,0.00968536271999303,0.999776417004129,-3.96961760208412
"9","GB42792",3153,7069,10236,6042,3132,5585,2890,5484,3246,1452,3346,936,1.05040423703575,9.06747506428965,3.51207350222771,0.00351438898455918,0.999776417004129,-4.1115366380784
"10","GB42985",112,711,671,485,170,292,843,688,751,326,384,462,-0.807743556391215,5.9575909607268,-3.08245617343286,0.00821685757295007,0.999776417004129,-3.93631354039274
"11","GB43308",179,233,253,269,122,426,86,153,149,119,150,94,0.837439258467288,4.62461827926347,3.52730150840071,0.00341030182517193,0.999776417004129,-3.84994215988897
"12","GB43618",16651,30552,37525,21893,8938,20991,15787,18360,13292,6487,12995,6307,0.803303305270033,11.1308738366018,2.98479704223889,0.00996292475999136,0.999776417004129,-4.32347751448197
"13","GB44026",1,7,7,4,9,8,10,20,21,11,11,14,-1.46564496274936,0.397926815733388,-4.07683335633926,0.00116162063198692,0.999776417004129,-4.38971747420936
"14","GB44560",1292,2809,2434,2410,965,2060,1421,2291,1352,640,1339,671,0.609559336009818,7.76073105390218,2.89371443637444,0.0119193003817078,0.999776417004129,-4.14024819880369
"15","GB45406",92,228,121,200,79,134,74,106,98,75,112,51,0.579115741368305,3.95237401106096,3.11977652649117,0.00763287677048396,0.999776417004129,-4.05937088106703
"16","GB46020",6,6,14,10,5,11,2,9,1,1,7,1,1.41985905721278,-0.445364267802379,2.96251261425293,0.010410121400378,0.999776417004129,-4.48920043978977
"17","GB46235",16,66,38,59,15,42,17,36,18,6,20,17,0.913905464266268,1.84421061982757,3.54716199715015,0.0032792054953459,0.999776417004129,-4.29515633819461
"18","GB46596",61,182,65,162,59,56,49,41,86,17,33,11,1.25358269396655,2.95789707401598,3.260838836632,0.00577508498949335,0.999776417004129,-4.19819851908561
