"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40083",468,1162,349,251,528,1100,274,372,361,384,181,378,0.958285346166267,5.934369668636,3.31924499870561,0.0051028732734479,0.999641529485248,-3.85724721332021
"2","GB40119",123,278,255,133,235,176,278,312,365,290,134,326,-0.390546915782943,5.06570640218075,-3.21275156203891,0.0063033624640827,0.999641529485248,-3.88427135868498
"3","GB40996",37,74,26,30,17,28,45,113,71,130,67,71,-1.20631055475196,2.88478742335389,-3.56546048630484,0.00313211942323673,0.999641529485248,-4.15891444936113
"4","GB41732",169,626,436,279,367,179,882,674,678,783,231,529,-0.786205972091213,5.95821628600951,-3.46341567357482,0.00383378494889974,0.999641529485248,-3.82261662372715
"5","GB42217",347,1029,1982,625,1630,944,2944,2058,3907,2813,981,2967,-1.2343096855548,7.78584497833095,-4.5055648969056,0.000501496084680013,0.999641529485248,-3.82110460950069
"6","GB42218",1405,5859,6904,2650,5128,3000,9471,7315,11965,9151,3216,10163,-1.00034283520411,9.62323507655438,-4.28583162767615,0.000764331114489777,0.999641529485248,-4.07592439566349
"7","GB42239",115,245,257,133,193,125,344,306,386,296,190,224,-0.621126905736396,5.00804541067251,-3.4829710964545,0.00368803117254858,0.999641529485248,-3.810113346908
"8","GB42551",37,97,103,31,105,59,276,182,213,139,52,136,-1.05589815072573,3.85039675355694,-3.74988802960399,0.00217575177891764,0.999641529485248,-3.94402833621749
"9","GB42798",53,1017,736,348,332,152,1105,1359,1073,852,269,1200,-1.38433889425212,6.22900863643981,-3.07094741660512,0.00834908300352121,0.999641529485248,-3.98278080022747
"10","GB42814",213,670,523,275,413,286,449,568,563,618,357,580,-0.363282480692784,5.99551213620228,-3.12965676078117,0.00743237734835357,0.999641529485248,-3.91903853674867
"11","GB43006",833,1529,2025,554,1219,494,3041,3753,3383,3237,668,2499,-1.1508121081395,7.8228728311927,-3.71467895335658,0.00233218422850028,0.999641529485248,-3.97349315851663
"12","GB43738",230,901,587,380,584,315,1582,1761,885,898,337,721,-0.861812454940205,6.55194036485162,-3.16379800013528,0.00694600314867898,0.999641529485248,-3.96668791499664
"13","GB43847",18,21,27,11,29,10,39,65,41,32,17,55,-0.993669159643439,1.971977815902,-3.39549985734087,0.00438647026145409,0.999641529485248,-4.29872247306217
"14","GB44024",947,2027,338,1462,619,382,9024,5607,4644,5276,714,5401,-2.13394755955375,8.03784852846296,-3.5541947479409,0.00320275366085245,0.999641529485248,-4.04045437710558
"15","GB44495",5,10,6,5,10,5,14,10,23,19,8,15,-0.949712264076668,0.565428475923302,-3.43375540552842,0.00406598718769177,0.999641529485248,-4.41523857050824
"16","GB45193",147,340,274,145,377,176,476,485,395,585,144,461,-0.658517463002593,5.44842769395781,-3.40153225450142,0.00433429922976446,0.999641529485248,-3.8192813481076
"17","GB45335",157,224,416,200,268,206,439,751,716,720,209,342,-0.903020781981398,5.62081695339861,-3.74225488067123,0.00220873709163329,0.999641529485248,-3.72813133611328
"18","GB45336",44,80,79,44,87,49,115,183,171,178,53,78,-0.864448813484329,3.64791467819861,-3.76880330723587,0.00209614912631311,0.999641529485248,-3.97492890861751
"19","GB46527",12,34,39,12,22,15,35,44,51,35,20,72,-0.833272415392895,2.07792332786658,-3.51262226488718,0.00347759535877916,0.999641529485248,-4.27209793140491
"20","GB47042",94,711,227,181,198,309,107,157,197,219,94,197,0.741658526414995,4.8088552832862,3.10947743525116,0.0077356066147777,0.999641529485248,-3.94178513190285
"21","GB47217",77,224,265,147,295,135,270,260,368,385,149,339,-0.562622156899605,5.02290199096201,-3.25293175897649,0.00582043321658083,0.999641529485248,-3.8793124477337
"22","GB47301",225,768,542,468,649,317,847,899,1048,1067,436,915,-0.732048203325081,6.50369385297806,-4.33004826493366,0.000701907994826688,0.999641529485248,-3.65252720423003
"23","GB47493",24,88,109,48,86,83,145,250,126,164,49,120,-0.843182313835253,3.75882474236047,-3.29228616454025,0.00538325535198985,0.999641529485248,-4.05588417533989
"24","GB48029",99,408,406,127,308,138,788,764,660,702,129,320,-0.998858681909061,5.54258933341827,-3.14807021473448,0.00716599951487957,0.999641529485248,-3.91525117865563
"25","GB48820",3034,5382,815,1383,2821,3714,680,634,794,1526,1147,1115,1.49846160627201,7.78296421845688,3.34870538413028,0.00481315707767937,0.999641529485248,-4.0492617099125
"26","GB49080",73,126,134,65,128,80,150,188,225,154,64,157,-0.513638537501629,4.13373655644313,-3.05746427726467,0.0085749576917161,0.999641529485248,-4.04458122000689
"27","GB49912",6,109,18,15,8,25,6,4,11,15,2,3,1.84244036131322,0.63883285761149,3.08518452008457,0.00811697469127957,0.999641529485248,-4.43946705334543
"28","GB50119",175,836,958,350,671,248,873,1479,913,741,618,707,-0.833881729758843,6.50583010719046,-3.1348667094411,0.00735602524524728,0.999641529485248,-3.96957889014122
"29","GB50506",133,586,563,218,482,175,696,917,684,741,234,475,-0.770844627918879,5.94428997088791,-3.24095913479847,0.00596033884973861,0.999641529485248,-3.8903081125186
"30","GB50772",515,2196,1083,616,740,574,1908,1765,1768,2222,636,1126,-0.679301429870828,7.33255113915067,-3.05298813862515,0.00865127347885614,0.999641529485248,-4.07288587920327
"31","GB51729",193,715,812,532,526,164,1589,1276,1372,1588,650,416,-1.19818759730771,6.58748912009738,-3.09236287875036,0.00800238276791145,0.999641529485248,-3.99668009355311
"32","GB52023",797,3659,3714,1448,2569,1005,3828,3489,6817,4016,1563,3030,-0.785882531013204,8.54007356699428,-3.06542422205391,0.00844088809741731,0.999641529485248,-4.17564048835922
"33","GB52446",104,576,275,140,213,134,515,506,502,532,140,369,-0.814550932263195,5.36716420698361,-3.56912464906583,0.00310948610165078,0.999641529485248,-3.77508397235853
"34","GB52633",8,43,23,9,25,18,44,42,46,52,12,36,-0.801156588869915,1.91473620881162,-3.35380804264757,0.00476467752744179,0.999641529485248,-4.30833845587288
"35","GB52775",278,1331,280,263,533,195,379,1274,992,1990,437,906,-1.03497407590845,6.37740765419478,-3.05077815803769,0.00868920003710704,0.999641529485248,-3.98891083931515
"36","GB52996",11,42,24,11,32,6,20,49,47,46,23,53,-0.925994107179626,1.91465289642814,-3.13843817375091,0.00730413591695199,0.999641529485248,-4.33491526173534
"37","GB53141",694,3222,3384,1770,2198,3655,1574,430,1722,1120,580,1269,1.24364146531366,7.7565336474455,3.40532522257935,0.00430181516915347,0.999641529485248,-4.03279737445026
"38","GB53736",53,183,69,60,88,84,123,151,133,150,80,175,-0.552562580302338,3.93577642574312,-3.10016767384016,0.00787961064765539,0.999641529485248,-4.06675339663698
"39","GB54172",116,250,183,119,215,132,169,393,300,426,134,231,-0.538302893179969,4.89699061709075,-3.12827126888402,0.00745281398288471,0.999641529485248,-3.92723137744697
"40","GB54209",164,355,147,127,219,294,97,150,113,139,113,164,0.815951767508936,4.56539256332248,3.27503281875263,0.00557072758023278,0.999641529485248,-3.92336174107511
"41","GB54258",353,1408,1758,463,1955,568,1760,2151,2332,1531,751,1855,-0.804612354475461,7.45572805385079,-3.07582407551404,0.00826884722316151,0.999641529485248,-4.07904628440197
"42","GB54507",4586,9923,11944,4475,10001,3678,22030,23975,19603,20413,5632,8288,-0.986188124223,10.5052800029458,-3.17830902652714,0.00674899065606339,0.999641529485248,-4.28880691530637
"43","GB54791",0,8,10,3,7,2,21,24,14,16,3,13,-1.67006012447696,0.0676141387910567,-3.37187291004075,0.00459694506508202,0.999641529485248,-4.44731166837167
"44","GB55214",213,798,480,223,549,291,733,926,557,736,267,721,-0.572744324742183,6.14590304932067,-3.1865670073373,0.00663936749947485,0.999641529485248,-3.91662491892042
"45","GB55263",930,3742,3345,978,2142,1463,3837,5226,5502,4461,1504,4209,-0.947995491113536,8.59545499639286,-4.82379109986445,0.000275012706926973,0.999641529485248,-3.88777387796591
"46","GB55393",381,1292,877,463,905,382,1262,1615,1453,1326,490,1346,-0.733832875289698,6.99237866172066,-4.07160246234963,0.001157942091684,0.999641529485248,-3.78414105293302
"47","GB55515",1660,4578,2360,1931,3631,2013,7632,8668,4328,5951,2186,4146,-0.843780298018039,9.02336575067485,-3.37142205212422,0.0046010583910377,0.999641529485248,-4.1566376068479
"48","GB55545",22,62,141,17,78,16,191,199,167,146,23,106,-1.36451016209502,3.32949460751855,-3.09656550852684,0.00793604004964413,0.999641529485248,-4.17889575655786
"49","GB55638",247,769,423,311,489,257,968,826,766,784,418,664,-0.784553121408884,6.26460384458836,-4.37780201049529,0.000640346367249162,0.999641529485248,-3.60841963415039
"50","GB55701",194,683,571,243,630,371,1065,940,739,761,343,631,-0.681945970435639,6.29155974355329,-3.49396813925144,0.00360852890352921,0.999641529485248,-3.8398763820343
