"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40132",9,6,14,16,9,27,32,76,40,11,20,20,-1.01173781808355,1.46067707069363,-3.10689629636785,0.00781634633228532,0.994766052011614,-4.3738033199973
"2","GB40531",18,44,75,59,34,68,108,206,86,33,81,62,-0.674282255948084,3.1734640459337,-3.08118987330965,0.00822376501987044,0.994766052011614,-4.18640543029744
"3","GB41666",2,2,9,9,2,10,9,34,16,5,13,14,-1.18967708790725,0.259743882601855,-3.22454132850656,0.0061933954671322,0.994766052011614,-4.44536539466799
"4","GB41747",5,6,11,16,10,21,27,51,30,10,20,18,-0.94995105090932,1.22451280102975,-3.46383744647136,0.0038571220990429,0.994766052011614,-4.35965303070897
"5","GB42172",31,36,55,67,32,110,95,167,146,46,72,66,-0.643292909924211,3.29774860616781,-2.88314933170057,0.0121523561300015,0.994766052011614,-4.20975933548876
"6","GB42231",57,53,80,87,58,101,129,152,131,64,128,88,-0.454693674417166,3.70728828163133,-2.98330016061281,0.00997709486626301,0.994766052011614,-4.12595991828318
"7","GB42553",26,45,33,44,37,63,26,30,20,13,46,14,0.986440537097836,2.16275848749859,3.54005715761036,0.00331773129544214,0.994766052011614,-4.24880755697948
"8","GB42801",8,37,34,40,19,21,19,22,15,6,9,14,1.06139187589386,1.40032887238751,3.6644396573715,0.0025957844717191,0.994766052011614,-4.32268430795034
"9","GB43110",12,30,53,65,25,46,71,132,72,31,63,56,-0.687561986413478,2.79388865572272,-3.43532180106473,0.00408090119141524,0.994766052011614,-4.17900816768944
"10","GB43140",10,11,28,17,10,62,55,75,76,15,46,25,-1.00228840903566,2.04016389005052,-3.01898434249552,0.00929881732715674,0.994766052011614,-4.33305451222158
"11","GB43141",46,51,81,54,74,179,203,290,280,68,126,100,-0.959744172535814,3.96288480584029,-3.28279718938689,0.00551886122573365,0.994766052011614,-4.02136939521265
"12","GB43292",10,14,26,24,8,26,13,12,21,3,19,6,0.838108919697716,0.984695080790434,2.84264261686678,0.0131590557912239,0.994766052011614,-4.43021713256074
"13","GB43541",18,18,19,22,25,40,56,65,65,24,31,37,-0.762878472234342,2.22550787219106,-2.86833413078793,0.0125114660421903,0.994766052011614,-4.33312728744732
"14","GB43670",6,8,19,19,10,5,28,50,39,16,20,9,-1.03909206210857,1.20375296436929,-2.86022162488052,0.0127125001603744,0.994766052011614,-4.41762303146871
"15","GB43977",1,2,9,11,4,17,18,26,22,9,14,13,-1.23901534627021,0.504786221844878,-3.38639498105419,0.0044956873532887,0.994766052011614,-4.42220859073367
"16","GB44079",8,8,12,10,5,24,21,38,27,18,17,14,-0.830839595524343,1.14551606631796,-2.92551518924395,0.0111804097957123,0.994766052011614,-4.41424182156598
"17","GB44320",4,5,12,9,3,17,20,32,12,9,19,15,-0.91117244064557,0.729908663650013,-3.05414020972633,0.00867521934289301,0.994766052011614,-4.43021154184162
"18","GB44942",17,22,38,39,16,36,33,26,28,11,19,15,0.571116231392788,1.80048382302189,2.8904917113451,0.0119781535083715,0.994766052011614,-4.36461021158016
"19","GB45094",7,8,20,34,22,55,40,91,47,23,46,37,-0.926648984480167,2.10704119292515,-2.79186794515164,0.0145369421045662,0.994766052011614,-4.35699063488423
"20","GB45135",12,42,52,49,17,55,66,151,77,36,45,64,-0.729017207413928,2.78281658975744,-2.9235970562274,0.0112227136948573,0.994766052011614,-4.26689499441553
"21","GB46223",1531,2150,4895,2258,2730,2225,1035,926,2173,950,2278,444,1.35131081370265,7.93118975921978,3.66794341123414,0.00257792772226547,0.994766052011614,-3.99849486380917
"22","GB46282",50,39,158,157,81,217,275,350,252,80,226,141,-0.790774459306102,4.35926864641851,-2.95366432258681,0.0105773550516891,0.994766052011614,-4.04829175974983
"23","GB46289",56,73,203,45,49,112,33,64,98,19,58,11,1.19579237865843,2.98401579618658,2.90842072743702,0.0115630238463882,0.994766052011614,-4.24630142770395
"24","GB46487",70,81,123,108,79,184,183,263,198,95,157,126,-0.465603559758468,4.24019188384418,-3.01923358357085,0.00929424384553161,0.994766052011614,-4.03580011268351
"25","GB47139",11,18,26,33,13,43,70,127,63,13,58,26,-0.975822996636524,2.24920348070373,-3.2024668668145,0.0064699651345609,0.994766052011614,-4.28604731259872
