"","ID","S2.1","S2.2","S2.3","S3.1","S3.2","S3.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","52428",0.802444419,0.802444419,0.802444419,3.80126414,3.565451044,3.255648587,-1.61664269550647,3.11633244588206,-27.2180680946617,2.50951098789843e-07,0.0183997345632713,7.03753820862842
"2","1050",0.802444419,0.802444419,0.802444419,3.925073038,3.299105444,3.255648587,-1.59664457203311,3.10686325766557,-23.1435222804292,6.36260413667405e-07,0.0233253067650471,6.41622743253646
"3","26560",0.802444419,0.802444419,0.802444419,2.926515396,2.79429905,2.979755932,-1.36733727596204,2.99274271023828,-18.6553043347552,2.18173332553348e-06,0.0533215624760383,4.96821111378956
"4","15244",0.802444419,0.802444419,0.802444419,3.006235812,2.59424315,2.629277496,-1.29794938407046,2.95768260715749,-15.3122347515888,6.70108930961057e-06,0.0620684366498938,4.10308814485041
"5","35653",0.802444419,0.802444419,0.802444419,2.926515396,2.664562324,2.979755932,-1.34749984981218,2.98308178605994,-17.187973118875,3.47831101450064e-06,0.0620684366498938,4.63688272155593
"6","37747",0.802444419,0.802444419,0.802444419,2.750602782,2.519621769,2.629277496,-1.24949820780985,2.933610194825,-14.8694651203694,7.91130812280141e-06,0.0620684366498938,3.89337840191064
"7","47412",0.802444419,0.802444419,0.802444419,2.841576602,2.519621769,2.629277496,-1.26278149235169,2.940247140625,-14.8906957344954,7.84773633100876e-06,0.0620684366498938,3.92652547449513
"8","62662",0.802444419,0.802444419,0.802444419,2.652548323,3.212346128,3.484529468,-1.44934326286526,3.0340025878346,-16.4458760643249,4.46969571307335e-06,0.0620684366498938,4.71967682230141
"9","65547",0.802444419,0.802444419,0.802444419,2.652548323,2.519621769,2.629277496,-1.23478176632388,2.926245396944,-14.6924616920711,8.46541689169309e-06,0.0620684366498938,3.82033491536424
"10","66596",0.802444419,0.802444419,0.802444419,2.54603671,2.79429905,2.629277496,-1.26108574033273,2.93891514995916,-15.2808110323331,6.77948004124185e-06,0.0620684366498938,4.01241365472012
"11","71660",0.802444419,0.802444419,0.802444419,2.54603671,2.519621769,2.629277496,-1.21824450402482,2.91798120431142,-14.3103922810164,9.82379124186105e-06,0.0654800339866593,3.69390345425703
"12","26490",0.802444419,0.802444419,0.802444419,2.54603671,3.419649007,2.629277496,-1.34706917744256,2.98070730746068,-13.6519123040907,1.28121444849032e-05,0.0670990309737931,3.74848123912004
"13","32238",0.802444419,0.802444419,0.802444419,2.652548323,2.519621769,3.255648587,-1.31991130079948,2.97011747675913,-13.6619533217907,1.27592071124048e-05,0.0670990309737931,3.71436310987954
"14","44688",3.100206401,2.815709867,2.400776787,0.802444419,0.802444419,0.802444419,1.33634736372524,2.96243218725272,13.8664842614911,1.1734552542307e-05,0.0670990309737931,3.74579161510775
"15","10103",0.802444419,0.802444419,0.802444419,2.152379961,2.440040652,2.629277496,-1.13864611039714,2.87828493477282,-11.3741373421242,3.56158678092577e-05,0.0688770531570321,2.70163690762177
"16","12116",0.802444419,0.802444419,0.802444419,2.299330519,2.354658205,2.134442499,-1.06894646295459,2.84277566545962,-11.0091389217378,4.26978093982449e-05,0.0688770531570321,2.48975880432307
"17","13724",0.802444419,0.802444419,0.802444419,2.152379961,2.664562324,2.629277496,-1.17470128446852,2.89597991437115,-11.694781398619,3.05041728252017e-05,0.0688770531570321,2.8584914014056
"18","15999",0.802444419,0.802444419,0.802444419,2.429190874,3.070683037,2.134442499,-1.20085945158949,2.90749273625067,-10.6824291614893,5.0462942037792e-05,0.0688770531570321,2.51116519741764
"19","18834",0.802444419,0.802444419,0.802444419,2.652548323,2.519621769,3.680652147,-1.36964373836327,2.99589513189273,-11.9096224879883,2.75568258818861e-05,0.0688770531570321,3.19613586271299
"20","19963",0.802444419,0.802444419,0.802444419,2.152379961,2.664562324,3.255648587,-1.26015069860921,2.93985199418628,-10.5904313210349,5.29387905378605e-05,0.0688770531570321,2.54090100768286
"21","20299",0.802444419,0.802444419,0.802444419,2.841576602,3.019892689,2.134442499,-1.25761874532567,2.93571908832622,-11.5712495131411,3.23650463584879e-05,0.0688770531570321,2.91894126352223
"22","20367",0.802444419,0.802444419,0.802444419,2.841576602,2.161653477,2.629277496,-1.20084256847483,2.90990629155784,-11.443698973408,3.44269523346294e-05,0.0688770531570321,2.80665676571933
