"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB45055",5.19295685089021,5.14166355650266,4.84418708645859,5.51342874616498,5.80814248998044,4.91998092582813,4.04305126783455,4.85981240436167,4.63472898822964,4.66343909411207,4.99721227376411,4.58496747867057,0.21045965265457,6.72890402748599,5.47591603143384,5.97430087132159e-05,0.728745220283807,1.44699483263359
"2","GB48270",4.39444915467244,4.4188406077966,4.24849524204936,4.59511985013459,4.70048036579242,4.11087386417331,3.52636052461616,4.11087386417331,3.66356164612965,3.71357206670431,3.87120101090789,3.93182563272433,0.245793252609088,6.49112755788978,4.96293440051456,0.000161084478269901,0.982454232968127,-0.0262637441245692
"3","GB40005",2.39789527279837,1.6094379124341,2.484906649788,3.13549421592915,1.79175946922805,2.77258872223978,0,0.693147180559945,0,0.693147180559945,0.693147180559945,2.07944154167984,1.53753804839493,5.04920408833578,4.13935996922544,0.000842041021483347,0.998639731775979,-4.24979520171166
"4","GB40953",0,0,0,0,0.693147180559945,0,1.09861228866811,0.693147180559945,1.38629436111989,0.693147180559945,1.38629436111989,0.693147180559945,-1.29577580422358,4.16895856122356,-4.00739798179292,0.00110352145106978,0.998639731775979,-4.40900501049897
"5","GB40973",5.01063529409626,5.03043792139244,5.46806014113513,5.30826769740121,4.61512051684126,4.66343909411207,4.29045944114839,4.969813299576,3.55534806148941,4.29045944114839,3.17805383034795,4.59511985013459,0.320891846610282,6.62402265843707,3.38522573052691,0.00398782148827121,0.998639731775979,-1.89144352964252
"6","GB41639",5.14166355650266,5.19849703126583,4.96284463025991,5.605802066296,5.41164605185504,5.24174701505964,4.45434729625351,5.08140436498446,5.21493575760899,5.34233425196481,5.51342874616498,4.64439089914137,0.0938443685071606,6.78782194484441,3.30778858100461,0.00468039767739808,0.998639731775979,-1.9156931072676
"7","GB41670",6.67456139181443,5.14166355650266,4.68213122712422,5.88610403145016,6.23048144757848,5.19295685089021,6.00141487796115,7.57147364885127,6.65415252018322,7.63578686139558,6.88448665204278,5.57215403217776,-0.188280388239205,7.01760168883689,-3.31236539257924,0.00463632573767603,0.998639731775979,-1.90333321803414
"8","GB41756",4.48863636973214,5.01063529409626,4.57471097850338,4.88280192258637,4.62497281328427,4.45434729625351,4.79579054559674,4.4188406077966,3.58351893845611,3.78418963391826,3.58351893845611,4.17438726989564,0.258368979197479,6.56715510388288,3.37344404160026,0.00408620636898485,0.998639731775979,-1.95675528923788
"9","GB42556",6.05208916892442,6.09582456243222,5.31320597904179,6.12249280951439,6.65801104587075,5.05624580534831,6.55677835615804,6.60258789218934,7.26682734752059,6.93049476595163,6.61873898351722,6.39526159811545,-0.14521696944834,7.0524779728408,-3.29321756400317,0.00482349850609323,0.998639731775979,-1.9371623501112
"10","GB42660",4.21950770517611,4.04305126783455,3.68887945411394,3.76120011569356,4.26267987704132,3.3322045101752,4.04305126783455,4.60517018598809,4.66343909411207,5.05624580534831,4.65396035015752,3.98898404656427,-0.162367705552056,6.51505741306883,-3.33423207506106,0.00443139029027485,0.998639731775979,-2.08342744678836
