"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB52308",6.25190388316589,7.35436233042148,7.40488757561612,6.98656645940643,6.18001665365257,5.98645200528444,5.24174701505964,5.11799381241676,6.6631326959908,6.10479323241498,5.63835466933375,5.31320597904179,0.227588522830926,7.02386989646019,5.47959928874379,6.06236200480866e-05,0.73948691734656,1.71116513365982
"2","GB40148",7.80710329012598,7.95120715647297,7.68524360797583,7.44249272279444,7.1731917424866,7.48324441607385,6.24027584517077,5.98141421125448,6.00141487796115,6.4425401664682,7.04925484125584,7.20637729147225,0.227094512241989,7.20009397711734,4.26873619368413,0.000655020809123164,0.999606502436212,-0.261547423521257
"3","GB40183",0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,0.693147180559945,0,2.19722457733622,1.6094379124341,1.94591014905531,1.94591014905531,1.38629436111989,1.09861228866811,-0.810020689508051,4.97682843428766,-3.03527014131686,0.00825382761702166,0.999606502436212,-4.34561959776763
"4","GB40381",3.43398720448515,3.04452243772342,3.66356164612965,3.66356164612965,3.13549421592915,2.63905732961526,3.58351893845611,3.8286413964891,3.98898404656427,3.78418963391826,4.40671924726425,3.73766961828337,-0.209215857863195,6.30977967090178,-3.58792612977934,0.0026439519411341,0.999606502436212,-2.18530811552307
"5","GB40756",1.09861228866811,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,-1.03704538008785,4.09399876474654,-3.07791520277631,0.00756283307074697,0.999606502436212,-4.47435741454923
"6","GB40762",1.38629436111989,0,0,0,0,0,0.693147180559945,1.09861228866811,0.693147180559945,1.6094379124341,0.693147180559945,1.6094379124341,-1.26310026086759,4.25090776144186,-3.28375634781988,0.00495223953254433,0.999606502436212,-4.44954640310705
"7","GB41065",7.00850518208228,7.26542972325395,6.77650699237218,7.88720858581393,5.97126183979046,5.9427993751267,5.99396142730657,5.26269018890489,6.12468339089421,6.81014245011514,5.8636311755981,6.51025834052315,0.153647326306327,7.08184650529996,3.38232094802901,0.00404132283315183,0.999606502436212,-1.78515243979407
"8","GB41297",5.44241771052179,6.34738920965601,6.24804287450843,6.24804287450843,6.07304453410041,5.67675380226828,5.65599181081985,5.98141421125448,5.15905529921453,4.93447393313069,4.69134788222914,5.01063529409626,0.208147467992998,6.89989726792277,3.13277768043162,0.00675712699612003,0.999606502436212,-2.21986537503828
"9","GB41407",3.46573590279973,3.93182563272433,3.85014760171006,4.11087386417331,2.77258872223978,3.36729582998647,3.78418963391826,2.30258509299405,3.04452243772342,3.36729582998647,2.89037175789616,2.39789527279837,0.265269978457703,6.19024853944198,3.10893137920404,0.00709636476868604,0.999606502436212,-2.94042563218207
"10","GB41708",8.14293601043227,6.16541785423142,8.07620452723903,5.78996017089725,5.29831736654804,4.55387689160054,5.4249500174814,5.17048399503815,4.76217393479776,3.68887945411394,5.4553211153577,3.17805383034795,0.441160841834908,6.83006139990694,3.21620775711137,0.00569159039044987,0.999606502436212,-2.08942049264828
"11","GB42288",0.693147180559945,1.09861228866811,0.693147180559945,1.09861228866811,1.09861228866811,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,1.04853938728722,4.23373377178899,3.2172494710389,0.00567939688189927,0.999606502436212,-4.45951675252961
"12","GB42409",5.33753807970132,4.66343909411207,6.04263283368238,4.85981240436167,4.00733318523247,4.27666611901606,3.52636052461616,2.99573227355399,2.63905732961526,4.11087386417331,3.80666248977032,4.81218435537242,0.415675202043821,6.5134022777619,3.80422107692097,0.00169312066133986,0.999606502436212,-1.52802535887446
"13","GB42607",6.51174532964473,7.27793857294566,7.35564110297425,6.96413561241824,5.56452040732269,5.43372200355424,5.75574221358691,5.71373280550937,5.95324333428778,5.8805329864007,5.92958914338989,5.33271879326537,0.165152320755956,7.01549326523311,4.13006716118498,0.000868435953859637,0.999606502436212,-0.479127013698586
"14","GB42758",3.95124371858143,4.12713438504509,3.68887945411394,4.14313472639153,2.89037175789616,3.13549421592915,2.484906649788,2.07944154167984,3.71357206670431,3.36729582998647,2.63905732961526,3.13549421592915,0.302714564747466,6.18780560588919,3.34183747071777,0.00439331924152228,0.999606502436212,-2.74743405810972
"15","GB42904",2.70805020110221,2.83321334405622,3.09104245335832,2.99573227355399,2.39789527279837,2.63905732961526,2.07944154167984,2.19722457733622,1.79175946922805,2.83321334405622,1.6094379124341,1.94591014905531,0.3778829007666,5.82113027238367,3.50852797210439,0.00311464973931159,0.999606502436212,-3.443574300795
"16","GB43879",7.42892719480227,7.72973533138505,7.60290046220476,8.04686951095958,7.19893124068817,7.12849594568004,7.0647590277918,6.74405918631135,7.29844510150815,7.23489842031483,7.13169851046691,6.51471269087253,0.109299376857929,7.24594978940568,3.68576824901764,0.00216085235027156,0.999606502436212,-1.26237281596801
"17","GB43892",8.4728232436803,9.0441677169216,8.66042735950215,8.71440336070394,8.50491816054062,8.91865027812686,6.97914527506881,6.89669433162271,8.02910705461974,8.32385113133882,8.12917499691179,8.15794350710504,0.180638112720351,7.41441747573882,3.81460846163961,0.00165732789926163,0.999606502436212,-1.06555278005713
