"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB49753",2.99573227355399,5.41164605185504,3.97029191355212,4.60517018598809,3.04452243772342,3.25809653802148,4.87519732320115,6.18620862390049,6.65801104587075,5.48479693349065,6.12905021006055,5.52146091786225,-0.521281068959516,6.66873699080076,-5.54329736124953,5.56468252839468e-05,0.678779974813584,0.889218459992322
"2","GB40165",2.77258872223978,2.77258872223978,2.63905732961526,1.79175946922805,1.09861228866811,2.07944154167984,0.693147180559945,0,1.6094379124341,0,1.6094379124341,1.6094379124341,1.12670663461354,5.10811360589097,3.09568559290819,0.00735910211539,0.997677998129495,-4.31242743657981
"3","GB40472",0,1.09861228866811,1.94591014905531,2.56494935746154,0,0.693147180559945,2.07944154167984,2.63905732961526,2.77258872223978,1.79175946922805,2.56494935746154,3.2188758248682,-1.20408386108983,5.23110996222041,-3.61929160559407,0.00251222242004137,0.997677998129495,-4.20513512160233
"4","GB40900",0.693147180559945,1.09861228866811,1.38629436111989,0.693147180559945,0,1.09861228866811,2.19722457733622,1.38629436111989,2.30258509299405,1.38629436111989,2.99573227355399,2.30258509299405,-1.00861490460975,5.11007669293647,-3.48546164064501,0.00330723124086545,0.997677998129495,-4.25099436685731
"5","GB41455",5.37063802812766,5.14749447681345,5.42934562895444,5.48893772615669,4.63472898822964,5.38449506278909,4.48863636973214,5.24174701505964,5.42053499927229,4.67282883446191,5.25227342804663,5.02388052084628,0.0820774828532196,6.78213530141272,3.01549124756033,0.00866886412099845,0.997677998129495,-2.42304362262703
"6","GB41517",3.8286413964891,4.07753744390572,4.00733318523247,3.95124371858143,3.3322045101752,3.85014760171006,4.60517018598809,4.21950770517611,4.70953020131233,3.91202300542815,4.43081679884331,4.49980967033027,-0.147038997709124,6.49429843715723,-3.35672570118568,0.00430875402406787,0.997677998129495,-2.08663643252071
"7","GB41560",0.693147180559945,0,0,0,0.693147180559945,0,1.38629436111989,0.693147180559945,1.38629436111989,0.693147180559945,1.09861228866811,0.693147180559945,-1.10385257340633,4.27352289601719,-3.180688130057,0.00618369182752878,0.997677998129495,-4.45713082992428
"8","GB41598",4.78749174278205,4.62497281328427,5.00394630594546,5.01063529409626,4.18965474202643,4.55387689160054,4.00733318523247,4.60517018598809,4.99043258677874,3.93182563272433,4.51085950651685,4.51085950651685,0.0975152431161836,6.62744502770301,3.44448722662085,0.00359778041933681,0.997677998129495,-1.77886006754559
"9","GB42408",0,0,0.693147180559945,1.38629436111989,0,0.693147180559945,0.693147180559945,1.09861228866811,1.6094379124341,1.38629436111989,2.07944154167984,1.79175946922805,-1.13450284707194,4.61775864395852,-3.15280368198504,0.00654722589266131,0.997677998129495,-4.43042009697639
"10","GB42947",1.38629436111989,0.693147180559945,0.693147180559945,1.38629436111989,1.09861228866811,1.09861228866811,0.693147180559945,0,0,0,1.09861228866811,0,1.14432800996944,4.34386424051484,3.19096534265207,0.00605480576046424,0.997677998129495,-4.4534210430675
"11","GB43167",3.73766961828337,3.3322045101752,3.63758615972639,3.93182563272433,3.29583686600433,2.99573227355399,3.73766961828337,3.98898404656427,4.45434729625351,3.52636052461616,4.17438726989564,3.95124371858143,-0.144722226714912,6.36628758003589,-3.03317347201044,0.00836166567527043,0.997677998129495,-2.69910063309083
"12","GB43298",2.89037175789616,2.99573227355399,3.29583686600433,3.71357206670431,2.77258872223978,3.63758615972639,2.484906649788,1.94591014905531,2.83321334405622,2.07944154167984,3.55534806148941,1.94591014905531,0.360121587445796,6.00903611055099,3.20814291102423,0.00584529588803231,0.997677998129495,-3.23965453905317
"13","GB43585",0.693147180559945,0.693147180559945,0.693147180559945,2.30258509299405,1.38629436111989,1.6094379124341,1.79175946922805,1.6094379124341,2.484906649788,1.94591014905531,2.56494935746154,2.30258509299405,-0.658426628570867,5.33233045821173,-3.03815736791299,0.00827703007446451,0.997677998129495,-4.1816086203647
"14","GB44018",1.6094379124341,1.38629436111989,2.30258509299405,1.09861228866811,1.09861228866811,1.38629436111989,2.30258509299405,2.39789527279837,2.94443897916644,1.6094379124341,2.63905732961526,2.70805020110221,-0.569325942039638,5.53864757726662,-3.68129985648354,0.00221197136425996,0.997677998129495,-3.86145067023655
"15","GB44073",4.95582705760126,3.93182563272433,4.70048036579242,5.72031177660741,4.04305126783455,3.71357206670431,5.19849703126583,4.94875989037817,6.07304453410041,4.47733681447821,6.20657592672493,5.6970934865054,-0.215062145320566,6.72801119934982,-3.18650088972543,0.00611046424368256,0.997677998129495,-2.14994693458268
"16","GB44074",5.91620206260743,4.99721227376411,5.8636311755981,6.50578406012823,5.25749537202778,4.70953020131233,6.03787091992214,6.53524127101366,6.66695679242921,5.31811999384422,6.70686233660275,6.53378883793334,-0.148987760992755,6.96624198881053,-3.17853183761165,0.0062110765370912,0.997677998129495,-2.14951133170553
"17","GB44785",0,0,0,1.6094379124341,0,0,0.693147180559945,1.79175946922805,1.6094379124341,0.693147180559945,1.6094379124341,1.94591014905531,-1.51879506552485,4.39395265600785,-3.97872489849149,0.00120362714093468,0.997677998129495,-4.3941927225921
"18","GB45073",6.32076829425058,5.96100533962327,7.08757370555797,6.96129604591017,6.29341927884648,6.45833828334479,6.46925031679577,7.41457288135059,7.97968130238774,6.34035930372775,7.22256601882217,7.40062057737113,-0.0956270911089891,7.16023056950577,-3.22373066420984,0.00566140198339146,0.997677998129495,-2.06954321283181
"19","GB45413",4.57471097850338,4.04305126783455,4.89783979995091,4.969813299576,4.46590811865458,4.92725368515721,4.91265488573605,5.12989871492307,5.51342874616498,4.54329478227,5.55682806169954,5.28826703069454,-0.117563083643319,6.72060995964894,-3.48136751076086,0.00333517457427676,0.997677998129495,-1.65856880551782
"20","GB45861",4.84418708645859,6.07993319509559,5.54126354515843,5.92425579741453,4.00733318523247,5.14166355650266,5.54907608489522,6.40025744530882,7.32448997934853,6.22455842927536,6.7900972355139,6.73815249459596,-0.256925464837225,6.9504719644762,-4.47755542003011,0.000439344279537479,0.997677998129495,0.0744550777795627
"21","GB45865",5.28320372873799,5.33753807970132,5.74300318780948,5.21493575760899,4.70953020131233,5.35658627467201,4.57471097850338,5.0998664278242,5.43372200355424,4.55387689160054,5.2040066870768,5.25227342804663,0.0863364399803359,6.78642154196714,3.0065446075272,0.00882849581034215,0.997677998129495,-2.43834870466679
"22","GB46030",4.34380542185368,3.71357206670431,4.33073334028633,4.14313472639153,2.77258872223978,3.95124371858143,2.94443897916644,3.61091791264422,3.73766961828337,3.46573590279973,3.17805383034795,3.43398720448515,0.208231313148807,6.32943132977563,3.01368927274708,0.00870078634961987,0.997677998129495,-2.7769286679543
"23","GB46353",1.09861228866811,1.09861228866811,1.94591014905531,0.693147180559945,0,0,1.6094379124341,3.46573590279973,1.79175946922805,1.79175946922805,2.83321334405622,2.30258509299405,-1.23392795062684,5.09002490425393,-3.34712902973092,0.00439453944333522,0.997677998129495,-4.30100718864932
"24","GB46932",1.09861228866811,0.693147180559945,1.09861228866811,2.484906649788,1.09861228866811,0,1.38629436111989,2.07944154167984,3.2188758248682,2.07944154167984,2.39789527279837,2.39789527279837,-0.941565442848518,5.24816273574709,-3.16813954608054,0.00634474992518721,0.997677998129495,-4.22770021063879
"25","GB47012",0,0,0.693147180559945,0,0,0.693147180559945,1.09861228866811,1.6094379124341,1.09861228866811,0.693147180559945,0.693147180559945,1.79175946922805,-1.2497950131827,4.3455439515799,-3.5531767052544,0.00287763364843546,0.997677998129495,-4.42757404679339
"26","GB47255",0.693147180559945,1.09861228866811,2.07944154167984,1.09861228866811,0.693147180559945,0.693147180559945,0,0,1.94591014905531,0,0,0,1.24216259182579,4.27298927499252,3.14858911511352,0.00660398036597399,0.997677998129495,-4.45761592205976
"27","GB47301",6.10031895202006,5.61677109766657,6.46302945692067,6.29710931993394,6.07993319509559,5.76205138278018,6.15909538849193,6.97166860472579,7.53583046279837,6.15060276844628,6.82001636467413,6.47697236288968,-0.107801400498796,7.06802271535242,-3.23756400248771,0.00550301642808367,0.997677998129495,-2.04682509267756
