"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB45006",1.09861228866811,1.09861228866811,0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,0,0,0,0,0,0,1.67531250206221,4.09494644669939,6.39556061089271,1.13028423197988e-05,0.137872070616906,-4.13676886288492
"2","GB45972",5.4249500174814,5.6970934865054,5.42053499927229,5.21493575760899,5.66988092298052,6.10255859461357,4.76217393479776,5.06259503302697,5.27299955856375,5.44673737166631,5.33753807970132,5.11799381241676,0.169591907979719,6.84465532458533,5.58552034511527,4.95491330194512e-05,0.302200162285633,2.10996126136948
"3","GB45055",5.19295685089021,5.14166355650266,4.84418708645859,4.58496747867057,5.51342874616498,5.80814248998044,4.04305126783455,4.85981240436167,4.63472898822964,4.66343909411207,4.99721227376411,4.91998092582813,0.205816554998393,6.72890402748599,5.2027611292798,0.000102711214379198,0.313217848249363,1.38744641557055
"4","GB48270",4.39444915467244,4.4188406077966,4.24849524204936,3.93182563272433,4.59511985013459,4.70048036579242,3.52636052461616,4.11087386417331,3.66356164612965,3.71357206670431,3.87120101090789,4.11087386417331,0.249356384204472,6.49112755788978,5.21119149868625,0.000101054832729265,0.313217848249363,0.904364111578817
"5","GB40005",2.39789527279837,1.6094379124341,2.484906649788,2.07944154167984,3.13549421592915,1.79175946922805,0,0.693147180559945,0,0.693147180559945,0.693147180559945,2.77258872223978,1.4361654127981,5.04920408833578,3.89641823412028,0.00139958556737763,0.841410173861571,-4.06303536595031
"6","GB40089",5.11198778835654,5.44241771052179,5.29330482472449,4.88280192258637,5.53338948872752,5.23644196282995,4.30406509320417,5.06890420222023,5.11198778835654,5.09375020080676,5.18738580584075,4.96284463025991,0.136644669191632,6.77560921355167,3.57150020174937,0.00273307228507035,0.841410173861571,-1.45651037266672
"7","GB40973",5.01063529409626,5.03043792139244,5.46806014113513,4.59511985013459,5.30826769740121,4.61512051684126,4.29045944114839,4.969813299576,3.55534806148941,4.29045944114839,3.17805383034795,4.66343909411207,0.330966939797511,6.62402265843707,3.56358232035153,0.00277810212486535,0.841410173861571,-1.48108217298763
"8","GB41320",0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.09861228866811,1.09861228866811,0,0,0,0,0,1.1748834640303,4.12916943699537,3.37265580239883,0.0041200786088747,0.841410173861571,-4.36394308752622
"9","GB41511",0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,1.6094379124341,2.30258509299405,1.6094379124341,1.94591014905531,1.09861228866811,1.6094379124341,-1.20946844510485,4.76700821120053,-3.78215686967736,0.0017702554224794,0.841410173861571,-4.20971076391915
"10","GB42249",5.8636311755981,6.11368217983223,5.75574221358691,5.64897423816121,5.84932477994686,6.01859321449623,4.49980967033027,5.98393628068719,5.41164605185504,5.53733426701854,5.79301360838414,5.4380793089232,0.170104972740892,6.91103679998995,3.67911297179673,0.00218895900898644,0.841410173861571,-1.27707959840098
