"","ID","S1.1","S1.2","S1.3","S3.1","S3.2","S3.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","13634",0.802444419,0.802444419,0.802444419,2.634493029,1.960025921,2.519621769,-1.11824068193567,2.85376205909988,-8.10741674284922,0.000205266633559486,0.335686136892638,0.597284532362417
"2","14540",0.802444419,0.802444419,0.802444419,2.528801926,1.960025921,2.354658205,-1.07407465062719,2.83200627222724,-7.86783971469264,0.000241833149148994,0.335686136892638,0.450601171121426
"3","15516",0.802444419,0.802444419,0.802444419,2.284122113,2.400776787,3.119595914,-1.22123156325385,2.90846488088846,-8.88815418568001,0.000123665211915732,0.335686136892638,1.05514916588406
"4","17311",2.57615938,2.195941712,2.134442499,0.802444419,0.802444419,0.802444419,1.1135238278484,2.83845268549995,7.98642768313899,0.000222867206292619,0.335686136892638,0.51048284492922
"5","19703",0.802444419,0.802444419,0.802444419,2.528801926,2.970397346,2.161653477,-1.20184543521167,2.89791161835741,-8.87169177787142,0.000124942653343528,0.335686136892638,1.0125522369149
"6","20277",0.802444419,0.802444419,0.802444419,2.412894115,2.400776787,3.457575535,-1.28585364881108,2.94080138255328,-9.05337935604045,0.000111648113906276,0.335686136892638,1.23401654789355
"7","21144",0.802444419,0.802444419,0.802444419,2.138459829,2.400776787,2.79429905,-1.15020997809132,2.87290094896443,-8.40089486365023,0.000168857689114893,0.335686136892638,0.76225374204306
"8","21932",0.802444419,0.802444419,0.802444419,2.528801926,2.400776787,2.519621769,-1.17820879352464,2.88514220583943,-9.79216605116009,7.20668558755929e-05,0.335686136892638,1.25904582379327
"9","24544",0.802444419,0.802444419,0.802444419,2.138459829,2.717845277,2.161653477,-1.09795437752241,2.84656876651804,-7.80263272807625,0.000253054002343011,0.335686136892638,0.45762831350801
"10","25740",0.802444419,0.802444419,0.802444419,2.138459829,3.525391014,2.664562324,-1.28123651083612,2.9420216320612,-8.15161447101939,0.000199241884574982,0.335686136892638,0.8766243260457
"11","28735",0.802444419,0.802444419,0.802444419,2.412894115,3.364437003,2.664562324,-1.31242504425919,2.95600272547009,-9.90546305079992,6.75652356136403e-05,0.335686136892638,1.58849892833983
"12","2974",0.802444419,0.802444419,0.802444419,2.284122113,2.400776787,2.161653477,-1.07632166243537,2.8345472328305,-8.23619930948709,0.000188272864733774,0.335686136892638,0.597267986971723
"13","30606",0.802444419,0.802444419,0.802444419,2.634493029,2.400776787,2.79429905,-1.23670884806545,2.91432363277352,-10.45606243218,4.98403937245827e-05,0.335686136892638,1.56194235882273
"14","30695",0.802444419,0.802444419,0.802444419,2.412894115,2.400776787,2.161653477,-1.09881080111652,2.84541902781664,-8.52325556650064,0.000155926676660338,0.335686136892638,0.728055583290096
"15","3119",0.802444419,0.802444419,0.802444419,2.284122113,2.717845277,2.262366414,-1.14218533159471,2.86842016856253,-8.64781585273656,0.000143925858442816,0.335686136892638,0.838601545555828
"16","31594",0.802444419,0.802444419,0.802444419,2.634493029,3.181867923,3.340484327,-1.41760192475997,3.00854285369527,-12.5057495447717,1.80332544109858e-05,0.335686136892638,2.57539637209353
"17","3194",0.802444419,0.802444419,0.802444419,2.412894115,2.970397346,2.440040652,-1.22898703157181,2.91244818034,-9.65046747159307,7.81957283689448e-05,0.335686136892638,1.323279432925
"18","33973",0.802444419,0.802444419,0.802444419,2.284122113,2.400776787,2.519621769,-1.13598349024516,2.86488808189765,-8.97184120461776,0.00011740070717581,0.335686136892638,0.937664618575318
"19","34903",0.802444419,0.802444419,0.802444419,2.528801926,2.400776787,2.59424315,-1.18975720183618,2.89101199219126,-9.92113924831418,6.69684370881605e-05,0.335686136892638,1.31801324339086
"20","36052",0.802444419,0.802444419,0.802444419,2.138459829,2.400776787,2.519621769,-1.10922081279506,2.85196700331669,-8.3580405754889,0.00017367697397259,0.335686136892638,0.686949070235693
"21","38111",0.802444419,0.802444419,0.802444419,2.284122113,2.400776787,2.854499165,-1.18553432180046,2.89017633730254,-9.07884283951641,0.000109919057835245,0.335686136892638,1.05683543537211
"22","38440",0.802444419,0.802444419,0.802444419,2.284122113,3.525391014,2.731104899,-1.3177821116055,2.95994631197923,-9.07341061764892,0.00011028530455723,0.335686136892638,1.31519718099421
"23","38744",0.802444419,0.802444419,0.802444419,2.634493029,2.400776787,2.664562324,-1.21771060313837,2.90466270859518,-10.3196895424551,5.36675376166392e-05,0.335686136892638,1.48355893275492
"24","40628",0.802444419,0.802444419,0.802444419,6.359803353,2.970397346,2.79429905,-1.7251034013719,3.14575641079269,-8.01838968483286,0.000218053537233982,0.335686136892638,1.2920789738227
"25","41019",0.802444419,0.802444419,0.802444419,2.412894115,2.970397346,3.119595914,-1.32601747432235,2.96244693745974,-10.7073499200084,4.35877397607867e-05,0.335686136892638,1.85916216841938
"26","42185",0.802444419,0.802444419,0.802444419,2.138459829,3.364437003,2.664562324,-1.26275126703804,2.93220985190298,-8.3362897149005,0.000176183816274546,0.335686136892638,0.923575591100534
"27","42854",0.802444419,0.802444419,0.802444419,2.906502055,3.364437003,2.664562324,-1.39206837611694,2.99364236168015,-12.51800882189,1.7932545954909e-05,0.335686136892638,2.48522003030502
"28","45569",0.802444419,0.802444419,0.802444419,2.138459829,2.970397346,3.019892689,-1.26324118458843,2.93193786389024,-8.83627826588436,0.000127742825287974,0.335686136892638,1.12031269370271
"29","45856",0.802444419,0.802444419,0.802444419,2.528801926,3.364437003,2.731104899,-1.34181744045738,2.97038865576279,-10.782703895358,4.18938228823847e-05,0.335686136892638,1.92022438665492
