"","ID","S1.1","S1.2","S1.3","S3.1","S3.2","S3.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10277",5.837262082,5.85604832,5.917394924,0.802444419,0.802444419,0.802444419,2.27295281160233,3.43254606762056,64.6062023468197,1.52171265776985e-10,4.99870110279481e-07,14.994047339849
"2","10816",9.046909819,9.444749269,9.184675363,0.802444419,0.802444419,0.802444419,2.88321981686566,3.737661897133,74.5874956519175,5.8691912162516e-11,4.99870110279481e-07,16.0283758753482
"3","19544",0.802444419,0.802444419,0.802444419,5.969437186,5.935289199,5.849919041,-2.31460302855568,3.43794704257242,-62.756334683475,1.84493764599758e-10,4.99870110279481e-07,14.8226731976826
"4","20981",7.009586666,6.911041036,7.073902193,0.802444419,0.802444419,0.802444419,2.50791449644419,3.55012422852375,72.0034550508565,7.4154619529058e-11,4.99870110279481e-07,15.7053748976484
"5","21921",5.498797641,5.85604832,5.917394924,0.802444419,0.802444419,0.802444419,2.24867658846051,3.419348348466,63.1602018541269,1.76811851471654e-10,4.99870110279481e-07,14.8552758229995
"6","23174",8.072437222,8.017992136,8.061804327,0.802444419,0.802444419,0.802444419,2.69703363464752,3.64490542671516,74.6525873238555,5.8353317255038e-11,4.99870110279481e-07,15.9785912802074
"7","2490",7.86638071,7.779152427,7.673696478,0.802444419,0.802444419,0.802444419,2.64857579662675,3.62106237743068,62.5038243156896,1.89491713920764e-10,4.99870110279481e-07,14.9700798765921
"8","2491",7.488745589,7.773368626,7.615820485,0.802444419,0.802444419,0.802444419,2.62422455776871,3.60807994464932,77.2492066024679,4.65128012290227e-11,4.99870110279481e-07,16.1281659635673
"9","26563",0.802444419,0.802444419,0.802444419,7.320186224,7.197144258,7.348755094,-2.593657137566,3.57754815949246,-74.6937677536091,5.8140264885952e-11,4.99870110279481e-07,15.8905227502867
"10","28965",6.047376089,6.187313378,6.475002648,0.802444419,0.802444419,0.802444419,2.35492804820071,3.47263936765726,70.1021009434967,8.85557258706828e-11,4.99870110279481e-07,15.4753712874227
"11","32492",7.337159185,7.49978755,7.430163453,0.802444419,0.802444419,0.802444419,2.58752816472637,3.58982365901465,78.4788774811556,4.18867611585567e-11,4.99870110279481e-07,16.1911741664221
"12","39887",6.172152832,6.097532251,6.187666109,0.802444419,0.802444419,0.802444419,2.33510935016373,3.4638134196856,64.495004888333,1.53919276196683e-10,4.99870110279481e-07,15.0251336993801
"13","39888",6.172152832,6.499168757,6.442065566,0.802444419,0.802444419,0.802444419,2.38297835710089,3.48699996398176,71.4800649847189,7.78307676407227e-11,4.99870110279481e-07,15.5945593383846
"14","39891",6.62923669,6.620140729,6.70894817,0.802444419,0.802444419,0.802444419,2.4400697077251,3.51612350267714,72.3395037925527,7.18996351506727e-11,4.99870110279481e-07,15.6924978578714
"15","40284",6.869244383,6.658309614,6.994364028,0.802444419,0.802444419,0.802444419,2.47730576347801,3.53470676054435,65.991009385009,1.32209240657013e-10,4.99870110279481e-07,15.221307949823
"16","41482",7.137474729,7.813376538,7.597994971,0.802444419,0.802444419,0.802444419,2.60558897250652,3.59789897824624,65.6340544443359,1.37050494286403e-10,4.99870110279481e-07,15.2379270994242
"17","4216",0.802444419,0.802444419,0.802444419,6.308337247,6.187107881,6.293335816,-2.38993873371602,3.475683988473,-65.5678406772044,1.37970788045493e-10,4.99870110279481e-07,15.1017695658177
"18","43012",0.802444419,0.802444419,0.802444419,6.915476772,7.271633913,7.152395947,-2.56096060240316,3.56099463051787,-68.894099995317,9.93753281346324e-11,4.99870110279481e-07,15.4511225310956
"19","45783",8.522403799,8.683880965,8.68551259,0.802444419,0.802444419,0.802444419,2.79241052472858,3.69221248241528,89.7922787797596,1.71424416257376e-11,4.99870110279481e-07,16.9557894126026
"20","46327",5.677956063,6.021448446,5.926953052,0.802444419,0.802444419,0.802444419,2.27492252727395,3.4329593063691,64.0655107394628,1.60891295055202e-10,4.99870110279481e-07,14.9501301243397
"21","48410",5.98068647,5.961626868,6.054505951,0.802444419,0.802444419,0.802444419,2.30174855144729,3.44697166459069,65.4645213830663,1.39421044142741e-10,4.99870110279481e-07,15.0836300727517
"22","48579",6.111114732,6.427299813,6.226875508,0.802444419,0.802444419,0.802444419,2.35770666576493,3.47473701498619,64.5836562995892,1.52523833272315e-10,4.99870110279481e-07,15.0450224979128
"23","53634",0.802444419,0.802444419,0.802444419,5.969437186,6.096289481,6.170833101,-2.35024764703771,3.45574345556384,-63.2580490029305,1.75006502660472e-10,4.99870110279481e-07,14.8872108533407
"24","538",6.672115838,6.645698591,6.557275235,0.802444419,0.802444419,0.802444419,2.43353330618528,3.5133139986188,62.9238992141725,1.81260849286746e-10,4.99870110279481e-07,14.9389552478918
"25","58565",0.802444419,0.802444419,0.802444419,6.148827783,6.048639348,6.036940311,-2.35003358634411,3.45570159626837,-64.1553075122923,1.59404073950989e-10,4.99870110279481e-07,14.9623593276856
"26","66871",0.802444419,0.802444419,0.802444419,9.623381673,9.411482972,9.767104189,-2.96842790699752,3.76499610216102,-72.5002054013534,7.08492288613108e-11,4.99870110279481e-07,15.8523398765956
"27","67353",6.047376089,5.941121234,6.203478115,0.802444419,0.802444419,0.802444419,2.31630987374682,3.45407289955065,64.4016815602235,1.55404152386419e-10,4.99870110279481e-07,15.0056776333485
"28","6991",0.802444419,0.802444419,0.802444419,7.644430352,7.337519111,7.741859599,-2.64517896140113,3.6034132671094,-62.4343411093364,1.90894204689382e-10,4.99870110279481e-07,14.9340459541981
"29","32141",0.802444419,0.802444419,0.802444419,6.509358112,6.251652357,6.485463904,-2.42182030009391,3.49169629130518,-61.5062609410922,2.10820344799696e-10,5.31907806097522e-07,14.7711011524021
"30","66974",6.443702035,6.499168757,7.073902193,0.802444419,0.802444419,0.802444419,2.44546160517166,3.51753738149732,61.2116729565199,2.17638218534174e-10,5.31907806097522e-07,14.7867080900204
"31","34166",0.802444419,0.802444419,0.802444419,7.063361833,7.065745223,7.470557837,-2.57671266527099,3.56908156595743,-60.3176653695615,2.39934884138609e-10,5.49750803282587e-07,14.7164355564448
"32","50438",5.837262082,5.899212831,5.807842808,0.802444419,0.802444419,0.802444419,2.26736719046793,3.43003328377719,60.3900419176368,2.38035085799001e-10,5.49750803282587e-07,14.6273988212893
"33","32884",5.179675485,5.425061533,5.471307543,0.802444419,0.802444419,0.802444419,2.15331974115088,3.37199739620176,59.4357258292449,2.6454376250483e-10,5.87768141419823e-07,14.4577032118084
"34","11414",5.294105324,5.538686812,5.418036783,0.802444419,0.802444419,0.802444419,2.16670204502702,3.37920638149007,57.5601153782875,3.27191794405858e-10,6.01549325124915e-07,14.2966182471221
"35","13566",0.802444419,0.802444419,0.802444419,7.050527128,6.850009559,7.334564015,-2.55354250616543,3.55757922503085,-57.4799309128314,3.30228881626551e-10,6.01549325124915e-07,14.4293946348648
"36","14266",5.837262082,5.592301962,5.95525266,0.802444419,0.802444419,0.802444419,2.25540535554619,3.42376992643221,55.7096977286783,4.06305400324351e-10,6.01549325124915e-07,14.1691537705121
"37","15527",5.294105324,5.201655974,5.390642594,0.802444419,0.802444419,0.802444419,2.13640727855617,3.36428179814149,55.3372707011417,4.24773677455559e-10,6.01549325124915e-07,14.0585873002203
"38","27297",5.179675485,5.395194889,5.68926405,0.802444419,0.802444419,0.802444419,2.16938200925096,3.37940245772745,56.623200441602,3.6478734609888e-10,6.01549325124915e-07,14.2070673677881
"39","30989",0.802444419,0.802444419,0.802444419,6.652154324,7.237527224,6.925025484,-2.52717703787189,3.5439908813643,-56.8305811379781,3.56055158548965e-10,6.01549325124915e-07,14.3554631955234
"40","32519",0.802444419,0.802444419,0.802444419,5.826077851,5.58047644,5.809413293,-2.27316075990874,3.41738340037568,-55.2247052654791,4.30544432976553e-10,6.01549325124915e-07,14.095970668187
"41","36224",6.047376089,5.961626868,5.917394924,0.802444419,0.802444419,0.802444419,2.29539874737078,3.44435015461268,57.5713631821287,3.26768344709371e-10,6.01549325124915e-07,14.3762521904882
"42","36334",5.179675485,5.565744113,5.572272223,0.802444419,0.802444419,0.802444419,2.17337004283854,3.38167141221087,57.826897077534,3.17315947023406e-10,6.01549325124915e-07,14.3254666885414
"43","41643",6.172152832,6.040849388,6.028107924,0.802444419,0.802444419,0.802444419,2.31849649577553,3.4559323504518,57.4871047451231,3.29955846770203e-10,6.01549325124915e-07,14.378655377095
"44","60549",0.802444419,0.802444419,0.802444419,6.09981137,6.2673467,6.535961833,-2.39773120541234,3.47951026894714,-56.458566289185,3.71895281512465e-10,6.01549325124915e-07,14.2766966486948
"45","63672",0.802444419,0.802444419,0.802444419,6.901249223,6.931047473,7.362807909,-2.55111607028496,3.55627964274386,-57.3982202331375,3.33357186465888e-10,6.01549325124915e-07,14.420358259239
"46","6430",7.226458735,7.135064728,6.948204007,0.802444419,0.802444419,0.802444419,2.5263318161822,3.56010652943531,56.2011691203134,3.83329907450337e-10,6.01549325124915e-07,14.3124420388503
"47","69426",5.400091136,5.788774198,5.547687564,0.802444419,0.802444419,0.802444419,2.20559576939086,3.39853309132408,55.5835307730888,4.12456454970135e-10,6.01549325124915e-07,14.1288734264945
"48","71785",5.759811393,5.592301962,6.03696112,0.802444419,0.802444419,0.802444419,2.2564497627171,3.42383760337221,56.6935910255063,3.61796076522355e-10,6.01549325124915e-07,14.2686190884033
"49","72839",6.047376089,5.877792286,5.926953052,0.802444419,0.802444419,0.802444419,2.28982171890239,3.44156796022685,56.797500462904,3.57431831329235e-10,6.01549325124915e-07,14.2966709467945
"50","8004",0.802444419,0.802444419,0.802444419,5.449142901,5.411678649,5.587793098,-2.21306610661659,3.38724464553799,-55.235508463034,4.29986703473878e-10,6.01549325124915e-07,14.0622198281502
