"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40437",129,200,120,112,141,165,74,63,47,69,172,131,0.347961975498664,3.81233735419817,3.08171368495847,0.00857265562914482,0.89216147191563,-4.01368907065409
"2","GB40456",512,546,424,345,512,461,418,330,332,415,682,643,-0.38136159873598,5.87358121093277,-2.99845453551218,0.0100756557739871,0.89216147191563,-3.92533433936236
"3","GB40521",78,116,93,54,92,91,56,19,36,39,90,60,0.515178092667424,3.00121720996725,2.99341036945627,0.0101746847335325,0.89216147191563,-4.17099230461187
"4","GB40892",359,426,376,279,455,427,434,299,287,355,524,619,-0.495795098371877,5.658066674377,-3.36417115617843,0.00495333729615237,0.89216147191563,-3.78542951025153
"5","GB40917",45,46,40,23,47,44,18,11,15,23,38,26,0.567556085637463,1.89160272950656,3.11098917243663,0.00809898286933714,0.89216147191563,-4.29790891989816
"6","GB41110",155,45,59,45,53,53,251,112,136,109,118,179,-1.58766226340021,3.59851491506724,-3.78759638558519,0.00218554092211683,0.89216147191563,-3.90658157369606
"7","GB41901",559,460,467,328,406,485,815,462,325,396,656,705,-0.684628618709609,5.96612513533653,-3.08333143348575,0.00854577542428724,0.89216147191563,-3.90276089816899
"8","GB42455",1188,3074,1889,1640,1693,1145,793,458,483,1087,1847,967,0.606144624823946,7.24788179229165,2.97572170542388,0.0105296355520048,0.89216147191563,-4.05612754130752
"9","GB42556",713,783,455,567,624,746,1107,564,414,623,1065,925,-0.630419214134629,6.46028682539742,-3.4192748934583,0.00445114462918123,0.89216147191563,-3.84387480674152
"10","GB42571",646,1007,824,681,781,993,1263,630,671,774,1000,1384,-0.604204126467605,6.78740172344867,-3.15671314575757,0.00741081592930473,0.89216147191563,-3.9584054857638
"11","GB42651",347,509,307,274,366,405,365,229,190,328,548,480,-0.29663445602029,5.47942491530185,-2.98254543778997,0.0103912766184185,0.89216147191563,-3.91087716603096
"12","GB42676",455,273,311,157,295,340,725,513,286,264,426,573,-1.02360870942019,5.51832408289077,-3.0984349844759,0.00829882986129029,0.89216147191563,-3.87217626885707
"13","GB42983",8,25,11,11,10,23,3,1,1,2,22,2,1.65456947919607,-0.221445707558302,3.75314401464589,0.00233514992580928,0.89216147191563,-4.42281390695211
"14","GB43133",633,693,482,373,548,690,551,367,543,494,1150,686,-0.507657950896228,6.2055694517039,-3.16751669697341,0.00725692899371377,0.89216147191563,-3.89544126603924
"15","GB43179",459,964,614,496,616,665,299,186,175,313,923,558,0.461004424918531,5.88266232875617,3.13448301162846,0.00773778376585026,0.89216147191563,-3.88996490916784
"16","GB43359",11,19,24,11,21,19,4,5,1,1,16,13,1.34172982001326,0.227767510133622,3.12272140367996,0.00791655633697916,0.89216147191563,-4.44073102315267
"17","GB43704",1451,1400,821,778,1095,1300,1417,1040,931,1108,1610,1604,-0.621045914901537,7.24424115038382,-3.33713952676295,0.00522016205394589,0.89216147191563,-3.95724198362807
"18","GB43789",187,199,133,102,104,111,890,237,204,124,240,255,-1.37801991496355,4.59570481239508,-3.03330603533164,0.00941706693086311,0.89216147191563,-3.93703876546478
"19","GB44073",311,529,350,338,345,371,64,121,35,247,300,275,0.998295515031285,4.83396361651797,3.40312701147787,0.0045927529420824,0.89216147191563,-3.8194143101193
"20","GB44552",2328,223,1288,117,313,325,4217,1882,9477,1635,1103,1302,-2.93310721372709,7.04777010055169,-3.32755141589781,0.00531823692233009,0.89216147191563,-3.94983130337614
"21","GB44967",564,521,504,315,529,394,765,527,338,406,652,920,-0.724739895132156,6.04043246507023,-3.14653828928856,0.00755872435324663,0.89216147191563,-3.88762871756432
"22","GB45434",370,240,391,169,340,322,478,370,275,276,444,531,-0.805872439940572,5.43202979672403,-3.01848512982263,0.00969175025154055,0.89216147191563,-3.89596156720908
"23","GB47302",89,173,83,85,92,80,79,82,57,104,230,154,-0.536341705678185,3.70119558555219,-3.39391817888506,0.00467553262627002,0.89216147191563,-3.94608257784235
"24","GB47600",6,6,5,8,6,4,14,8,7,9,10,15,-1.11415694023963,0.0617215186877228,-3.30008635846155,0.0056095367810277,0.89216147191563,-4.43545605171558
"25","GB47943",32,17,15,6,44,39,50,33,25,29,55,54,-1.20400761627716,1.90862618526822,-3.26765256063354,0.00597422692553628,0.89216147191563,-4.27549449591009
"26","GB48304",685,1203,620,692,809,872,858,643,875,591,1390,1403,-0.629091625539612,6.76887526928995,-3.32980843569455,0.00529498498494442,0.89216147191563,-3.90586936337899
"27","GB48625",6,19,11,10,10,15,1,0,1,2,10,13,1.66780558729294,-0.469746916651629,3.48101000646325,0.00394916027388023,0.89216147191563,-4.44611496640436
"28","GB48769",16,31,17,16,13,12,3,2,2,7,14,14,1.08263660234481,0.345325208224981,3.36411780504828,0.00495385017371216,0.89216147191563,-4.41705362311298
"29","GB48943",2092,2112,2097,1148,2081,2504,4007,2663,1607,1768,3051,3815,-0.884260593401685,8.19372196852879,-3.47260661057738,0.00401397989260799,0.89216147191563,-4.01331355863129
"30","GB49116",762,856,537,517,718,703,1318,795,560,614,799,1224,-0.776112498629659,6.59338373927507,-3.17091019985606,0.00720925316567472,0.89216147191563,-3.93330158848304
"31","GB49869",316,1345,436,580,390,463,171,148,116,296,347,418,0.7879321250916,5.45456149738085,3.12208508444344,0.00792634472197965,0.89216147191563,-3.88663449835749
"32","GB50238",136,181,130,60,152,148,456,219,145,118,209,283,-1.12284431138457,4.41918822715688,-3.20959588075133,0.00668737441242078,0.89216147191563,-3.89252489114367
"33","GB50607",784,943,696,603,701,781,1219,876,688,601,986,1372,-0.750148297090776,6.73125224199426,-3.31740729514234,0.00542401519250169,0.89216147191563,-3.90490961390994
"34","GB51435",20,11,25,3,10,20,27,16,22,21,27,28,-1.17465154531908,1.16205241613409,-2.94631251698624,0.0111471016293699,0.89216147191563,-4.38882538302503
"35","GB51572",213,152,154,100,162,192,215,180,170,189,250,271,-0.790918347431665,4.55021525989392,-3.72935301936037,0.00244451105909449,0.89216147191563,-3.70365650467804
"36","GB51652",996,4687,2811,2014,3180,3499,522,343,522,469,5147,1469,1.28643204304718,7.55673851908818,3.11943743682225,0.00796720267622794,0.89216147191563,-4.04386981728882
