"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40138",19,48,32,43,46,28,5,15,8,2,13,39,1.26920913553859,1.25667552005046,3.18755746107287,0.00703088457196885,0.861048566695516,-4.36167869524245
"2","GB41181",432,362,310,473,568,479,309,592,389,351,443,623,-0.479702715749541,5.79838120326619,-3.00676378301205,0.00997717615458727,0.861048566695516,-3.91036186136022
"3","GB41290",224,186,159,218,322,230,127,275,79,83,100,160,0.372926020764394,4.40619651086627,3.03489899821529,0.0094486724596274,0.861048566695516,-3.93692941231424
"4","GB41543",19,20,20,26,36,40,6,19,3,9,19,16,0.861787498150421,1.09206382375461,3.09121742158904,0.00847290676280462,0.861048566695516,-4.3794381976449
"5","GB41642",567,443,323,528,492,476,492,841,371,224,586,657,-0.496265394738598,5.9338440400978,-3.10732240625872,0.00821279222114394,0.861048566695516,-3.88547904660791
"6","GB41659",832,883,705,1055,1337,1150,596,1062,344,367,514,731,0.360633390557778,6.56408714031888,3.37567576465039,0.00488475062029292,0.861048566695516,-3.87359930667413
"7","GB41664",317,282,230,336,437,318,292,451,193,177,278,423,-0.294207470551974,5.26552748433682,-3.11584791726581,0.00807833179383517,0.861048566695516,-3.84927581875323
"8","GB41687",56,74,37,49,86,49,80,85,48,43,68,82,-0.596335436973405,2.97443596660964,-3.05756029107928,0.00904328706106849,0.861048566695516,-4.15162724234048
"9","GB41700",124,140,70,95,199,157,57,87,31,66,29,98,0.76665500940677,3.42171364231942,3.05211219783944,0.00913914027973014,0.861048566695516,-4.08949552108947
"10","GB41741",116,154,66,148,121,142,371,141,245,131,124,299,-1.13497644582733,4.31728452027139,-2.98574560172843,0.0103910331556827,0.861048566695516,-3.96763863618077
"11","GB41809",175,128,82,138,141,148,177,183,143,102,141,223,-0.654274641736652,4.21335210006346,-3.22713363602065,0.00651211145788293,0.861048566695516,-3.89318259719794
"12","GB42172",52,73,76,95,167,146,44,100,12,31,36,55,0.800841367315396,2.96161785529601,3.04270713378764,0.00930699440055911,0.861048566695516,-4.16801529607544
"13","GB42436",19,17,19,28,45,23,11,22,3,6,9,19,0.774572303472107,1.01063702629213,3.15051779241398,0.0075537771739897,0.861048566695516,-4.37990664031339
"14","GB42571",646,824,681,781,1000,993,1263,1007,630,671,774,1384,-0.633703287480204,6.78740172344867,-3.43692654341821,0.00433919384615637,0.861048566695516,-3.87642491154221
"15","GB42579",751,1217,822,1201,1888,1128,470,1438,326,299,580,980,0.533261767474912,6.69008881033626,3.24994611615275,0.00623067628023555,0.861048566695516,-3.92609229280295
"16","GB42983",8,11,11,10,22,23,3,25,1,1,2,2,1.55602913121199,-0.221445707558302,3.39986613360809,0.00466147809034267,0.861048566695516,-4.44098174394161
"17","GB43052",2836,6161,3854,6007,9452,7307,1303,8495,921,1320,1992,4345,0.922515974256282,8.80852190728446,2.99629366323779,0.0101812527333718,0.861048566695516,-4.17486273856885
"18","GB43574",31,43,43,46,57,62,23,37,11,7,26,28,0.757623117079491,1.95533454619855,3.63732547375979,0.00294829952207345,0.861048566695516,-4.22157624146102
"19","GB43704",1451,821,778,1095,1610,1300,1417,1400,1040,931,1108,1604,-0.590599922826423,7.24424115038382,-3.05243656152325,0.00913340528557287,0.861048566695516,-4.03505863331045
"20","GB44570",364,555,374,663,805,671,203,689,153,175,281,462,0.531004077600965,5.65641128554347,3.22953879713401,0.00648184850724702,0.861048566695516,-3.84046152730672
"21","GB45609",479,396,247,487,1068,599,542,2702,802,1092,564,1366,-1.48410313166959,6.49702259516263,-4.99215913922334,0.000236590113215482,0.861048566695516,-3.46832550567526
"22","GB46373",280,284,229,312,425,344,312,421,174,218,301,390,-0.35547074306545,5.26018256470138,-3.20612117127202,0.00678259000652132,0.861048566695516,-3.81641887690282
"23","GB46386",11,12,7,13,15,8,2,7,6,3,2,4,1.02442682378337,-0.202077853985918,3.00964800975066,0.00992167507220733,0.861048566695516,-4.46484158944316
"24","GB46461",15,13,14,10,23,18,8,9,2,1,8,12,0.948225215814615,0.264397363249547,2.98733700258915,0.010359111005623,0.861048566695516,-4.4460357447627
"25","GB46595",78,67,84,86,86,103,102,116,89,56,88,142,-0.596791919990021,3.52340731398962,-3.09296200853941,0.00844433790130834,0.861048566695516,-4.05052304206743
"26","GB46617",131,94,105,124,146,135,92,264,74,73,129,159,-0.421221821153529,3.94720662494574,-3.19060106657015,0.0069895612119778,0.861048566695516,-3.94561595957486
"27","GB47588",44,25,20,44,109,47,31,18,11,8,16,20,1.03249945792641,1.75012791806425,3.10091153172705,0.00831536852903476,0.861048566695516,-4.3166988157703
"28","GB47615",84,84,77,85,161,105,59,94,33,35,56,77,0.377966518732653,3.23309742760086,3.11278522222712,0.00812638079579461,0.861048566695516,-4.09997360605342
"29","GB48304",685,620,692,809,1390,872,858,1203,643,875,591,1403,-0.598198422026198,6.76887526928995,-3.03659776993129,0.00941766712585981,0.861048566695516,-3.99111325858463
"30","GB48308",3741,4346,2841,3445,4938,4296,5824,5193,3960,2705,3390,6083,-0.626432703181806,9.0411704937007,-3.069863129169,0.00883049405754477,0.861048566695516,-4.17166127301121
"31","GB49116",762,537,517,718,799,703,1318,856,795,560,614,1224,-0.831413985749219,6.59338373927507,-3.58595458530177,0.00325474993271182,0.861048566695516,-3.8092669935324
"32","GB49255",17,12,8,15,18,22,9,7,5,5,5,6,0.881037964376278,0.352116786110368,3.00543588326191,0.0100028323225048,0.861048566695516,-4.43862171367154
