"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB55885",165,123,134,190,188,184,229,352,191,140,120,421,-0.65985562657951,4.59812839064105,-5.63028579539957,7.7489549813098e-05,0.769471229644063,-3.26987147671952
"2","GB40148",1588,473,380,464,516,1502,1079,5123,752,1018,1370,3674,-1.51539603695858,7.10034446278186,-3.63273851139536,0.00296779812315151,0.995094516587835,-3.8764868948662
"3","GB40434",297,302,228,336,390,478,285,638,398,222,211,672,-0.368062062694451,5.4754366265026,-3.39240744573274,0.00472023994219502,0.995094516587835,-3.77571098728645
"4","GB40523",19,21,19,41,27,25,32,113,41,21,21,69,-1.00967933291443,2.04142199358062,-4.40672611244215,0.000684581864365106,0.995094516587835,-4.11407414917061
"5","GB40565",69,89,69,137,91,103,80,259,155,42,84,297,-0.731066524609765,3.76401758866906,-3.29034419915458,0.00575172723531868,0.995094516587835,-3.96787870474015
"6","GB41740",348,258,277,429,372,404,366,578,365,260,193,703,-0.361172326341053,5.52383634175798,-3.25797151667662,0.00612405745278258,0.995094516587835,-3.82291782930484
"7","GB41893",49,42,38,84,67,82,58,121,96,33,41,184,-0.634150229704393,3.0817945968931,-3.44790589977808,0.00423973081440359,0.995094516587835,-4.05694094952919
"8","GB42300",123,116,157,137,186,158,110,346,219,89,150,477,-0.6670685341675,4.43013729927898,-3.46278840850519,0.00411948076716258,0.995094516587835,-3.8077199127436
"9","GB42604",1471,943,1304,1611,1592,1537,1368,3043,1542,978,811,2932,-0.400845114445012,7.56711278171245,-3.15832204187878,0.0074286320862096,0.995094516587835,-4.044347868926
"10","GB42753",301,365,275,314,456,394,427,735,395,294,240,811,-0.574508122182397,5.64608526590448,-4.4312080324526,0.000654168466904361,0.995094516587835,-3.48296897794336
"11","GB42889",55,35,39,86,71,104,87,159,103,48,45,199,-0.848035121425785,3.2696341218447,-4.63988801420837,0.000445340144433689,0.995094516587835,-3.80410150620644
"12","GB42980",24,26,22,7,21,34,7,1,5,1,3,12,2.18767801281771,0.228280454960094,3.80774361778169,0.002120867946816,0.995094516587835,-4.39437585872852
"13","GB43091",1627,1196,641,585,1114,872,194,388,673,375,141,840,1.16070621912013,6.23268134132346,3.33065006879515,0.00531974210588876,0.995094516587835,-3.87982576362125
"14","GB43112",40191,24826,16224,30444,21286,30185,20410,76932,43636,22033,26285,91595,-0.803326984986418,12.0052413813225,-3.19861546427883,0.00687061109013478,0.995094516587835,-4.31575389546144
"15","GB43261",74,58,66,102,93,78,158,134,118,65,113,145,-0.752549325712663,3.62124553225552,-3.17183804979385,0.00723657654400573,0.995094516587835,-4.02821095610884
"16","GB43691",31,17,22,23,21,21,9,8,12,3,16,15,1.05850258583969,0.938872518669314,3.14662838845204,0.0075988942781572,0.995094516587835,-4.38501543677743
"17","GB44024",2490,6263,9024,5607,4644,5276,137,4887,2347,322,947,2027,2.23637490886258,8.18932210920631,3.29737472382803,0.00567391705316509,0.995094516587835,-4.07190181906541
"18","GB44177",139,128,111,162,182,192,137,291,171,87,101,307,-0.351487844042949,4.32873726376184,-3.58767298562542,0.00323696984192874,0.995094516587835,-3.77913840033495
"19","GB44263",12,10,12,19,11,28,20,59,21,16,17,45,-1.06776841011837,1.34647785170385,-4.27613346426395,0.000873347688374536,0.995094516587835,-4.24002546386756
"20","GB44709",436,194,175,531,280,399,346,653,768,246,264,1043,-0.846119333114539,5.62723407709725,-3.63648982994739,0.0029464422569435,0.995094516587835,-3.70809315912846
"21","GB45052",1478,747,805,1097,877,1022,951,2005,1252,638,912,3061,-0.60217707081158,7.1639271820452,-3.26767165530061,0.00601002465219485,0.995094516587835,-3.97662192235323
"22","GB45153",61,51,55,71,125,103,113,144,94,53,74,161,-0.610230081002299,3.4653182610479,-3.35501764948184,0.00507454862220136,0.995094516587835,-4.00690264513802
"23","GB45427",2,3,1,10,9,5,7,15,16,3,5,38,-1.56589889103322,-0.189273324235566,-3.45095957427932,0.0042147716670854,0.995094516587835,-4.44066469968422
