"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40047",26,28,72,23,19,30,9,15,29,25,27,17,0.843926572519927,1.63791890353191,3.51201333931719,0.00373411490991636,0.999711575538156,-4.28009060528608
"2","GB40837",74,51,107,14,14,32,49,87,134,331,195,62,-1.41315966184389,3.08080332224774,-3.14372847813865,0.00762360854057167,0.999711575538156,-4.15443067778483
"3","GB41175",86,49,119,70,35,66,70,89,97,210,88,169,-0.537631431998963,3.46719144772533,-2.8623039960186,0.0131468090016361,0.999711575538156,-4.14219819972228
"4","GB41241",235,123,328,258,117,149,156,223,343,364,341,390,-0.439313304411388,4.90258289418289,-3.14507253973709,0.00760375896278999,0.999711575538156,-3.88861153755715
"5","GB41289",284,162,250,107,63,142,245,168,271,800,199,830,-0.956294335262378,4.85304319906142,-2.65121094090051,0.0197301749396778,0.999711575538156,-4.0756810456934
"6","GB41326",88,52,61,35,99,32,54,255,294,152,95,156,-1.26686128539463,3.54137081608605,-2.89997588321191,0.0122240863700282,0.999711575538156,-4.13669463674283
"7","GB41545",4452,4555,11379,4190,4910,4525,1445,4173,4112,3560,4333,4445,0.799060151052453,9.09913462167676,3.35212237070309,0.00508891754051487,0.999711575538156,-4.13413503217556
"8","GB41776",489,110,448,99,265,122,111,1330,1304,1135,916,406,-1.48548303905287,5.56814623760419,-2.77788821386974,0.0154704996480882,0.999711575538156,-4.03917694042932
"9","GB42004",15,5,26,12,3,10,14,14,16,69,30,26,-1.02100441637813,0.999897985213787,-2.9457516955641,0.011188521321727,0.999711575538156,-4.40620650887463
"10","GB42191",90,68,233,114,86,99,50,66,86,134,96,79,0.574834173538944,3.58135681474444,3.16794760140903,0.00727373298780306,0.999711575538156,-4.04123816439788
"11","GB42311",244,79,209,43,47,34,76,349,124,436,270,292,-1.22393040538189,4.10521678307173,-2.83974446850893,0.0137318657901594,0.999711575538156,-4.08546614238691
"12","GB42431",756,605,535,589,286,241,536,705,951,935,956,1063,-0.679971920153518,6.32309171885941,-2.69816538815235,0.0180322701459074,0.999711575538156,-4.08542993494853
"13","GB42735",19,12,47,26,8,11,10,27,41,134,44,44,-0.982972429591187,1.7404540825735,-2.84401094447284,0.0136192891472072,0.999711575538156,-4.35634987718987
"14","GB42801",58,12,90,35,43,32,8,37,19,22,34,15,1.14232100129445,1.85509389740252,2.84504362299946,0.0135921773059876,0.999711575538156,-4.3428248116238
"15","GB43908",1114,534,822,462,500,505,391,1667,1842,2092,1387,1059,-0.784708491753569,6.81901551807745,-2.91458575603318,0.0118836882488633,0.999711575538156,-4.05643782606129
"16","GB43920",371,258,417,335,193,359,112,283,289,431,356,354,0.326551878493706,5.25398702899279,2.62486397405084,0.0207500170200721,0.999711575538156,-4.05905922197929
"17","GB45690",318,251,825,551,238,519,111,332,441,378,360,335,0.594486055664788,5.49108574256367,2.8374977444256,0.0137915159575659,0.999711575538156,-3.9891417494983
"18","GB45758",797,1309,3970,783,907,842,266,665,571,1416,1400,630,0.917701399581281,6.86651300985121,2.89698822849855,0.0122948721462429,0.999711575538156,-4.06625437412155
"19","GB45771",22,32,45,14,17,18,2,12,19,24,21,16,0.875439424747647,1.16925267323852,2.67622060078496,0.0188073020712774,0.999711575538156,-4.41885588259611
"20","GB45778",3,3,5,9,1,10,11,8,12,32,19,23,-1.63354179894488,0.157694391687518,-4.25077777927398,0.000911447685269606,0.999711575538156,-4.38250997855539
"21","GB45808",152,93,132,76,63,50,44,42,78,85,61,78,0.685668107865171,3.25534743908511,2.95640924256621,0.0109601494137371,0.999711575538156,-4.14721319984329
"22","GB45987",74,35,122,44,23,33,11,24,47,44,58,31,0.769222274034078,2.32576787204399,2.97328518856099,0.0106079276436642,0.999711575538156,-4.27025578491599
"23","GB46057",60,63,55,8,16,8,27,82,114,83,114,91,-1.45986189031946,2.51021009640685,-3.12531691557811,0.00790077799584725,0.999711575538156,-4.23792003062295
