"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40095",243,170,127,177,430,326,318,443,332,154,452,314,-0.480906831728328,5.10494089040872,-3.38721894258323,0.00477101044957142,0.994133891707094,-3.77835967778339
"2","GB40101",51,23,24,33,31,41,58,63,50,41,69,71,-0.813536001878489,2.49342203567839,-3.28469778972643,0.00581853914615962,0.994133891707094,-4.19159897620556
"3","GB40356",71,40,45,41,124,118,29,47,29,17,49,46,0.966568682969552,2.61166538977217,4.44760221427559,0.000635358121817619,0.994133891707094,-4.00007129394827
"4","GB40670",603,500,191,469,909,813,629,1348,786,387,1059,860,-0.578699770315715,6.36200396052849,-3.96379487830957,0.00157619303586217,0.994133891707094,-3.69023931719677
"5","GB40727",376,282,218,291,407,443,229,379,249,137,287,309,0.390141535744949,5.20952909213529,3.23910590086667,0.00635582788797891,0.994133891707094,-3.82475363257333
"6","GB41147",1023,1092,611,848,1722,1345,660,1570,813,408,841,1101,0.382649417005799,6.90386153219709,3.18891548413224,0.00700496118042322,0.994133891707094,-3.96609812276601
"7","GB41175",86,66,70,89,210,169,49,119,70,35,97,88,0.562411647084981,3.46719144772533,3.12973044848642,0.00785608287529539,0.994133891707094,-4.06103406908004
"8","GB41208",153,128,62,124,247,224,190,287,228,76,261,282,-0.486080962539944,4.45319863462762,-3.40786731351257,0.00458417548953944,0.994133891707094,-3.81868024965687
"9","GB41702",52,37,24,42,99,62,25,63,41,17,37,45,0.468214679598693,2.41228030260455,3.08884378627697,0.00850357270184557,0.994133891707094,-4.23288655238831
"10","GB42086",106,62,64,104,141,113,68,80,67,34,77,71,0.573211704141249,3.32635964244795,3.39352492434039,0.00471315172296592,0.994133891707094,-4.02445713535206
"11","GB42110",327,238,172,284,352,400,184,292,212,103,268,281,0.448126762086716,4.98076341292686,3.59124394867584,0.00321719445253498,0.994133891707094,-3.71384764066657
"12","GB42229",14,13,6,8,23,11,3,13,7,4,4,4,1.11044428642326,0.077797818206454,3.67719380244159,0.00272668505475136,0.994133891707094,-4.41058709923791
"13","GB42516",205,158,126,167,440,357,128,262,158,55,213,152,0.571483072666762,4.51984973288818,3.33757175989608,0.00525223481922666,0.994133891707094,-3.83479654300692
"14","GB42558",134,159,113,182,863,102,43,193,58,26,66,115,1.36674614121531,3.84840853478125,3.1483955487554,0.00757707493304299,0.994133891707094,-4.01970047887721
"15","GB42686",417,340,174,485,547,447,458,1077,667,284,805,670,-0.646344780358115,5.94647919088419,-4.41159565020799,0.000679230241665396,0.994133891707094,-3.5259787095228
"16","GB43075",192,120,116,133,333,274,95,187,72,72,118,160,0.724966963817003,4.17396681647642,4.05538378475981,0.0013247804721235,0.994133891707094,-3.69121586656105
"17","GB43225",1248,985,523,1015,2138,991,675,671,779,393,659,1225,0.605020346702318,6.78203108394037,3.15382349176553,0.00749780927732598,0.994133891707094,-3.96443485598209
"18","GB43631",415,300,180,196,697,688,447,898,726,266,714,542,-0.625263140423336,5.84478928015532,-3.20354716563443,0.00680915763393793,0.994133891707094,-3.86421630722491
