"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB42895",176,102,340,61,68,284,303,223,271,222,657,345,-0.748546231613926,4.74571945391366,-3.52487199571987,0.00360879546739243,0.545808223152888,-3.7465732544443
"15","GB43125",704,664,809,477,355,830,579,425,500,614,785,679,0.427609424803165,6.26767369618831,3.31454197153728,0.0054298931721105,0.545808223152888,-3.83226240379459
"16","GB43376",467,461,352,383,248,578,286,243,261,355,362,419,0.716835690112606,5.51512475748593,3.37536397829258,0.00482426561086872,0.545808223152888,-3.75048185871876
"17","GB43574",31,23,37,11,7,28,43,43,26,46,57,62,-0.765734280581629,1.95533454619855,-3.73633414250305,0.00239756129573225,0.545808223152888,-4.20482401613417
"18","GB43689",459,134,521,260,35,1211,3131,11956,3679,1529,619,701,-2.71361934452853,6.5955550009699,-3.32549070467124,0.00531549499484884,0.545808223152888,-3.91923228650695
"19","GB43704",1451,1417,1400,1040,931,1604,821,778,1108,1095,1610,1300,0.623042555675505,7.24424115038382,3.38743462765434,0.00471240150432491,0.545808223152888,-3.92273670056261
"20","GB44300",344,506,351,332,225,484,266,261,220,268,378,301,0.739917274671604,5.3502238428313,3.4761613577795,0.00396643980622481,0.545808223152888,-3.71137788148258
"21","GB44327",199,147,264,116,102,233,162,128,139,169,248,194,0.310937215817106,4.43487837708187,3.41885194779567,0.00443333082163256,0.545808223152888,-3.78668790187757
"22","GB44710",338,215,1064,355,129,572,2297,1453,846,1238,688,986,-1.40358626060493,6.36519193046863,-3.7250294042327,0.0024503956894646,0.545808223152888,-3.74993887572152
"23","GB45028",1255,717,2549,773,447,2520,3284,2330,1978,2063,4790,2425,-0.939655751229695,7.79767478267807,-3.97663321408421,0.00151172332208592,0.545808223152888,-3.84348417658313
"24","GB45230",112,103,124,80,59,136,51,55,74,98,67,118,0.737552739491036,3.46243344770263,3.3064993285849,0.00551549870389771,0.545808223152888,-4.00319532434933
"25","GB45418",536,698,620,471,360,744,462,320,359,530,549,517,0.686580320340092,6.00163476428421,3.78870406621016,0.00216751732578416,0.545808223152888,-3.65419033400315
"26","GB45609",479,542,2702,802,1092,1366,396,247,564,487,1068,599,1.32071639332043,6.49702259516263,3.80602302909757,0.0020964912415391,0.545808223152888,-3.7158086128304
"27","GB45906",825,5976,1026,8040,3889,4967,616,365,342,1017,1106,2080,2.53485043449856,7.60143119792612,3.77937204341451,0.00220679985794338,0.545808223152888,-3.8690913569223
"28","GB46314",336,342,420,252,217,467,247,253,258,353,424,351,0.440555690635618,5.35197313879063,3.29743364905016,0.00561361833307405,0.545808223152888,-3.77248977413566
"29","GB46489",10,13,33,5,3,30,69,50,25,20,75,51,-1.41542545814145,1.5515497576779,-3.46603333822025,0.00404518587440375,0.545808223152888,-4.30410376616163
"30","GB46889",95,58,141,42,39,106,53,53,53,80,115,67,0.453343777961704,3.16666329172337,3.42237043532429,0.00440313211626402,0.545808223152888,-4.03152253676191
"31","GB48030",14,7,20,9,5,15,1,3,2,6,12,12,1.45341670124979,-0.0864899514098005,3.66003536665253,0.00277796754160463,0.545808223152888,-4.42439279538253
"32","GB48309",1093,737,997,500,491,1140,726,528,607,758,1100,944,0.407474207323748,6.62287944464354,3.36582800206881,0.00491452580241543,0.545808223152888,-3.85672558461444
"33","GB49027",628,556,632,377,332,649,378,413,463,469,569,523,0.496620172172824,5.970858261281,3.33890742869131,0.00517860468458126,0.545808223152888,-3.79419469424821
"34","GB49116",762,1318,856,795,560,1224,537,517,614,718,799,703,0.844211809014939,6.59338373927507,3.71214455790936,0.00251206064868268,0.545808223152888,-3.75148229086879
"35","GB49425",706,679,675,424,386,699,543,425,383,500,742,670,0.498356199009881,6.15144652380152,3.30146796563689,0.00556973968757524,0.545808223152888,-3.82435872475043
"36","GB50607",784,1219,943,876,688,1372,696,603,601,701,986,781,0.797786544003535,6.73125224199426,3.74523981189293,0.00235675623382111,0.545808223152888,-3.76079076451792
"37","GB50922",13,6,21,9,2,6,34,37,26,32,26,19,-1.39471369699173,0.977382109972804,-3.59807643926079,0.00313162162585773,0.545808223152888,-4.35001155191696
"38","GB50949",357,382,529,270,302,387,248,189,250,362,527,374,0.599917164822897,5.42409866993137,3.48932814595905,0.00386637550003581,0.545808223152888,-3.70746660930359
"39","GB51019",543,284,782,240,266,611,922,740,533,783,1802,631,-0.671719722244498,6.22696023779697,-3.76486777376754,0.00226929899762379,0.545808223152888,-3.70331711644604
"40","GB51190",86,42,50,28,23,64,54,71,71,114,171,131,-0.784446956609283,3.06373293663262,-3.34495713344553,0.00511804373426508,0.545808223152888,-4.07892094133375
"41","GB51394",373,339,454,209,183,429,260,275,206,313,364,363,0.451812793656801,5.28016865434422,3.87588528120052,0.00183324237343871,0.545808223152888,-3.57798662283994
"42","GB51940",1656,1149,3414,962,702,2540,3492,2479,1999,2518,5452,2504,-0.629610613466813,8.06370576826781,-3.45694428778514,0.00411719630615325,0.545808223152888,-3.9867423950095
"43","GB53191",654,752,935,452,341,668,474,375,449,613,853,701,0.482396795161596,6.21541760645427,3.3144520097666,0.00543084330707573,0.545808223152888,-3.82667951811228
"44","GB53369",259,106,417,496,125,245,104,4,115,185,113,7,2.68328985052132,3.73334974800852,3.37698905083803,0.0048090510707405,0.545808223152888,-4.02260748751978
"45","GB53385",440,329,2095,219,189,541,1849,1176,1192,1176,1219,690,-1.14675247318697,6.51981169073311,-3.31557529097777,0.00541899168465745,0.545808223152888,-3.87678850829156
"46","GB53414",67,36,111,32,27,54,39,27,34,33,59,50,0.664849075952383,2.49399826600687,3.75516020676243,0.0023121328640892,0.545808223152888,-4.10114800589692
"47","GB53955",265,227,229,173,143,304,150,149,144,205,210,204,0.646641377274827,4.64696311079303,3.84802591077529,0.00193392283366332,0.545808223152888,-3.62829131627536
"48","GB54139",38,17,146,57,27,182,262,137,130,353,427,139,-1.55376829490439,3.80850070867913,-3.69379098757587,0.0026026327480186,0.545808223152888,-3.89397423547097
"49","GB55767",37,34,60,15,16,54,80,70,41,48,125,78,-0.74129099278796,2.60085915632205,-3.4999802957456,0.00378728979021521,0.545808223152888,-4.13370935478437
"50","GB56016",1372,1555,647,1265,610,1428,745,514,604,745,713,862,1.03475335586521,6.78681359755648,3.3218779389358,0.00535297304944777,0.545808223152888,-3.88856750623103
