"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40203",171,213,202,135,248,192,79,71,68,72,156,178,0.616921717885892,4.12051161233062,3.51781638521008,0.00371187882860826,0.999958471887145,-3.85939140569955
"2","GB40566",200,272,257,251,278,202,113,76,103,64,244,190,0.622315001552423,4.43962149903024,3.86298415585501,0.00191333034592234,0.999958471887145,-3.71676513537092
"3","GB40745",101,156,96,79,124,128,137,129,116,115,174,167,-0.623360574162055,3.99776641346331,-3.34535253552424,0.00518015935802597,0.999958471887145,-3.9189649337668
"4","GB40746",868,1074,756,742,763,989,791,577,967,522,1257,1104,-0.353314510599269,6.75742563419,-2.99291061352014,0.0102484603105795,0.999958471887145,-4.01422600752041
"5","GB40747",318,473,288,254,309,426,334,227,277,218,522,524,-0.361926880932406,5.41831381240778,-3.11218705996503,0.00813613701739358,0.999958471887145,-3.87352298090569
"6","GB40917",45,46,40,23,47,44,18,11,23,15,38,26,0.578933115433603,1.89160272950656,3.22237972430052,0.00657264275862098,0.999958471887145,-4.28884069139173
"7","GB40976",6160,4317,4443,4056,5168,6266,4676,3204,6393,4135,8629,7649,-0.520090531437996,9.38854792065695,-2.85092885657773,0.0134805809820463,0.999958471887145,-4.24158521377795
"8","GB41266",209,252,153,125,239,182,176,140,312,104,310,293,-0.517483847879928,4.65705426637665,-3.18823726705125,0.00702194411925069,0.999958471887145,-3.87080888542254
"9","GB41902",251,332,191,179,252,232,188,153,274,158,447,317,-0.403102958166189,4.92362581092292,-3.7429709517976,0.0024070697335198,0.999958471887145,-3.67249688362641
"10","GB42355",712,1289,628,615,823,890,591,546,835,679,1358,1450,-0.488614617320184,6.72148650388547,-3.31352493085232,0.00550928198631249,0.999958471887145,-3.91613401838908
"11","GB42534",266,315,303,282,371,250,162,102,127,113,228,183,0.65429260905203,4.74409511203416,3.80219299599499,0.00214899189258493,0.999958471887145,-3.69633268338569
