"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"23","GB46006",258,406,256,344,248,350,157,185,98,91,316,261,0.540873389730517,4.85894897371682,3.89856602578039,0.00177403831356829,0.840923097151318,-3.63392121243296
"24","GB46411",53,160,149,54,107,72,26,49,21,13,76,65,0.971546483825944,2.85776404314543,3.1863338562484,0.00701420016646745,0.840923097151318,-4.15910637558285
"25","GB46645",384,608,374,391,398,479,236,296,168,155,491,431,0.361196994217462,5.4572029225046,3.68507799534326,0.00267167855331834,0.840923097151318,-3.68102947367183
"26","GB46971",99,143,84,73,123,113,48,66,42,26,106,83,0.553716074940764,3.29697196318387,4.52064456597304,0.00055059030286379,0.840923097151318,-3.810354498808
"27","GB47138",26,48,25,24,46,34,30,40,19,27,80,56,-0.529884544929097,2.18557006616594,-3.15375093913452,0.00747198160867773,0.840923097151318,-4.24830561766793
"28","GB47832",545,1069,655,616,777,772,422,503,301,231,749,700,0.377554310412982,6.18683025904517,3.236332769726,0.00636565017822053,0.840923097151318,-3.87149343079079
"29","GB47881",191,442,296,223,289,272,110,184,98,93,348,186,0.540699330615921,4.71686682842512,3.3608049713383,0.00500020163913646,0.840923097151318,-3.80971527758582
"30","GB47976",75,133,61,63,101,118,98,101,49,146,230,191,-0.74201471305646,3.73345397438408,-3.33082318026252,0.00529949712169138,0.840923097151318,-3.95933026649656
"31","GB48517",10,8,2,4,19,4,8,11,12,6,28,18,-1.23566348988769,0.241697382965333,-3.14513045878998,0.00759800912658604,0.840923097151318,-4.43313865467535
"32","GB48557",242,275,172,130,236,225,230,211,111,184,469,363,-0.495141336334226,4.82890321012358,-3.24136412473636,0.00630380674370874,0.840923097151318,-3.82686090396868
"33","GB48979",78,263,87,120,122,148,78,91,36,19,102,81,0.758456151411995,3.47006974641273,3.1144426432653,0.00806410604857628,0.840923097151318,-4.06789303257744
"34","GB49870",241,412,119,151,345,328,296,387,154,187,598,433,-0.658634596429511,5.13612100818313,-3.54742910777353,0.00348409062450862,0.840923097151318,-3.711385692652
"35","GB50160",541,525,220,315,521,503,410,599,250,337,873,727,-0.545137862214023,5.85302858613156,-3.25814942738831,0.00610180854409685,0.840923097151318,-3.82975356013957
"36","GB51089",377,223,103,220,331,419,1505,448,525,579,394,367,-1.54090508541739,5.59420054593822,-3.2330636585189,0.00640615806241868,0.840923097151318,-3.83763032710549
"37","GB51110",37,51,30,26,73,33,39,68,20,29,148,80,-0.792603523058814,2.541893863253,-3.1954213785929,0.00689159599789186,0.840923097151318,-4.19316425197348
"38","GB51429",99,190,97,90,113,126,62,82,29,41,143,98,0.443841885115205,3.49829014387563,3.29080366599832,0.00572723891148949,0.840923097151318,-4.01287026628664
"39","GB52021",393,488,253,349,415,432,379,545,225,234,716,503,-0.38108682598165,5.64407667823597,-3.29523997869203,0.00567816276463492,0.840923097151318,-3.80417721433176
"40","GB52023",3176,10996,4123,3828,3489,6817,2219,2340,1753,797,3659,4016,0.834898124014282,8.70690903445271,3.34578388432455,0.00514796419226919,0.840923097151318,-4.07837920857177
"41","GB52238",48,125,57,34,88,74,65,117,45,45,144,142,-0.651754860965654,3.24527182703017,-3.41269996309426,0.0045217775353935,0.840923097151318,-4.03092301767313
"42","GB52347",1616,3827,1840,1808,1857,2349,1000,1716,714,628,2144,2141,0.4685423159806,7.69829026176582,3.08136122680721,0.00859850974501495,0.840923097151318,-4.05556757738143
"43","GB52618",246,546,206,171,366,393,326,369,275,223,722,455,-0.628086147564089,5.40698230748536,-3.95351972949926,0.00159745930158868,0.840923097151318,-3.58421863862133
"44","GB52844",92,92,48,52,145,106,104,158,59,69,209,143,-0.748793560973997,3.63978504437921,-3.85161615043983,0.00194064949289684,0.840923097151318,-3.851231264673
"45","GB52854",45,38,18,28,36,43,52,50,25,48,91,44,-0.79878930297077,2.3801387499289,-3.28783164534325,0.00576035437382993,0.840923097151318,-4.20213512908931
"46","GB53035",80,122,55,46,69,93,77,75,51,45,185,125,-0.478313517235661,3.32986268330359,-3.15665365352767,0.00743001648799538,0.840923097151318,-4.07235009691935
"47","GB54374",17,17,6,12,20,10,18,27,10,26,40,19,-0.993828097644624,1.13039820644574,-3.1900317189564,0.00696404959759617,0.840923097151318,-4.36251530423608
"48","GB54423",934,1292,677,646,1015,1485,1892,1147,875,725,1927,1295,-0.701559045940111,7.12699950830761,-3.5149000829445,0.00371019947996585,0.840923097151318,-3.88706330124901
"49","GB54467",52,29,16,25,29,34,69,27,41,47,76,68,-1.05469599415792,2.33176960133174,-3.20243374498692,0.00679845520026478,0.840923097151318,-4.22587966923951
"50","GB55081",210,298,219,215,230,249,133,174,103,84,264,214,0.32969109456787,4.5958542424932,3.17657091430132,0.0071483466582325,0.840923097151318,-3.87423900577978
