"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40076",292,382,141,184,571,341,156,161,123,118,201,183,0.679388333145452,4.76088594590267,4.51820890194811,0.000558443097712286,0.877425838626794,-3.47738103548741
"2","GB40221",78,111,32,75,115,118,35,31,27,54,50,73,0.704350967560337,2.92558202752316,3.93162073651195,0.00167751243066823,0.877425838626794,-3.99893476501055
"3","GB40635",588,660,512,387,1582,476,186,341,142,188,465,472,0.988759780000962,5.71555503804187,3.71502743504324,0.00253795837614417,0.877425838626794,-3.69762469657946
"4","GB40847",30,54,15,41,61,44,41,50,31,40,67,59,-0.530596357607698,2.43701362259376,-3.43408724643622,0.00436096490730959,0.877425838626794,-4.16489487713366
"5","GB41235",11,8,1,7,9,7,13,16,7,7,12,18,-1.07194671040333,0.183317691727963,-3.43621257737859,0.00434308587581405,0.877425838626794,-4.41600624153627
"6","GB41366",510,894,256,337,833,687,722,644,359,581,732,754,-0.460211015009863,6.19872478834692,-3.41595388223612,0.00451655989405802,0.877425838626794,-3.81602254709743
"7","GB42170",134,200,78,75,128,157,180,130,119,175,218,247,-0.757718989508123,4.21960433424359,-4.05401493091144,0.00132976221639247,0.877425838626794,-3.65818530966552
"8","GB42264",469,1081,317,663,756,756,1349,761,518,873,1699,1059,-0.861327040936421,6.64836144063173,-4.01239635571211,0.00143885397505296,0.877425838626794,-3.71084918339387
"9","GB42311",244,209,76,349,436,292,79,43,47,34,124,270,1.37979735258071,4.10521678307173,3.47863461101947,0.0040012913325888,0.877425838626794,-3.89688826562695
"10","GB42962",6,2,3,0,7,16,27,18,15,7,11,32,-2.28700862518755,0.0545484278492749,-3.56394329979494,0.00339397167983616,0.877425838626794,-4.42057486027432
"11","GB43075",192,187,116,133,333,274,95,72,72,120,118,160,0.679325356596507,4.17396681647642,3.47751800012156,0.00400993013977525,0.877425838626794,-3.84465363727549
"12","GB43282",224,347,260,198,519,470,153,134,105,186,179,233,0.735629111869973,4.85309644447766,3.46994118419337,0.00406904896689419,0.877425838626794,-3.76731641898965
"13","GB43718",1640,1973,1582,1383,5924,4364,740,131,608,696,676,1412,1.77777287209618,7.24322740585913,3.41113072210104,0.00455887994975262,0.877425838626794,-3.9403939341966
"14","GB44498",53,95,49,42,117,68,16,41,18,25,49,36,0.928761706019554,2.49403581394575,4.30812294110098,0.000824661619677723,0.877425838626794,-4.04110409703272
"15","GB45336",146,78,44,115,80,178,181,180,157,150,183,171,-1.0705790333532,4.04812588556581,-3.56871307977797,0.003362909316406,0.877425838626794,-3.83059605079861
"16","GB45825",158,288,70,141,241,228,195,187,132,212,222,250,-0.409326073226659,4.55849310666903,-3.34757785332677,0.00515530464039094,0.877425838626794,-3.80813021555305
"17","GB45935",722,1065,353,477,1095,900,336,617,245,432,554,556,0.466328028757152,6.1585806027607,4.00771371823051,0.00145168940971235,0.877425838626794,-3.64350960327762
"18","GB45986",104,134,19,86,149,68,111,163,57,217,112,230,-0.958654781387353,3.72695351057868,-3.50934503982305,0.00377092662961868,0.877425838626794,-3.90851327217598
"19","GB46005",255,330,131,177,256,281,299,269,161,269,323,322,-0.473546952053069,4.98939107741763,-3.48934092617287,0.00391940901132811,0.877425838626794,-3.73233841951021
"20","GB46061",210,312,129,176,317,300,289,287,167,247,290,367,-0.470541866321013,4.99095281942579,-4.14505654370905,0.00111972457833485,0.877425838626794,-3.53206356502075
"21","GB46236",1201,2965,249,352,2001,139,133,86,99,81,80,33,2.91004700961078,4.88612251558296,4.41400132423454,0.000677148735207292,0.877425838626794,-3.70228923017626
"22","GB46535",23,36,19,25,29,45,75,40,36,27,59,58,-0.960730432766988,2.24025367403012,-3.42709168744264,0.00442034008285044,0.877425838626794,-4.19911323410005
"23","GB46558",91,11,1,48,272,48,299,295,99,349,90,242,-2.67630954556635,3.36089941100397,-3.50336405131591,0.00381471515649651,0.877425838626794,-4.06724280068
"24","GB46612",231,182,231,152,366,609,75,22,54,65,115,206,1.5980597452535,4.14938856301671,3.45377166785111,0.00419817388529672,0.877425838626794,-3.91161890652293
"25","GB47090",16,18,4,13,9,40,31,51,17,22,72,28,-1.51108745977545,1.46165809191355,-3.77477604002424,0.00226325420039351,0.877425838626794,-4.27192255831979
"26","GB47133",29,21,15,25,43,34,52,47,46,28,64,55,-1.06984640001847,2.20204453433302,-4.09647685878901,0.00122718104593734,0.877425838626794,-4.11583296075745
"27","GB47545",115,428,137,82,438,112,37,72,29,39,36,44,1.84544751300294,3.44926484830401,4.58464127033258,0.000494202011032078,0.877425838626794,-3.82726023204385
"28","GB47682",69,134,52,65,141,116,95,98,75,102,138,146,-0.474357781302742,3.65404373155565,-3.65241166162939,0.00286239112149607,0.877425838626794,-3.87957459022016
"29","GB48845",309,397,154,228,351,341,304,307,219,363,359,492,-0.462665193976624,5.29978701549881,-3.86567644230132,0.00190218161551894,0.877425838626794,-3.6117704024767
"30","GB49646",78,135,47,71,151,123,46,52,48,26,69,66,0.721751279060434,3.12743691783879,3.70247657538103,0.00259984910818773,0.877425838626794,-3.99818564803998
"31","GB49790",78,153,42,51,151,143,33,49,15,45,80,79,0.779580284085748,3.02813904101309,3.53420002757324,0.0035943348071431,0.877425838626794,-4.05337174190179
"32","GB50098",804,668,747,492,1469,2085,255,10,112,182,155,615,2.62663289231711,5.48425748166718,3.34135842117595,0.00521773587623677,0.877425838626794,-3.8959490437329
