"","ID","S1.1","S1.2","S1.3","S3.1","S3.2","S3.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","1050",0.589143754195302,0.589143754195302,0.589143754195302,1.58099467296296,1.4584069647779,1.44824717978636,-0.868664878971781,3.86906641291262,-23.6755984172085,4.73569915746913e-07,0.0347221462225637,4.3798218439961
"2","11235",0.589143754195302,0.589143754195302,0.589143754195302,1.26095841560305,1.21034988892988,1.14245132701106,-0.639551727691613,3.75529513866853,-9.80535606379904,7.3911017998467e-05,0.25226262209336,0.471596819800093
"3","12275",0.589143754195302,0.589143754195302,0.589143754195302,1.26095841560305,1.37802567052682,1.14245132701106,-0.6837104565637,3.77778268758535,-10.273684699913,5.69468831562845e-05,0.25226262209336,0.844764508963189
"4","12830",0.589143754195302,0.589143754195302,0.589143754195302,1.22756064541753,1.07335892202624,1.28903359155168,-0.630329985029662,3.75117208989163,-8.72566731429641,0.00014107200043087,0.25226262209336,0.185671367080283
"5","13940",0.589143754195302,0.589143754195302,0.589143754195302,1.29046963193273,1.07335892202624,1.28903359155168,-0.648432441748447,3.75977237198741,-9.01967577388482,0.00011750896015879,0.25226262209336,0.346315181792818
"6","17",0.589143754195302,0.589143754195302,0.589143754195302,1.14373217926706,1.27933344049695,1.28903359155168,-0.662975984053428,3.76879341747425,-9.96647820282949,6.74853453721474e-05,0.25226262209336,0.664710931301028
"7","18340",0.589143754195302,0.589143754195302,0.589143754195302,1.36264235850086,1.21034988892988,1.14245132701106,-0.668198220462311,3.76879344726865,-10.016019519574,6.56417314450629e-05,0.25226262209336,0.674961578797567
"8","20102",0.589143754195302,0.589143754195302,0.589143754195302,1.18909937512542,1.15109514296531,1.14245132701106,-0.601837663572169,3.73679932787227,-8.87190713629088,0.000128728027744246,0.25226262209336,0.087538669068647
"9","22172",0.589143754195302,0.589143754195302,0.589143754195302,1.26095841560305,1.23548328875734,1.14245132701106,-0.646469642071908,3.75880280260675,-9.9876251808795,6.6691125599244e-05,0.25226262209336,0.548180215977211
"10","22845",0.589143754195302,0.589143754195302,0.589143754195302,1.18909937512542,1.21034988892988,1.14245132701106,-0.61852781296292,3.74527736669462,-9.28240072338925,0.000100243362534888,0.25226262209336,0.257912189193965
"11","23746",0.589143754195302,0.589143754195302,0.589143754195302,1.08829222923709,1.27933344049695,1.38122049379789,-0.668703618082008,3.77262501783708,-8.82108871790154,0.000132869941201414,0.25226262209336,0.436173633701938
"12","26694",0.589143754195302,0.589143754195302,0.589143754195302,1.18909937512542,1.18245282591012,1.38122049379789,-0.673663637039799,3.77395951674324,-9.90082751225614,7.00219163869633e-05,0.25226262209336,0.716256246760193
"13","2808",0.589143754195302,0.589143754195302,0.589143754195302,1.38271139269783,1.11525903159171,1.14245132701106,-0.646381514894047,3.7576159840821,-8.75729054222483,0.000138290416645386,0.25226262209336,0.257759173957908
"14","2899",0.589143754195302,0.589143754195302,0.589143754195302,1.08829222923709,1.25835353184799,1.38122049379789,-0.663255953652691,3.76977306350983,-8.73256444720714,0.000140459839163586,0.25226262209336,0.379941352681895
"15","30562",0.589143754195302,0.589143754195302,0.589143754195302,1.18909937512542,1.29870890774358,1.44824717978636,-0.720467027317506,3.79844342483008,-10.9556926398646,3.96906075838924e-05,0.25226262209336,1.28701803294507
