"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB52113",0,0,0,0,0,0,1.09861228866811,1.38629436111989,0.693147180559945,1.09861228866811,1.6094379124341,1.09861228866811,-1.67667528527434,4.1206019501668,-5.82259047335392,3.13614532714057e-05,0.384146441121448,-4.2366106046492
"2","GB40125",2.19722457733622,1.09861228866811,2.07944154167984,1.6094379124341,2.19722457733622,1.09861228866811,0,0,1.79175946922805,1.38629436111989,0.693147180559945,0.693147180559945,0.981017652479832,4.87097008482842,2.7932635164078,0.0134731167733898,0.999915289712464,-4.34910534817266
"3","GB40186",0,0,0,0.693147180559945,0.693147180559945,0,1.09861228866811,1.09861228866811,1.6094379124341,0.693147180559945,1.38629436111989,0.693147180559945,-1.20437894428688,4.29455994750523,-3.49315883171958,0.00319645228423406,0.999915289712464,-4.38324084956115
"4","GB40197",1.6094379124341,0.693147180559945,0,0,0.693147180559945,0.693147180559945,1.38629436111989,1.38629436111989,1.94591014905531,1.09861228866811,1.94591014905531,1.6094379124341,-1.03123001425986,4.7646902947732,-3.41070778791966,0.00379066007785989,0.999915289712464,-4.30186003601141
"5","GB40394",0,0,1.38629436111989,1.09861228866811,0.693147180559945,0.693147180559945,1.09861228866811,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.6094379124341,-0.919031078234537,4.75083352039955,-2.9588100822893,0.00961494334924562,0.999915289712464,-4.35467220556612
"6","GB40607",1.79175946922805,2.39789527279837,2.30258509299405,1.6094379124341,2.77258872223978,2.56494935746154,2.83321334405622,2.56494935746154,3.98898404656427,2.56494935746154,3.29583686600433,2.83321334405622,-0.334209650570321,5.88227598889442,-2.96288686544664,0.00953506687374769,0.999915289712464,-3.46230211470536
"7","GB41020",1.6094379124341,1.6094379124341,1.09861228866811,1.6094379124341,1.38629436111989,1.79175946922805,0,0.693147180559945,0,1.38629436111989,0.693147180559945,0.693147180559945,1.07917669053476,4.73907124853692,3.42417612029293,0.00368655484975801,0.999915289712464,-4.30841030886488
"8","GB41217",2.19722457733622,2.07944154167984,2.07944154167984,2.07944154167984,1.94591014905531,2.19722457733622,1.09861228866811,0.693147180559945,2.83321334405622,1.09861228866811,0.693147180559945,1.79175946922805,0.577282117403962,5.35171917772671,2.7728919644099,0.0140412994269822,0.999915289712464,-4.1291148117392
"9","GB41266",5.61312810638807,5.47646355193151,5.46806014113513,4.65396035015752,5.48063892334199,5.68357976733868,4.64439089914137,4.96284463025991,5.37527840768417,4.83628190695148,5.73979291217923,5.20948615284142,0.0931657673562629,6.78753914673094,3.33861732898427,0.00439978024093515,0.999915289712464,-1.85964440008295
"10","GB42349",0,1.6094379124341,1.38629436111989,0,0,0,1.09861228866811,1.09861228866811,1.6094379124341,0.693147180559945,1.6094379124341,1.38629436111989,-1.09763416508169,4.48663961644937,-2.91343125273261,0.0105494646206741,0.999915289712464,-4.41846365110077
"11","GB42607",6.51174532964473,7.27793857294566,7.35564110297425,5.89440283426485,6.33327962813969,6.50279004591562,5.75574221358691,5.71373280550937,6.96413561241824,5.95583736946483,7.20191631753163,5.95064255258773,0.109040024448079,7.05630556616027,2.65146987955765,0.0179405998816044,0.999915289712464,-3.05581489083792
"12","GB42734",0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,-1.04651127483587,3.99702949851326,-2.68038911477431,0.0169266155660879,0.999915289712464,-4.4700185137467
"13","GB43026",1.09861228866811,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,1.09861228866811,0.928637553614182,4.20615816810052,2.72170921086077,0.0155731940051727,0.999915289712464,-4.46025186868013
"14","GB43366",4.68213122712422,4.23410650459726,4.99043258677874,4.14313472639153,5.22035582507832,4.98360662170834,5.24174701505964,4.969813299576,5.38449506278909,4.76217393479776,5.64897423816121,5.3890717298165,-0.111095464727237,6.71111743756245,-2.843803414797,0.0121582249439056,0.999915289712464,-2.70175422617805
"15","GB43393",4.92725368515721,4.85203026391962,5.06259503302697,4.12713438504509,5.04985600724954,5.09375020080676,4.40671924726425,4.4188406077966,4.9416424226093,4.51085950651685,5.12989871492307,4.58496747867057,0.0808988837124733,6.65612952808988,2.90379051044696,0.0107591478984336,0.999915289712464,-2.60088120017578
"16","GB43495",6.09807428216624,5.87493073085203,6.18414889093748,5.35658627467201,5.82304589548302,6.10255859461357,4.82028156560504,5.48893772615669,5.89164421182577,5.33271879326537,6.29710931993394,5.92692602597041,0.0909195524424362,6.90847413778284,2.79138734353767,0.0135244980990093,0.999915289712464,-2.81610953184901
"17","GB43845",1.38629436111989,0,1.6094379124341,0,0.693147180559945,1.09861228866811,1.09861228866811,1.6094379124341,1.6094379124341,2.19722457733622,1.79175946922805,1.79175946922805,-0.883119361190254,4.89570895711137,-2.79839931398827,0.0133334339650745,0.999915289712464,-4.3387161633678
"18","GB44043",3.43398720448515,3.97029191355212,3.71357206670431,2.77258872223978,3.85014760171006,3.43398720448515,3.2188758248682,0.693147180559945,2.484906649788,2.56494935746154,3.85014760171006,1.09861228866811,0.643257726283162,5.94412864911359,3.27132027434512,0.00505591542939284,0.999915289712464,-3.27060168645052
"19","GB44547",0.693147180559945,0,0,0,0,0,0,1.6094379124341,0.693147180559945,1.09861228866811,1.09861228866811,0.693147180559945,-1.08984667007656,4.03036604355505,-2.66632586076219,0.0174126140267244,0.999915289712464,-4.4681087973625
"20","GB44853",1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,1.07726721612223,4.21077662007989,3.11898505525498,0.00692121751608764,0.999915289712464,-4.42338010272472
"21","GB45020",2.39789527279837,2.77258872223978,2.63905732961526,2.07944154167984,2.89037175789616,2.30258509299405,3.13549421592915,2.39789527279837,2.99573227355399,2.99573227355399,3.63758615972639,3.40119738166216,-0.232392379298125,5.97513832686176,-2.66149186133921,0.0175827515641117,0.999915289712464,-3.5255918723396
"22","GB45379",1.09861228866811,1.38629436111989,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,0.693147180559945,1.09861228866811,0,0,0,1.03968616246198,4.26122340246344,2.94123904894803,0.00996677363403523,0.999915289712464,-4.43645412563161
"23","GB45490",4.91998092582813,4.99721227376411,4.99043258677874,4.14313472639153,4.969813299576,5.12396397940326,4.27666611901606,4.18965474202643,4.89034912822175,4.33073334028633,5.25227342804663,4.99043258677874,0.0771011452139643,6.65423519291029,2.70940860868911,0.0159647710129886,0.999915289712464,-2.91766333958396
"24","GB47013",0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.09861228866811,1.09861228866811,0,0.693147180559945,0,0,1.38629436111989,0,0.958694280531345,4.26122340246344,2.70523187082798,0.0160998835577295,0.999915289712464,-4.45808267325339
"25","GB48388",0,0,0,0,0.693147180559945,0,1.38629436111989,0,1.38629436111989,0.693147180559945,2.07944154167984,0.693147180559945,-1.26130181952613,4.09433851160061,-2.90268014240591,0.0107835578839504,0.999915289712464,-4.44242466404494
"26","GB48438",2.77258872223978,3.17805383034795,3.36729582998647,2.39789527279837,2.70805020110221,3.13549421592915,2.19722457733622,1.79175946922805,2.63905732961526,2.39789527279837,2.83321334405622,2.83321334405622,0.237136734009344,5.92301890174436,2.72751345669591,0.0153916611560709,0.999915289712464,-3.53857359820338
"27","GB48552",6.16120732169508,6.11368217983223,6.29341927884648,5.08759633523238,5.73979291217923,5.88610403145016,5.51745289646471,4.99721227376411,5.96870755998537,5.41610040220442,5.98645200528444,5.48063892334199,0.100054134854283,6.89811011025052,3.06437323000741,0.00774366946675788,0.999915289712464,-2.34099541188353
"28","GB48635",0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0.693147180559945,0,0,0,0,0.693147180559945,0,1.33957975560963,4.13676450555572,4.42660824521119,0.000471241353040395,0.999915289712464,-4.3254905347544
"29","GB48675",2.30258509299405,2.56494935746154,3.17805383034795,2.07944154167984,3.46573590279973,2.77258872223978,3.3322045101752,2.83321334405622,3.89182029811063,2.63905732961526,4.29045944114839,3.49650756146648,-0.262664808548311,6.07794698405765,-2.68268721831048,0.0168484509332112,0.999915289712464,-3.38015946207187
"30","GB49117",8.51599247083972,8.32700074024171,8.30943074214033,7.39079852173568,8.03463103292311,8.39638057119949,7.50218648660292,7.16780918431644,8.14931284363534,7.63288550539513,8.70334075304372,7.89095671613892,0.0823609921914139,7.3496924302393,2.77040425327974,0.0141122562755558,0.999915289712464,-2.83194684920792
"31","GB49138",1.09861228866811,2.07944154167984,1.6094379124341,1.09861228866811,1.38629436111989,1.09861228866811,0.693147180559945,0,0,0.693147180559945,1.38629436111989,0.693147180559945,0.96543407013651,4.6866150848122,3.01314772851096,0.00860216749773403,0.999915289712464,-4.36436977574009
"32","GB49287",3.55534806148941,2.99573227355399,3.93182563272433,3.09104245335832,4.57471097850338,4.33073334028633,4.53259949315326,4.30406509320417,4.33073334028633,4.72738781871234,5.05624580534831,4.93447393313069,-0.241615980371308,6.48108437793473,-3.34909471222633,0.00430554221550629,0.999915289712464,-2.03404766668041
"33","GB49503",3.09104245335832,3.2188758248682,3.80666248977032,2.19722457733622,3.17805383034795,3.85014760171006,2.484906649788,2.70805020110221,3.09104245335832,2.07944154167984,2.83321334405622,2.99573227355399,0.259104184723294,6.03835434764302,2.86157286622321,0.011726278870826,0.999915289712464,-3.26212488956609
"34","GB49602",1.38629436111989,1.79175946922805,1.6094379124341,1.09861228866811,2.07944154167984,1.6094379124341,1.6094379124341,2.56494935746154,2.63905732961526,2.07944154167984,2.70805020110221,2.30258509299405,-0.401854766268977,5.52981259255838,-2.84791125848729,0.0120570138346411,0.999915289712464,-3.96600794285569
"35","GB50026",9.02965747185074,8.19450550976564,8.1610895128458,7.38336814699238,6.67708346124714,8.69533937679971,5.53733426701854,4.27666611901606,6.43615036836943,6.41673228251233,8.41715183723601,6.94601399109923,0.368619163567338,7.18058000182029,3.87437707809138,0.00145483845500821,0.999915289712464,-0.925960799108809
"36","GB50560",1.79175946922805,1.09861228866811,0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,0.693147180559945,0,0,0,1.09861228866811,0,1.21354539562325,4.35497314734729,3.41176433493663,0.00378238841844161,0.999915289712464,-4.38681783429212
"37","GB50579",1.09861228866811,0.693147180559945,1.94591014905531,0.693147180559945,1.6094379124341,0.693147180559945,0,1.38629436111989,0,0,0.693147180559945,0,1.14115728449694,4.34568922439441,2.89060764575612,0.0110524698927005,0.999915289712464,-4.43405455818043
"38","GB50698",1.94591014905531,1.09861228866811,2.07944154167984,1.09861228866811,1.6094379124341,1.6094379124341,1.6094379124341,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0,0.846447956228413,4.90436333459922,2.87379739354071,0.0114378395845598,0.999915289712464,-4.3153659841675
"39","GB52368",0,0,1.09861228866811,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.79175946922805,1.09861228866811,-1.19616738604969,4.14489679580719,-3.45973684297275,0.0034251940759943,0.999915289712464,-4.39607069271377
