"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB44118",4.23410650459726,4.82028156560504,4.12713438504509,4.11087386417331,4.02535169073515,3.80666248977032,5.06890420222023,5.29831736654804,5.48063892334199,5.33271879326537,5.4510384535657,4.35670882668959,-0.228068358703811,6.63833623464608,-5.09446503261263,0.000129898480622394,0.343562308341753,1.29940668429554
"2","GB45708",4.18965474202643,4.56434819146784,4.12713438504509,4.89783979995091,5.02388052084628,4.61512051684126,5.8406416573734,5.90536184805457,5.76205138278018,5.97126183979046,5.35185813347607,4.9416424226093,-0.210803869175474,6.75211686753814,-5.05663735821996,0.000139761739623201,0.343562308341753,1.23796501700125
"3","GB50170",3.46573590279973,4.4188406077966,3.3322045101752,4.14313472639153,4.06044301054642,3.25809653802148,5.26785815906333,5.23110861685459,5.8406416573734,5.0998664278242,5.26269018890489,3.80666248977032,-0.318248019662827,6.55696707884727,-5.27559027714918,9.17250000578609e-05,0.343562308341753,1.54055627948288
"4","GB54833",0,0,0,0,0,0,1.09861228866811,1.38629436111989,1.6094379124341,0.693147180559945,1.38629436111989,0.693147180559945,-1.62992463824292,4.11744972719805,-5.64492125632168,4.57134798213602e-05,0.343562308341753,-3.77922637076822
"5","GB55225",4.70953020131233,5.7037824746562,4.97673374242057,5.70711026474888,5.65948221575962,5.15905529921453,6.09356977004514,6.27476202124194,6.67076632084587,6.18414889093748,6.3491389913798,5.23110861685459,-0.122278150515965,6.90823430046702,-5.3926677043544,7.34129878608898e-05,0.343562308341753,1.83258107887562
"6","GB41723",4.60517018598809,4.91998092582813,4.27666611901606,4.44265125649032,4.58496747867057,3.95124371858143,5.4380793089232,5.64544689764324,5.62762111369064,5.60947179518496,5.6937321388027,4.46590811865458,-0.205809339750512,6.71048357898925,-4.66938574385033,0.000298529560810834,0.366922683192596,0.530463269838497
"7","GB45808",3.80666248977032,4.89783979995091,4.24849524204936,4.70953020131233,4.78749174278205,4.56434819146784,3.76120011569356,4.36944785246702,4.45434729625351,4.12713438504509,4.36944785246702,4.14313472639153,0.165693634118952,6.55152415621448,4.72967753427524,0.000264963779362564,0.366922683192596,0.638646101689163
"8","GB48387",2.39789527279837,3.25809653802148,2.70805020110221,2.56494935746154,3.04452243772342,2.30258509299405,3.71357206670431,3.58351893845611,4.12713438504509,3.76120011569356,3.8286413964891,3.04452243772342,-0.321040739394849,6.14297686455023,-4.72046023979305,0.000269832727500588,0.366922683192596,-0.106915830632855
"9","GB49476",4.80402104473326,5.17048399503815,4.54329478227,4.93447393313069,5.18738580584075,4.06044301054642,5.47227067367148,5.85793315448346,5.99645208861902,6.02102334934953,6.06610809010375,5.11799381241676,-0.190172350737295,6.79631255389812,-4.71024956914742,0.000275333923058662,0.366922683192596,0.588450332720262
"10","GB50171",4.52178857704904,4.85203026391962,4.34380542185368,4.38202663467388,4.51085950651685,3.76120011569356,5.95064255258773,5.87211778947542,6.01615715969835,5.76832099579377,5.99396142730657,4.24849524204936,-0.281300526573976,6.7252646961765,-4.71096540487051,0.000274944521509723,0.366922683192596,0.609410488757577
"11","GB40095",4.85203026391962,5.03695260241363,4.66343909411207,4.98360662170834,4.77912349311153,4.57471097850338,5.18178355029209,6.11589212548303,6.06610809010375,5.75257263882563,5.78996017089725,4.97673374242057,-0.159734607703847,6.78912156932174,-4.50628999422591,0.000412995608607187,0.372740356383754,0.200844870729561
"12","GB47791",3.85014760171006,4.94875989037817,3.95124371858143,4.60517018598809,4.49980967033027,3.63758615972639,5.11198778835654,5.08140436498446,5.6021188208797,5.57972982598622,5.42053499927229,4.29045944114839,-0.191899595203237,6.64726964809067,-4.49246533610516,0.000424567975703568,0.372740356383754,0.213189443180998
"13","GB50933",2.39789527279837,3.46573590279973,3.04452243772342,3.17805383034795,3.36729582998647,2.70805020110221,4.00733318523247,4.27666611901606,4.78749174278205,4.02535169073515,4.17438726989564,2.99573227355399,-0.309351901288652,6.26787313423335,-4.49437042702408,0.00042295372796884,0.372740356383754,-0.118416888033239
"14","GB53957",3.95124371858143,4.89783979995091,4.23410650459726,4.82028156560504,4.90527477843843,4.68213122712422,4.21950770517611,4.49980967033027,4.60517018598809,4.56434819146784,4.44265125649032,4.07753744390572,0.126502622317197,6.59307210514896,4.50648457074238,0.000412835058771089,0.372740356383754,0.240598789530079
"15","GB47274",3.8286413964891,4.0943445622221,3.80666248977032,3.91202300542815,3.36729582998647,3.40119738166216,4.26267987704132,4.55387689160054,5.43372200355424,4.87519732320115,4.93447393313069,3.8286413964891,-0.249236800031407,6.49438034982863,-4.45523531042172,0.000457412779359264,0.374804031406981,0.118771345626734
"16","GB42878",4.34380542185368,5.37527840768417,4.58496747867057,5.17614973257383,4.80402104473326,4.61512051684126,5.19295685089021,5.66988092298052,6.38687931936265,5.57972982598622,5.75574221358691,4.77068462446567,-0.124774122662484,6.77702651932932,-4.26744206688523,0.000667400470721031,0.382815893670722,-0.2542921647216
"17","GB44155",3.91202300542815,4.12713438504509,3.80666248977032,4.24849524204936,4.31748811353631,3.97029191355212,4.92725368515721,5.02388052084628,6.0330862217988,5.22035582507832,5.23110861685459,3.68887945411394,-0.22904912494076,6.59703892466703,-4.25440633536763,0.000685212729701073,0.382815893670722,-0.220505216521357
"18","GB44192",4.4188406077966,5.11799381241676,4.54329478227,5.16478597392351,5.2040066870768,4.53259949315326,5.41610040220442,5.8406416573734,5.81413053182507,6.08221891037645,5.52942908751142,4.88280192258637,-0.12998253405952,6.78415977879441,-4.25863668462542,0.000679379762823749,0.382815893670722,-0.272843650498682
"19","GB48134",6.1779441140506,6.58340922215876,5.05624580534831,6.94408720822953,6.10924758276437,6.14418563412565,5.35185813347607,5.74620319054015,6.33327962813969,5.82600010738045,5.6937321388027,5.15905529921453,0.173360095844143,6.95523435886171,4.25801465801228,0.000680234250242562,0.382815893670722,-0.309779616902008
"20","GB53319",4.20469261939097,4.83628190695148,3.98898404656427,4.36944785246702,4.36944785246702,3.80666248977032,4.74493212836325,5.04985600724954,5.47227067367148,5.11198778835654,5.50125821054473,4.44265125649032,-0.165072909124468,6.63551594029842,-4.36909488788771,0.00054375171082338,0.382815893670722,-0.015082014605289
