"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40080",4.00733318523247,3.85014760171006,3.85014760171006,4.46590811865458,3.55534806148941,3.61091791264422,3.49650756146648,3.25809653802148,3.52636052461616,3.49650756146648,3.17805383034795,3.66356164612965,0.247517844856093,6.32954415876713,3.97251640908313,0.00117332710812004,0.874343103645282,-1.09930775336218
"2","GB40973",4.98360662170834,5.59471137960184,5.82600010738045,6.00388706710654,5.46806014113513,4.66343909411207,4.84418708645859,3.76120011569356,3.17805383034795,4.59511985013459,5.30826769740121,4.61512051684126,0.389910533009534,6.69300855245652,4.46007004045027,0.00043293245241724,0.874343103645282,0.133659255621158
"3","GB40975",4.47733681447821,4.4188406077966,4.98360662170834,4.80402104473326,4.14313472639153,3.85014760171006,4.20469261939097,3.89182029811063,3.95124371858143,3.73766961828337,3.78418963391826,4.35670882668959,0.225229564047552,6.50937767985865,4.28122239914967,0.000622784279262077,0.874343103645282,-0.313168961364236
"4","GB43293",6.48004456192665,6.24804287450843,6.53524127101366,6.75343791859778,6.31173480915291,6.25382881157547,6.42324696353352,5.51342874616498,5.79909265446053,5.70711026474888,6.46146817635372,5.95842469302978,0.190268389198745,7.01908656693816,4.13789704941662,0.000835027942096983,0.874343103645282,-0.40681038620616
"5","GB43606",3.2188758248682,3.63758615972639,3.95124371858143,4.06044301054642,3.61091791264422,3.40119738166216,3.40119738166216,3.25809653802148,3.04452243772342,3.04452243772342,3.61091791264422,3.49650756146648,0.214283218807546,6.26406519268526,3.95885300658577,0.00120685334192252,0.874343103645282,-1.2536152968408
"6","GB44330",5.17614973257383,5.50533153593236,5.95324333428778,5.78996017089725,5.25749537202778,5.11198778835654,5.44241771052179,5.15329159449778,5.10594547390058,4.87519732320115,5.42053499927229,5.54907608489522,0.136948939658893,6.82575902546344,4.04681377844738,0.00100685354013823,0.874343103645282,-0.573516579873525
"7","GB47270",4.53259949315326,4.99721227376411,4.85203026391962,5.48479693349065,3.55534806148941,4.23410650459726,6.31535800152233,5.99396142730657,5.98896141688986,6.34738920965601,5.77765232322266,6.03548143252476,-0.276954826240117,6.80577694055562,-4.56286976068453,0.000351738876220887,0.874343103645282,0.349016594888802
"8","GB47517",4.34380542185368,4.06044301054642,4.44265125649032,4.77912349311153,4.33073334028633,3.98898404656427,4.63472898822964,3.68887945411394,3.68887945411394,3.63758615972639,3.89182029811063,3.63758615972639,0.215087607447168,6.47086737755015,3.92081933591413,0.00130537513204419,0.874343103645282,-0.944469313904434
"9","GB48241",5.94017125272043,6.25958146406492,6.43133108193348,6.71901315438526,6.07993319509559,5.99893656194668,6.11368217983223,5.76832099579377,5.68357976733868,5.64897423816121,6.42971947803914,5.96614673912369,0.154583757166267,6.99419433178556,4.10060323662207,0.00090145995922582,0.874343103645282,-0.477122169986504
"10","GB49248",5.26785815906333,5.17614973257383,5.55295958492162,5.51745289646471,5.37063802812766,5.31320597904179,5.01727983681492,4.55387689160054,4.06044301054642,4.56434819146784,5.5834963087817,5.09375020080676,0.235080647814315,6.75393937024149,3.96709232646256,0.00118652195413114,0.874343103645282,-0.718005816607917
