"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40639",4.00733318523247,4.59511985013459,4.21950770517611,4.07753744390572,5.12989871492307,4.70953020131233,6.07764224334903,6.25958146406492,6.10479323241498,6.26909628370626,5.57215403217776,5.79909265446053,-0.267104395149825,6.77985486102583,-6.51159636148674,8.38586384660566e-06,0.088758901210378,3.80604517240494
"2","GB45000",3.97029191355212,4.9416424226093,4.07753744390572,4.79579054559674,5.30826769740121,4.26267987704132,5.98393628068719,6.26149168432104,6.17378610390194,5.89164421182577,5.85220247977447,6.06145691892802,-0.242471121432447,6.79657932655937,-6.20936385130582,1.44429096428896e-05,0.088758901210378,3.24956624147371
"3","GB41720",4.52178857704904,5.63835466933375,4.58496747867057,4.85981240436167,6.00141487796115,4.79579054559674,6.50428817353665,7.36201055125973,6.99668148817654,6.34738920965601,7.13249755166004,5.99893656194668,-0.243889550807252,6.93603668419815,-5.53708962079781,5.0612110518465e-05,0.103678908397076,1.93603746770614
"4","GB48419",3.46573590279973,4.43081679884331,2.89037175789616,3.52636052461616,4.14313472639153,3.46573590279973,4.86753445045558,5.39362754635236,5.08140436498446,5.10594547390058,5.32300997913841,4.68213122712422,-0.287439944335774,6.53703326004608,-5.64147380988914,4.14919600756847e-05,0.103678908397076,2.35185983192783
"5","GB51114",4.30406509320417,5.11198778835654,3.93182563272433,4.0943445622221,5.68357976733868,4.64439089914137,5.87773578177964,6.56385552653213,6.41673228251233,6.07304453410041,6.61873898351722,5.73009978297357,-0.250821902151227,6.82317201138451,-5.5889963775476,4.58423658830451e-05,0.103678908397076,2.0857822725536
"6","GB55602",4.63472898822964,5.31811999384422,4.34380542185368,5.11799381241676,5.73657229747919,5.03043792139244,6.23048144757848,7.00215595440362,6.95368421087054,6.58202513889283,7.1074254741107,5.85220247977447,-0.236632667618811,6.92208702665289,-5.63861225999021,4.17177758847153e-05,0.103678908397076,2.13081054429422
"7","GB42924",3.25809653802148,4.00733318523247,2.89037175789616,3.52636052461616,4.72738781871234,4.15888308335967,5.10594547390058,5.47646355193151,5.6970934865054,5.26785815906333,5.77765232322266,5.03695260241363,-0.32808330767328,6.59329409913713,-5.37163100912422,6.95504827508553e-05,0.111383016368067,1.8355164511903
"8","GB45439",3.43398720448515,4.34380542185368,3.43398720448515,3.98898404656427,5.29831736654804,4.17438726989564,5.45958551414416,5.77765232322266,5.50125821054473,5.77765232322266,6.15485809401642,5.46383180502561,-0.285334062409205,6.68679708611457,-5.28940120029375,8.1559445717403e-05,0.111383016368067,1.61163448645308
"9","GB51198",5.77455154554441,5.97888576490112,5.19849703126583,5.67332326717149,6.36990098282823,5.66642668811243,5.34710753071747,5.76519110278484,5.30330490805908,5.7037824746562,5.30826769740121,5.79909265446053,0.182789778349101,6.89666930595413,5.2993332611701,8.00017290124302e-05,0.111383016368067,1.42281805419346
"10","GB50932",5.14166355650266,5.95583736946483,4.82028156560504,5.75257263882563,6.46925031679577,5.71702770140622,6.81454289725996,7.45529848568329,7.10987946307227,7.04403289727469,7.31455283232408,6.72743172485086,-0.178785656071353,7.04337582676471,-5.15945200297321,0.000105085493829836,0.123422919335601,1.17428598362052
